number,value,datetime_start,datetime_complete,duration,params_macd_fast,params_macd_signal,params_macd_slow,state
0,13525.04228736989,2025-08-07 12:29:58.595492,2025-08-07 12:29:59.855630,0 days 00:00:01.260138,13,13,15,COMPLETE
1,18344.119579600716,2025-08-07 12:29:58.598317,2025-08-07 12:29:59.660824,0 days 00:00:01.062507,20,15,36,COMPLETE
2,29865.527141361996,2025-08-07 12:29:58.600218,2025-08-07 12:30:00.221009,0 days 00:00:01.620791,15,10,16,COMPLETE
3,-inf,2025-08-07 12:29:58.601955,2025-08-07 12:29:58.602977,0 days 00:00:00.001022,20,15,16,COMPLETE
4,113143.79632874914,2025-08-07 12:29:58.604523,2025-08-07 12:29:59.834083,0 days 00:00:01.229560,16,7,24,COMPLETE
5,3201.025900810843,2025-08-07 12:29:58.609254,2025-08-07 12:30:00.010229,0 days 00:00:01.400975,7,14,44,COMPLETE
6,51197.254041871165,2025-08-07 12:29:58.611248,2025-08-07 12:30:00.324652,0 days 00:00:01.713404,12,8,31,COMPLETE
7,14598.143512816776,2025-08-07 12:29:58.614249,2025-08-07 12:30:02.155459,0 days 00:00:03.541210,5,12,27,COMPLETE
8,20005.300788155226,2025-08-07 12:29:58.617490,2025-08-07 12:30:02.993164,0 days 00:00:04.375674,14,16,50,COMPLETE
9,11621.892259981678,2025-08-07 12:29:58.621825,2025-08-07 12:30:02.189523,0 days 00:00:03.567698,14,17,33,COMPLETE
10,25969.336747335034,2025-08-07 12:29:58.626884,2025-08-07 12:30:02.941537,0 days 00:00:04.314653,7,16,17,COMPLETE
11,3798.050911463406,2025-08-07 12:29:58.629954,2025-08-07 12:30:02.107876,0 days 00:00:03.477922,11,15,39,COMPLETE
12,6667.428006630821,2025-08-07 12:29:58.643940,2025-08-07 12:30:02.469394,0 days 00:00:03.825454,14,20,38,COMPLETE
13,9293.452186367756,2025-08-07 12:29:58.647041,2025-08-07 12:30:03.172374,0 days 00:00:04.525333,17,20,40,COMPLETE
14,-inf,2025-08-07 12:29:58.649836,2025-08-07 12:30:00.263136,0 days 00:00:01.613300,16,15,15,COMPLETE
15,9577.338002525836,2025-08-07 12:29:58.659085,2025-08-07 12:30:03.396042,0 days 00:00:04.736957,8,14,33,COMPLETE
16,64216.22088380952,2025-08-07 12:29:58.738371,2025-08-07 12:30:03.268385,0 days 00:00:04.530014,15,10,41,COMPLETE
17,32155.22005950234,2025-08-07 12:29:58.739559,2025-08-07 12:30:03.775862,0 days 00:00:05.036303,19,13,33,COMPLETE
18,25165.74801540631,2025-08-07 12:29:58.768353,2025-08-07 12:30:03.883343,0 days 00:00:05.114990,7,7,38,COMPLETE
19,15236.608395033642,2025-08-07 12:29:58.833834,2025-08-07 12:30:03.445585,0 days 00:00:04.611751,20,18,49,COMPLETE
20,24294.883562304007,2025-08-07 12:29:58.902362,2025-08-07 12:30:02.856074,0 days 00:00:03.953712,9,16,31,COMPLETE
21,10000.136703220618,2025-08-07 12:29:59.926008,2025-08-07 12:30:03.952543,0 days 00:00:04.026535,12,12,23,COMPLETE
22,3770.0920359079714,2025-08-07 12:30:00.111433,2025-08-07 12:30:04.332874,0 days 00:00:04.221441,9,12,48,COMPLETE
23,13696.087544906059,2025-08-07 12:30:00.149553,2025-08-07 12:30:04.937510,0 days 00:00:04.787957,17,15,41,COMPLETE
24,29881.97910103076,2025-08-07 12:30:00.325686,2025-08-07 12:30:05.178016,0 days 00:00:04.852330,12,10,22,COMPLETE
25,34967.41036440881,2025-08-07 12:30:00.529477,2025-08-07 12:30:05.362312,0 days 00:00:04.832835,10,17,25,COMPLETE
26,20608.254046637834,2025-08-07 12:30:00.823103,2025-08-07 12:30:05.258293,0 days 00:00:04.435190,16,18,45,COMPLETE
27,29064.105466774476,2025-08-07 12:30:01.112058,2025-08-07 12:30:05.249251,0 days 00:00:04.137193,14,18,17,COMPLETE
28,138293.94153784038,2025-08-07 12:30:02.625042,2025-08-07 12:30:05.825931,0 days 00:00:03.200889,10,5,26,COMPLETE
29,130190.28526523488,2025-08-07 12:30:02.965924,2025-08-07 12:30:06.476496,0 days 00:00:03.510572,17,6,24,COMPLETE
30,207933.14898191325,2025-08-07 12:30:03.047560,2025-08-07 12:30:08.462359,0 days 00:00:05.414799,17,5,23,COMPLETE
31,174552.9889258167,2025-08-07 12:30:03.147205,2025-08-07 12:30:08.184427,0 days 00:00:05.037222,17,5,24,COMPLETE
32,43093.98061723377,2025-08-07 12:30:03.261453,2025-08-07 12:30:08.523198,0 days 00:00:05.261745,11,6,23,COMPLETE
33,198904.78177538994,2025-08-07 12:30:03.355315,2025-08-07 12:30:08.313938,0 days 00:00:04.958623,18,5,24,COMPLETE
34,138792.28568775867,2025-08-07 12:30:03.500746,2025-08-07 12:30:08.875727,0 days 00:00:05.374981,18,5,23,COMPLETE
35,175966.07507211083,2025-08-07 12:30:03.513759,2025-08-07 12:30:07.953496,0 days 00:00:04.439737,18,5,22,COMPLETE
36,198904.78177538994,2025-08-07 12:30:03.521516,2025-08-07 12:30:08.941331,0 days 00:00:05.419815,18,5,24,COMPLETE
37,138792.28568775867,2025-08-07 12:30:03.547652,2025-08-07 12:30:08.592817,0 days 00:00:05.045165,18,5,23,COMPLETE
38,198904.78177538994,2025-08-07 12:30:03.665883,2025-08-07 12:30:08.020593,0 days 00:00:04.354710,18,5,24,COMPLETE
39,174552.9889258167,2025-08-07 12:30:04.370917,2025-08-07 12:30:09.982733,0 days 00:00:05.611816,17,5,24,COMPLETE
40,138779.44752793442,2025-08-07 12:30:04.553402,2025-08-07 12:30:08.917095,0 days 00:00:04.363693,17,6,25,COMPLETE
41,174552.9889258167,2025-08-07 12:30:04.575089,2025-08-07 12:30:10.439778,0 days 00:00:05.864689,17,5,24,COMPLETE
42,123316.12594150133,2025-08-07 12:30:05.043950,2025-08-07 12:30:09.809618,0 days 00:00:04.765668,11,5,24,COMPLETE
43,38186.1505230663,2025-08-07 12:30:05.285031,2025-08-07 12:30:10.352061,0 days 00:00:05.067030,11,5,28,COMPLETE
44,141539.72496199844,2025-08-07 12:30:05.361135,2025-08-07 12:30:10.741756,0 days 00:00:05.380621,18,5,27,COMPLETE
45,148415.24840952523,2025-08-07 12:30:05.382819,2025-08-07 12:30:10.383109,0 days 00:00:05.000290,18,5,29,COMPLETE
46,181740.30979045684,2025-08-07 12:30:05.388074,2025-08-07 12:30:11.527401,0 days 00:00:06.139327,17,6,28,COMPLETE
47,148415.24840952523,2025-08-07 12:30:05.527967,2025-08-07 12:30:11.363495,0 days 00:00:05.835528,18,5,29,COMPLETE
48,114777.22868164114,2025-08-07 12:30:06.143069,2025-08-07 12:30:10.770871,0 days 00:00:04.627802,18,5,28,COMPLETE
49,141539.72496199844,2025-08-07 12:30:07.170365,2025-08-07 12:30:11.865718,0 days 00:00:04.695353,18,5,27,COMPLETE
50,131155.17116909905,2025-08-07 12:30:08.145067,2025-08-07 12:30:14.366878,0 days 00:00:06.221811,18,5,19,COMPLETE
51,103453.47310750869,2025-08-07 12:30:08.245139,2025-08-07 12:30:12.679484,0 days 00:00:04.434345,18,5,20,COMPLETE
52,103453.47310750869,2025-08-07 12:30:08.311596,2025-08-07 12:30:12.101273,0 days 00:00:03.789677,18,5,20,COMPLETE
53,65344.8803306113,2025-08-07 12:30:08.550203,2025-08-07 12:30:12.558162,0 days 00:00:04.007959,19,8,20,COMPLETE
54,65344.8803306113,2025-08-07 12:30:08.574821,2025-08-07 12:30:13.621272,0 days 00:00:05.046451,19,8,20,COMPLETE
55,65344.8803306113,2025-08-07 12:30:08.770466,2025-08-07 12:30:14.847603,0 days 00:00:06.077137,19,8,20,COMPLETE
56,65344.8803306113,2025-08-07 12:30:08.939608,2025-08-07 12:30:12.977331,0 days 00:00:04.037723,19,8,20,COMPLETE
57,65344.8803306113,2025-08-07 12:30:09.015957,2025-08-07 12:30:13.900632,0 days 00:00:04.884675,19,8,20,COMPLETE
58,65344.8803306113,2025-08-07 12:30:09.204855,2025-08-07 12:30:14.987949,0 days 00:00:05.783094,19,8,20,COMPLETE
59,214300.96717089697,2025-08-07 12:30:09.235532,2025-08-07 12:30:14.146416,0 days 00:00:04.910884,19,8,28,COMPLETE
60,-inf,2025-08-07 12:30:10.149426,2025-08-07 12:30:12.062347,0 days 00:00:01.912921,19,8,19,COMPLETE
61,65344.8803306113,2025-08-07 12:30:10.427079,2025-08-07 12:30:15.316445,0 days 00:00:04.889366,19,8,20,COMPLETE
62,-inf,2025-08-07 12:30:10.553635,2025-08-07 12:30:13.521611,0 days 00:00:02.967976,19,8,19,COMPLETE
63,65344.8803306113,2025-08-07 12:30:10.581060,2025-08-07 12:30:15.428927,0 days 00:00:04.847867,19,8,20,COMPLETE
64,65344.8803306113,2025-08-07 12:30:10.709632,2025-08-07 12:30:15.512759,0 days 00:00:04.803127,19,8,20,COMPLETE
65,65344.8803306113,2025-08-07 12:30:11.111840,2025-08-07 12:30:15.634138,0 days 00:00:04.522298,19,8,20,COMPLETE
66,65344.8803306113,2025-08-07 12:30:11.132755,2025-08-07 12:30:15.923370,0 days 00:00:04.790615,19,8,20,COMPLETE
67,-inf,2025-08-07 12:30:11.554023,2025-08-07 12:30:13.858565,0 days 00:00:02.304542,19,8,19,COMPLETE
68,65344.8803306113,2025-08-07 12:30:11.788232,2025-08-07 12:30:16.009917,0 days 00:00:04.221685,19,8,20,COMPLETE
69,115303.7512751549,2025-08-07 12:30:12.248643,2025-08-07 12:30:16.495656,0 days 00:00:04.247013,19,7,20,COMPLETE
70,115303.7512751549,2025-08-07 12:30:12.454115,2025-08-07 12:30:16.652367,0 days 00:00:04.198252,19,7,20,COMPLETE
71,147311.67587103072,2025-08-07 12:30:12.480280,2025-08-07 12:30:16.852464,0 days 00:00:04.372184,19,7,21,COMPLETE
72,85029.62918145143,2025-08-07 12:30:12.765403,2025-08-07 12:30:17.019985,0 days 00:00:04.254582,20,7,21,COMPLETE
73,85029.62918145143,2025-08-07 12:30:12.944670,2025-08-07 12:30:16.394390,0 days 00:00:03.449720,20,7,21,COMPLETE
74,108440.40136294784,2025-08-07 12:30:13.147386,2025-08-07 12:30:16.831945,0 days 00:00:03.684559,15,7,35,COMPLETE
75,180409.8100129753,2025-08-07 12:30:13.622023,2025-08-07 12:30:18.095529,0 days 00:00:04.473506,20,7,31,COMPLETE
76,71429.66324617597,2025-08-07 12:30:14.043937,2025-08-07 12:30:19.532579,0 days 00:00:05.488642,15,7,31,COMPLETE
77,160034.62698857678,2025-08-07 12:30:14.141199,2025-08-07 12:30:17.489892,0 days 00:00:03.348693,15,7,22,COMPLETE
78,180409.8100129753,2025-08-07 12:30:14.276039,2025-08-07 12:30:18.219885,0 days 00:00:03.943846,20,7,31,COMPLETE
79,108440.40136294784,2025-08-07 12:30:14.397898,2025-08-07 12:30:18.383652,0 days 00:00:03.985754,15,7,35,COMPLETE
80,180409.8100129753,2025-08-07 12:30:14.602458,2025-08-07 12:30:18.350467,0 days 00:00:03.748009,20,7,31,COMPLETE
81,71429.66324617597,2025-08-07 12:30:14.924185,2025-08-07 12:30:19.814982,0 days 00:00:04.890797,15,7,31,COMPLETE
82,93003.3964823484,2025-08-07 12:30:15.166519,2025-08-07 12:30:19.181159,0 days 00:00:04.014640,16,7,31,COMPLETE
83,160034.62698857678,2025-08-07 12:30:15.472668,2025-08-07 12:30:19.806569,0 days 00:00:04.333901,15,7,22,COMPLETE
84,180409.8100129753,2025-08-07 12:30:15.622320,2025-08-07 12:30:19.853214,0 days 00:00:04.230894,20,7,31,COMPLETE
85,23475.915989157464,2025-08-07 12:30:15.629534,2025-08-07 12:30:20.330008,0 days 00:00:04.700474,20,7,35,COMPLETE
86,60243.99441553655,2025-08-07 12:30:15.748299,2025-08-07 12:30:20.260711,0 days 00:00:04.512412,15,7,30,COMPLETE
87,23475.915989157464,2025-08-07 12:30:16.009014,2025-08-07 12:30:20.743287,0 days 00:00:04.734273,20,7,35,COMPLETE
88,71429.66324617597,2025-08-07 12:30:16.127689,2025-08-07 12:30:20.899237,0 days 00:00:04.771548,15,7,31,COMPLETE
89,110536.31718374857,2025-08-07 12:30:16.496338,2025-08-07 12:30:22.362918,0 days 00:00:05.866580,16,6,26,COMPLETE
90,176957.7620321525,2025-08-07 12:30:16.532887,2025-08-07 12:30:20.724621,0 days 00:00:04.191734,16,6,30,COMPLETE
91,119574.69708672022,2025-08-07 12:30:16.819064,2025-08-07 12:30:21.929086,0 days 00:00:05.110022,16,6,31,COMPLETE
92,110536.31718374857,2025-08-07 12:30:16.887955,2025-08-07 12:30:22.381174,0 days 00:00:05.493219,16,6,26,COMPLETE
93,119574.69708672022,2025-08-07 12:30:17.050252,2025-08-07 12:30:22.262343,0 days 00:00:05.212091,16,6,31,COMPLETE
94,110536.31718374857,2025-08-07 12:30:17.223427,2025-08-07 12:30:22.441097,0 days 00:00:05.217670,16,6,26,COMPLETE
95,119574.69708672022,2025-08-07 12:30:17.568609,2025-08-07 12:30:21.968280,0 days 00:00:04.399671,16,6,31,COMPLETE
96,103487.16987687422,2025-08-07 12:30:18.140253,2025-08-07 12:30:23.523302,0 days 00:00:05.383049,16,6,32,COMPLETE
97,119574.69708672022,2025-08-07 12:30:18.293535,2025-08-07 12:30:23.311616,0 days 00:00:05.018081,16,6,31,COMPLETE
98,103487.16987687422,2025-08-07 12:30:18.458911,2025-08-07 12:30:23.667884,0 days 00:00:05.208973,16,6,32,COMPLETE
99,119574.69708672022,2025-08-07 12:30:18.574088,2025-08-07 12:30:24.099891,0 days 00:00:05.525803,16,6,31,COMPLETE
100,172597.72578331776,2025-08-07 12:30:19.327853,2025-08-07 12:30:23.613646,0 days 00:00:04.285793,20,6,31,COMPLETE
101,211081.24945228113,2025-08-07 12:30:19.685874,2025-08-07 12:30:24.422805,0 days 00:00:04.736931,20,6,32,COMPLETE
102,84979.59107708081,2025-08-07 12:30:19.853809,2025-08-07 12:30:25.379165,0 days 00:00:05.525356,20,6,26,COMPLETE
103,84979.59107708081,2025-08-07 12:30:19.905595,2025-08-07 12:30:25.181082,0 days 00:00:05.275487,20,6,26,COMPLETE
104,84979.59107708081,2025-08-07 12:30:19.969486,2025-08-07 12:30:24.471223,0 days 00:00:04.501737,20,6,26,COMPLETE
105,84979.59107708081,2025-08-07 12:30:20.435930,2025-08-07 12:30:25.167892,0 days 00:00:04.731962,20,6,26,COMPLETE
106,84979.59107708081,2025-08-07 12:30:20.524094,2025-08-07 12:30:26.086031,0 days 00:00:05.561937,20,6,26,COMPLETE
107,84979.59107708081,2025-08-07 12:30:21.135541,2025-08-07 12:30:25.798664,0 days 00:00:04.663123,20,6,26,COMPLETE
108,84979.59107708081,2025-08-07 12:30:21.190253,2025-08-07 12:30:26.950954,0 days 00:00:05.760701,20,6,26,COMPLETE
109,84979.59107708081,2025-08-07 12:30:21.333151,2025-08-07 12:30:26.492288,0 days 00:00:05.159137,20,6,26,COMPLETE
110,227688.58761246028,2025-08-07 12:30:22.273388,2025-08-07 12:30:28.501185,0 days 00:00:06.227797,20,9,26,COMPLETE
111,167367.68839728524,2025-08-07 12:30:22.421137,2025-08-07 12:30:27.070482,0 days 00:00:04.649345,20,9,28,COMPLETE
112,19860.359166210816,2025-08-07 12:30:22.478179,2025-08-07 12:30:29.271053,0 days 00:00:06.792874,20,9,33,COMPLETE
113,29214.53237300537,2025-08-07 12:30:22.576825,2025-08-07 12:30:28.083249,0 days 00:00:05.506424,20,11,33,COMPLETE
114,19860.359166210816,2025-08-07 12:30:22.633423,2025-08-07 12:30:28.898696,0 days 00:00:06.265273,20,9,33,COMPLETE
115,167367.68839728524,2025-08-07 12:30:22.718201,2025-08-07 12:30:28.292606,0 days 00:00:05.574405,20,9,28,COMPLETE
116,19860.359166210816,2025-08-07 12:30:23.445622,2025-08-07 12:30:28.722644,0 days 00:00:05.277022,20,9,33,COMPLETE
117,167367.68839728524,2025-08-07 12:30:23.571309,2025-08-07 12:30:29.718678,0 days 00:00:06.147369,20,9,28,COMPLETE
118,167367.68839728524,2025-08-07 12:30:23.770254,2025-08-07 12:30:29.226622,0 days 00:00:05.456368,20,9,28,COMPLETE
119,167367.68839728524,2025-08-07 12:30:23.853391,2025-08-07 12:30:29.158897,0 days 00:00:05.305506,20,9,28,COMPLETE
120,19348.07750767526,2025-08-07 12:30:24.272769,2025-08-07 12:30:30.816781,0 days 00:00:06.544012,20,11,29,COMPLETE
121,19860.359166210816,2025-08-07 12:30:24.690800,2025-08-07 12:30:31.493229,0 days 00:00:06.802429,20,9,33,COMPLETE
122,19860.359166210816,2025-08-07 12:30:24.748756,2025-08-07 12:30:31.561745,0 days 00:00:06.812989,20,9,33,COMPLETE
123,276845.43325117615,2025-08-07 12:30:25.399656,2025-08-07 12:30:31.648456,0 days 00:00:06.248800,17,10,28,COMPLETE
124,239610.28342882864,2025-08-07 12:30:25.447791,2025-08-07 12:30:31.534568,0 days 00:00:06.086777,17,9,28,COMPLETE
125,239610.28342882864,2025-08-07 12:30:25.631090,2025-08-07 12:30:31.538309,0 days 00:00:05.907219,17,9,28,COMPLETE
126,19250.112873130234,2025-08-07 12:30:25.808499,2025-08-07 12:30:31.144280,0 days 00:00:05.335781,17,10,33,COMPLETE
127,239610.28342882864,2025-08-07 12:30:26.343661,2025-08-07 12:30:31.710841,0 days 00:00:05.367180,17,9,28,COMPLETE
128,239610.28342882864,2025-08-07 12:30:26.603459,2025-08-07 12:30:32.528310,0 days 00:00:05.924851,17,9,28,COMPLETE
129,276845.43325117615,2025-08-07 12:30:26.999252,2025-08-07 12:30:32.301264,0 days 00:00:05.302012,17,10,28,COMPLETE
130,36291.70126646824,2025-08-07 12:30:27.118202,2025-08-07 12:30:32.697110,0 days 00:00:05.578908,17,10,34,COMPLETE
131,295440.46737191564,2025-08-07 12:30:28.310033,2025-08-07 12:30:32.868119,0 days 00:00:04.558086,17,9,29,COMPLETE
132,74189.25424194826,2025-08-07 12:30:28.501789,2025-08-07 12:30:33.816039,0 days 00:00:05.314250,17,9,34,COMPLETE
133,176891.46030090968,2025-08-07 12:30:28.545300,2025-08-07 12:30:33.993078,0 days 00:00:05.447778,18,9,29,COMPLETE
134,154640.60154024648,2025-08-07 12:30:28.926264,2025-08-07 12:30:34.080239,0 days 00:00:05.153975,17,5,29,COMPLETE
135,13030.81914251003,2025-08-07 12:30:29.134597,2025-08-07 12:30:34.026021,0 days 00:00:04.891424,5,5,29,COMPLETE
136,154640.60154024648,2025-08-07 12:30:29.323295,2025-08-07 12:30:34.374542,0 days 00:00:05.051247,17,5,29,COMPLETE
137,154640.60154024648,2025-08-07 12:30:29.390929,2025-08-07 12:30:33.822566,0 days 00:00:04.431637,17,5,29,COMPLETE
138,13030.81914251003,2025-08-07 12:30:29.440386,2025-08-07 12:30:34.325346,0 days 00:00:04.884960,5,5,29,COMPLETE
139,13030.81914251003,2025-08-07 12:30:29.735829,2025-08-07 12:30:34.978714,0 days 00:00:05.242885,5,5,29,COMPLETE
140,122454.7938721435,2025-08-07 12:30:30.866098,2025-08-07 12:30:35.866962,0 days 00:00:05.000864,17,5,30,COMPLETE
141,116214.64948259863,2025-08-07 12:30:31.493946,2025-08-07 12:30:35.159625,0 days 00:00:03.665679,18,5,30,COMPLETE
142,116214.64948259863,2025-08-07 12:30:31.509827,2025-08-07 12:30:36.135546,0 days 00:00:04.625719,18,5,30,COMPLETE
143,216083.28774958535,2025-08-07 12:30:31.638490,2025-08-07 12:30:36.030944,0 days 00:00:04.392454,17,5,25,COMPLETE
144,211264.12546943637,2025-08-07 12:30:31.711882,2025-08-07 12:30:37.992768,0 days 00:00:06.280886,17,10,25,COMPLETE
145,211264.12546943637,2025-08-07 12:30:31.794656,2025-08-07 12:30:38.333452,0 days 00:00:06.538796,17,10,25,COMPLETE
146,321489.34517241124,2025-08-07 12:30:31.889304,2025-08-07 12:30:37.388116,0 days 00:00:05.498812,17,11,25,COMPLETE
147,211264.12546943637,2025-08-07 12:30:32.033643,2025-08-07 12:30:36.049179,0 days 00:00:04.015536,17,10,25,COMPLETE
148,211264.12546943637,2025-08-07 12:30:32.627483,2025-08-07 12:30:37.961322,0 days 00:00:05.333839,17,10,25,COMPLETE
149,211264.12546943637,2025-08-07 12:30:32.754325,2025-08-07 12:30:38.688453,0 days 00:00:05.934128,17,10,25,COMPLETE
150,211264.12546943637,2025-08-07 12:30:32.916466,2025-08-07 12:30:38.908772,0 days 00:00:05.992306,17,10,25,COMPLETE
151,211264.12546943637,2025-08-07 12:30:33.040775,2025-08-07 12:30:38.575512,0 days 00:00:05.534737,17,10,25,COMPLETE
152,253065.71658337576,2025-08-07 12:30:34.057848,2025-08-07 12:30:39.435414,0 days 00:00:05.377566,18,10,25,COMPLETE
153,238043.97853559803,2025-08-07 12:30:34.109391,2025-08-07 12:30:39.535265,0 days 00:00:05.425874,18,10,27,COMPLETE
154,253065.71658337576,2025-08-07 12:30:34.180823,2025-08-07 12:30:38.963650,0 days 00:00:04.782827,18,10,25,COMPLETE
155,253065.71658337576,2025-08-07 12:30:34.233917,2025-08-07 12:30:40.011560,0 days 00:00:05.777643,18,10,25,COMPLETE
156,238043.97853559803,2025-08-07 12:30:34.241981,2025-08-07 12:30:39.946843,0 days 00:00:05.704862,18,10,27,COMPLETE
157,204122.94534660332,2025-08-07 12:30:34.412578,2025-08-07 12:30:39.917583,0 days 00:00:05.505005,18,11,25,COMPLETE
158,253065.71658337576,2025-08-07 12:30:34.508982,2025-08-07 12:30:39.869952,0 days 00:00:05.360970,18,10,25,COMPLETE
159,204122.94534660332,2025-08-07 12:30:35.160999,2025-08-07 12:30:40.370917,0 days 00:00:05.209918,18,11,25,COMPLETE
160,204122.94534660332,2025-08-07 12:30:35.269918,2025-08-07 12:30:41.140367,0 days 00:00:05.870449,18,11,25,COMPLETE
161,204122.94534660332,2025-08-07 12:30:35.980043,2025-08-07 12:30:41.212847,0 days 00:00:05.232804,18,11,25,COMPLETE
162,204122.94534660332,2025-08-07 12:30:36.052724,2025-08-07 12:30:41.605560,0 days 00:00:05.552836,18,11,25,COMPLETE
163,204122.94534660332,2025-08-07 12:30:36.070590,2025-08-07 12:30:41.745179,0 days 00:00:05.674589,18,11,25,COMPLETE
164,253065.71658337576,2025-08-07 12:30:36.201766,2025-08-07 12:30:41.738602,0 days 00:00:05.536836,18,10,25,COMPLETE
165,211264.12546943637,2025-08-07 12:30:37.727823,2025-08-07 12:30:41.960797,0 days 00:00:04.232974,17,10,25,COMPLETE
166,321489.34517241124,2025-08-07 12:30:38.232629,2025-08-07 12:30:43.366622,0 days 00:00:05.133993,17,11,25,COMPLETE
167,321489.34517241124,2025-08-07 12:30:38.320158,2025-08-07 12:30:44.629218,0 days 00:00:06.309060,17,11,25,COMPLETE
168,321489.34517241124,2025-08-07 12:30:38.460352,2025-08-07 12:30:43.342464,0 days 00:00:04.882112,17,11,25,COMPLETE
169,222886.97741547963,2025-08-07 12:30:38.628278,2025-08-07 12:30:44.391588,0 days 00:00:05.763310,17,11,27,COMPLETE
170,321489.34517241124,2025-08-07 12:30:38.782946,2025-08-07 12:30:43.257377,0 days 00:00:04.474431,17,11,25,COMPLETE
171,222886.97741547963,2025-08-07 12:30:39.020837,2025-08-07 12:30:43.808990,0 days 00:00:04.788153,17,11,27,COMPLETE
172,189888.1976991323,2025-08-07 12:30:39.065667,2025-08-07 12:30:43.565532,0 days 00:00:04.499865,13,11,27,COMPLETE
173,79790.10536022941,2025-08-07 12:30:39.593220,2025-08-07 12:30:44.881324,0 days 00:00:05.288104,18,11,27,COMPLETE
174,79790.10536022941,2025-08-07 12:30:39.619603,2025-08-07 12:30:44.263080,0 days 00:00:04.643477,18,11,27,COMPLETE
175,79790.10536022941,2025-08-07 12:30:39.937327,2025-08-07 12:30:44.738745,0 days 00:00:04.801418,18,11,27,COMPLETE
176,25155.63724922668,2025-08-07 12:30:40.012795,2025-08-07 12:30:45.184692,0 days 00:00:05.171897,6,11,27,COMPLETE
177,79790.10536022941,2025-08-07 12:30:40.048405,2025-08-07 12:30:45.149547,0 days 00:00:05.101142,18,11,27,COMPLETE
178,79790.10536022941,2025-08-07 12:30:40.091587,2025-08-07 12:30:44.659989,0 days 00:00:04.568402,18,11,27,COMPLETE
179,79790.10536022941,2025-08-07 12:30:40.988353,2025-08-07 12:30:44.716486,0 days 00:00:03.728133,18,11,27,COMPLETE
180,238043.97853559803,2025-08-07 12:30:41.273438,2025-08-07 12:30:45.768562,0 days 00:00:04.495124,18,10,27,COMPLETE
181,10070.25824636072,2025-08-07 12:30:41.337911,2025-08-07 12:30:46.440376,0 days 00:00:05.102465,18,12,27,COMPLETE
182,10670.577689084908,2025-08-07 12:30:41.737309,2025-08-07 12:30:46.142348,0 days 00:00:04.405039,18,13,27,COMPLETE
183,10070.25824636072,2025-08-07 12:30:41.887810,2025-08-07 12:30:46.094537,0 days 00:00:04.206727,18,12,27,COMPLETE
184,24957.038278124593,2025-08-07 12:30:41.895029,2025-08-07 12:30:46.292768,0 days 00:00:04.397739,6,10,27,COMPLETE
185,10070.25824636072,2025-08-07 12:30:42.085526,2025-08-07 12:30:46.880311,0 days 00:00:04.794785,18,12,27,COMPLETE
186,238043.97853559803,2025-08-07 12:30:43.300726,2025-08-07 12:30:47.831678,0 days 00:00:04.530952,18,10,27,COMPLETE
187,258706.7312106114,2025-08-07 12:30:43.442825,2025-08-07 12:30:48.113647,0 days 00:00:04.670822,18,12,23,COMPLETE
188,258706.7312106114,2025-08-07 12:30:43.659736,2025-08-07 12:30:47.392273,0 days 00:00:03.732537,18,12,23,COMPLETE
189,10070.25824636072,2025-08-07 12:30:43.807688,2025-08-07 12:30:47.603132,0 days 00:00:03.795444,18,12,27,COMPLETE
190,195388.83394070237,2025-08-07 12:30:43.839475,2025-08-07 12:30:48.819947,0 days 00:00:04.980472,18,10,23,COMPLETE
191,248414.77381350636,2025-08-07 12:30:44.558061,2025-08-07 12:30:48.490106,0 days 00:00:03.932045,18,12,24,COMPLETE
192,258706.7312106114,2025-08-07 12:30:44.685305,2025-08-07 12:30:49.186494,0 days 00:00:04.501189,18,12,23,COMPLETE
193,258706.7312106114,2025-08-07 12:30:44.704648,2025-08-07 12:30:48.100326,0 days 00:00:03.395678,18,12,23,COMPLETE
194,258706.7312106114,2025-08-07 12:30:45.087940,2025-08-07 12:30:49.290261,0 days 00:00:04.202321,18,12,23,COMPLETE
195,201256.241682648,2025-08-07 12:30:45.202849,2025-08-07 12:30:49.395624,0 days 00:00:04.192775,16,12,23,COMPLETE
196,201256.241682648,2025-08-07 12:30:45.250864,2025-08-07 12:30:48.427023,0 days 00:00:03.176159,16,12,23,COMPLETE
197,278531.9405175852,2025-08-07 12:30:44.695828,2025-08-07 12:30:50.182349,0 days 00:00:05.486521,17,12,23,COMPLETE
198,278531.9405175852,2025-08-07 12:30:44.724764,2025-08-07 12:30:50.343331,0 days 00:00:05.618567,17,12,23,COMPLETE
199,201256.241682648,2025-08-07 12:30:44.749822,2025-08-07 12:30:50.166423,0 days 00:00:05.416601,16,12,23,COMPLETE
200,278531.9405175852,2025-08-07 12:30:45.812718,2025-08-07 12:30:50.801148,0 days 00:00:04.988430,17,12,23,COMPLETE
201,277399.25782672316,2025-08-07 12:30:46.126855,2025-08-07 12:30:51.746235,0 days 00:00:05.619380,17,13,23,COMPLETE
202,278531.9405175852,2025-08-07 12:30:46.191372,2025-08-07 12:30:51.470820,0 days 00:00:05.279448,17,12,23,COMPLETE
203,278531.9405175852,2025-08-07 12:30:46.334221,2025-08-07 12:30:51.302940,0 days 00:00:04.968719,17,12,23,COMPLETE
204,173047.71155210276,2025-08-07 12:30:46.519199,2025-08-07 12:30:52.132029,0 days 00:00:05.612830,17,10,23,COMPLETE
