number,value,datetime_start,datetime_complete,duration,params_atr_multiplier,params_atr_period,params_ema_period,state
370,24307.72620270399,2025-08-03 21:36:54.009410,2025-08-03 21:39:15.356768,0 days 00:02:21.347358,3.8304838073090823,25,39,COMPLETE
371,32670.084626782158,2025-08-03 21:36:54.066575,2025-08-03 21:38:02.528812,0 days 00:01:08.462237,3.8722198904565124,25,39,COMPLETE
372,25380.224488553464,2025-08-03 21:36:54.073225,2025-08-03 21:39:13.674170,0 days 00:02:19.600945,3.822572223056229,25,39,COMPLETE
373,22926.846063381112,2025-08-03 21:36:54.094098,2025-08-03 21:39:14.110065,0 days 00:02:20.015967,3.7260105573591185,24,30,COMPLETE
374,31131.452297347274,2025-08-03 21:36:54.096468,2025-08-03 21:39:13.717548,0 days 00:02:19.621080,3.7812505289742173,23,39,COMPLETE
375,22733.866929034997,2025-08-03 21:36:54.145595,2025-08-03 21:40:38.556900,0 days 00:03:44.411305,3.808480023847875,25,38,COMPLETE
376,22018.340816539516,2025-08-03 21:36:54.169954,2025-08-03 21:38:04.219728,0 days 00:01:10.049774,3.7729079053726626,25,39,COMPLETE
377,20690.560740938192,2025-08-03 21:36:54.240123,2025-08-03 21:38:04.798302,0 days 00:01:10.558179,3.680485764313657,23,39,COMPLETE
378,25369.823731432956,2025-08-03 21:36:54.295300,2025-08-03 21:39:14.702912,0 days 00:02:20.407612,4.2344391930476215,24,22,COMPLETE
379,58879.14317760667,2025-08-03 21:36:54.308517,2025-08-03 21:39:15.918554,0 days 00:02:21.610037,4.195405096409009,25,30,COMPLETE
380,59282.243770723275,2025-08-03 21:36:54.310584,2025-08-03 21:40:38.789943,0 days 00:03:44.479359,4.2307767662321085,25,29,COMPLETE
381,19804.349276562836,2025-08-03 21:36:54.401463,2025-08-03 21:40:43.505744,0 days 00:03:49.104281,4.222872651273054,25,50,COMPLETE
382,17002.67951194082,2025-08-03 21:36:54.410208,2025-08-03 21:39:15.226828,0 days 00:02:20.816620,4.2200240354680245,23,29,COMPLETE
383,58879.14317760667,2025-08-03 21:36:54.454508,2025-08-03 21:38:03.981308,0 days 00:01:09.526800,4.229737388883825,25,30,COMPLETE
384,59282.243770723275,2025-08-03 21:36:54.467472,2025-08-03 21:38:04.929884,0 days 00:01:10.462412,4.223792483208302,25,29,COMPLETE
385,16476.72875411279,2025-08-03 21:36:54.479809,2025-08-03 21:39:18.019908,0 days 00:02:23.540099,4.204437921900369,23,29,COMPLETE
386,18148.865215026948,2025-08-03 21:36:54.482889,2025-08-03 21:39:19.864840,0 days 00:02:25.381951,4.242707492092638,22,29,COMPLETE
387,19487.19849887608,2025-08-03 21:36:54.484766,2025-08-03 21:40:45.400003,0 days 00:03:50.915237,4.211514667855904,22,29,COMPLETE
388,20964.581468762557,2025-08-03 21:36:54.487983,2025-08-03 21:40:46.341874,0 days 00:03:51.853891,4.198749374927928,22,29,COMPLETE
389,18148.865215026948,2025-08-03 21:36:54.495207,2025-08-03 21:39:19.909037,0 days 00:02:25.413830,4.240606983395137,22,29,COMPLETE
390,19487.19849887608,2025-08-03 21:36:54.497583,2025-08-03 21:38:05.501726,0 days 00:01:11.004143,4.2057773363700575,22,29,COMPLETE
391,22926.913597887815,2025-08-03 21:36:54.500368,2025-08-03 21:39:22.037698,0 days 00:02:27.537330,4.21472759710818,24,29,COMPLETE
392,17002.67951194082,2025-08-03 21:36:54.502715,2025-08-03 21:39:23.207675,0 days 00:02:28.704960,4.2255657608209125,22,29,COMPLETE
393,19911.302293383305,2025-08-03 21:36:54.506132,2025-08-03 21:39:21.006172,0 days 00:02:26.500040,4.181672987979542,23,30,COMPLETE
394,17002.67951194082,2025-08-03 21:36:54.511789,2025-08-03 21:39:21.429491,0 days 00:02:26.917702,4.234922648389446,22,29,COMPLETE
395,17002.67951194082,2025-08-03 21:36:54.516106,2025-08-03 21:38:06.081832,0 days 00:01:11.565726,4.216505971994375,23,29,COMPLETE
396,27427.350869484326,2025-08-03 21:36:54.518099,2025-08-03 21:39:21.085222,0 days 00:02:26.567123,3.707650402849919,22,22,COMPLETE
397,18148.865215026948,2025-08-03 21:36:54.523643,2025-08-03 21:38:05.500680,0 days 00:01:10.977037,4.247877391416563,22,29,COMPLETE
398,18728.058986240554,2025-08-03 21:36:54.526077,2025-08-03 21:39:23.853878,0 days 00:02:29.327801,4.242036676019871,22,28,COMPLETE
399,17002.67951194082,2025-08-03 21:36:54.530891,2025-08-03 21:39:23.038423,0 days 00:02:28.507532,4.2213375066997205,22,29,COMPLETE
400,18728.058986240554,2025-08-03 21:36:54.532522,2025-08-03 21:39:25.150674,0 days 00:02:30.618152,4.263589640043733,22,28,COMPLETE
401,17002.67951194082,2025-08-03 21:36:54.534658,2025-08-03 21:38:05.804987,0 days 00:01:11.270329,4.213228856143232,23,29,COMPLETE
402,59282.243770723275,2025-08-03 21:36:54.537576,2025-08-03 21:39:22.662783,0 days 00:02:28.125207,4.225196218354064,25,29,COMPLETE
403,18148.865215026948,2025-08-03 21:36:54.538986,2025-08-03 21:39:25.249814,0 days 00:02:30.710828,4.2590049788688225,22,29,COMPLETE
404,18148.865215026948,2025-08-03 21:36:54.544173,2025-08-03 21:39:24.966210,0 days 00:02:30.422037,4.245000901576083,22,29,COMPLETE
405,18275.118633238864,2025-08-03 21:36:54.546944,2025-08-03 21:39:24.784952,0 days 00:02:30.238008,4.227870551575033,22,30,COMPLETE
406,18148.865215026948,2025-08-03 21:36:54.571185,2025-08-03 21:40:45.613126,0 days 00:03:51.041941,4.242372459016085,22,29,COMPLETE
407,18728.058986240554,2025-08-03 21:36:54.577378,2025-08-03 21:40:51.794051,0 days 00:03:57.216673,4.2479394379819135,22,28,COMPLETE
408,18148.865215026948,2025-08-03 21:36:54.597203,2025-08-03 21:40:48.084703,0 days 00:03:53.487500,4.2382700692076885,22,29,COMPLETE
409,17002.67951194082,2025-08-03 21:36:54.623184,2025-08-03 21:40:52.951199,0 days 00:03:58.328015,4.236165342344123,22,29,COMPLETE
410,21504.027977834023,2025-08-03 21:36:54.655245,2025-08-03 21:39:26.795278,0 days 00:02:32.140033,4.20611486695244,22,31,COMPLETE
411,17002.67951194082,2025-08-03 21:36:54.717498,2025-08-03 21:39:25.137181,0 days 00:02:30.419683,4.23342240183625,23,29,COMPLETE
412,19487.19849887608,2025-08-03 21:36:54.737542,2025-08-03 21:39:28.317970,0 days 00:02:33.580428,4.209112914888176,22,29,COMPLETE
413,18275.118633238864,2025-08-03 21:36:54.765093,2025-08-03 21:41:49.966602,0 days 00:04:55.201509,4.224795070824414,22,30,COMPLETE
414,19498.510260008432,2025-08-03 21:36:54.773846,2025-08-03 21:40:54.433927,0 days 00:03:59.660081,4.2556759074741946,22,30,COMPLETE
415,18148.865215026948,2025-08-03 21:36:54.803864,2025-08-03 21:38:12.261213,0 days 00:01:17.457349,4.239239778666639,22,29,COMPLETE
416,33547.846925777136,2025-08-03 21:36:54.810852,2025-08-03 21:38:09.073913,0 days 00:01:14.263061,3.702205027289803,22,28,COMPLETE
417,18148.865215026948,2025-08-03 21:36:54.828914,2025-08-03 21:39:29.345112,0 days 00:02:34.516198,4.262838085830235,22,29,COMPLETE
418,18275.118633238864,2025-08-03 21:36:54.836649,2025-08-03 21:39:32.540460,0 days 00:02:37.703811,4.218058254881541,22,30,COMPLETE
419,20926.97916944497,2025-08-03 21:36:54.837699,2025-08-03 21:40:52.627072,0 days 00:03:57.789373,4.179024226977079,22,30,COMPLETE
420,17002.67951194082,2025-08-03 21:36:54.858724,2025-08-03 21:40:54.388551,0 days 00:03:59.529827,4.224705519909464,22,29,COMPLETE
421,24564.743822305998,2025-08-03 21:36:54.886048,2025-08-03 21:38:10.955675,0 days 00:01:16.069627,4.2708930631000195,23,31,COMPLETE
422,19487.19849887608,2025-08-03 21:36:54.905475,2025-08-03 21:40:56.326967,0 days 00:04:01.421492,4.205174191573525,22,29,COMPLETE
423,19947.13207036324,2025-08-03 21:36:54.911681,2025-08-03 21:39:30.822812,0 days 00:02:35.911131,4.17868562723825,23,29,COMPLETE
424,19498.510260008432,2025-08-03 21:36:54.912722,2025-08-03 21:40:53.005956,0 days 00:03:58.093234,4.252655624317137,22,30,COMPLETE
425,20926.97916944497,2025-08-03 21:36:54.934464,2025-08-03 21:39:33.604245,0 days 00:02:38.669781,4.200027799103795,22,30,COMPLETE
426,17002.67951194082,2025-08-03 21:36:54.943046,2025-08-03 21:39:34.029200,0 days 00:02:39.086154,4.225324670593109,22,29,COMPLETE
427,24089.817510568944,2025-08-03 21:36:54.944476,2025-08-03 21:40:53.162145,0 days 00:03:58.217669,4.252699671952025,24,28,COMPLETE
428,59282.243770723275,2025-08-03 21:36:54.951003,2025-08-03 21:37:38.519589,0 days 00:00:43.568586,4.228321468532017,25,29,COMPLETE
429,23912.160667914206,2025-08-03 21:36:54.956473,2025-08-03 21:38:13.989626,0 days 00:01:19.033153,4.258540867555267,23,30,COMPLETE
430,23359.91386234827,2025-08-03 21:36:54.969377,2025-08-03 21:41:52.466000,0 days 00:04:57.496623,4.227442789435204,24,29,COMPLETE
431,58879.14317760667,2025-08-03 21:36:54.981717,2025-08-03 21:38:14.639588,0 days 00:01:19.657871,4.215261770808864,25,30,COMPLETE
432,23359.91386234827,2025-08-03 21:36:54.994478,2025-08-03 21:37:38.365271,0 days 00:00:43.370793,4.238917008376588,24,29,COMPLETE
433,17002.67951194082,2025-08-03 21:36:55.012213,2025-08-03 21:39:34.757036,0 days 00:02:39.744823,4.218882082370316,23,29,COMPLETE
434,39740.09296024461,2025-08-03 21:36:55.013774,2025-08-03 21:42:13.290122,0 days 00:05:18.276348,4.276707474664583,25,29,COMPLETE
435,19804.349276562836,2025-08-03 21:36:55.055275,2025-08-03 21:39:39.216403,0 days 00:02:44.161128,4.215566896260186,25,49,COMPLETE
436,58879.14317760667,2025-08-03 21:36:55.056064,2025-08-03 21:38:14.214515,0 days 00:01:19.158451,4.219612936702768,25,30,COMPLETE
437,58879.14317760667,2025-08-03 21:36:55.057561,2025-08-03 21:40:57.273139,0 days 00:04:02.215578,4.2304846881139815,25,30,COMPLETE
438,19804.349276562836,2025-08-03 21:36:55.075241,2025-08-03 21:40:57.189087,0 days 00:04:02.113846,4.236816687949108,25,49,COMPLETE
439,59282.243770723275,2025-08-03 21:36:55.082747,2025-08-03 21:39:34.775031,0 days 00:02:39.692284,4.23300912792258,25,29,COMPLETE
440,59282.243770723275,2025-08-03 21:36:55.102285,2025-08-03 21:40:55.084160,0 days 00:03:59.981875,4.2176992818774925,25,29,COMPLETE
441,59282.243770723275,2025-08-03 21:36:55.127720,2025-08-03 21:39:38.186550,0 days 00:02:43.058830,4.1857062609338085,25,29,COMPLETE
442,59282.243770723275,2025-08-03 21:36:55.129182,2025-08-03 21:38:14.676055,0 days 00:01:19.546873,4.220016547664465,25,29,COMPLETE
443,16476.72875411279,2025-08-03 21:36:55.144576,2025-08-03 21:41:00.114245,0 days 00:04:04.969669,4.20680184216685,23,29,COMPLETE
444,59282.243770723275,2025-08-03 21:36:55.159682,2025-08-03 21:38:15.087356,0 days 00:01:19.927674,4.205770616991001,25,29,COMPLETE
445,24089.817510568944,2025-08-03 21:36:55.191386,2025-08-03 21:40:58.479055,0 days 00:04:03.287669,4.224635080071686,24,28,COMPLETE
446,59282.243770723275,2025-08-03 21:36:55.193351,2025-08-03 21:39:39.870482,0 days 00:02:44.677131,4.233408882104628,25,29,COMPLETE
447,59282.243770723275,2025-08-03 21:36:55.200603,2025-08-03 21:38:15.756233,0 days 00:01:20.555630,4.216404294878669,25,29,COMPLETE
448,51938.636502980975,2025-08-03 21:36:55.208322,2025-08-03 21:37:39.443411,0 days 00:00:44.235089,4.178378855839279,24,29,COMPLETE
449,58879.14317760667,2025-08-03 21:36:55.244347,2025-08-03 21:39:39.309459,0 days 00:02:44.065112,4.233910345379138,25,30,COMPLETE
450,58879.14317760667,2025-08-03 21:36:55.251348,2025-08-03 21:39:41.637317,0 days 00:02:46.385969,4.225597185001166,25,30,COMPLETE
451,39203.03110167428,2025-08-03 21:36:55.295077,2025-08-03 21:39:40.168310,0 days 00:02:44.873233,4.260410223340224,25,29,COMPLETE
452,58879.14317760667,2025-08-03 21:36:55.325326,2025-08-03 21:39:40.781118,0 days 00:02:45.455792,4.186500022778705,25,30,COMPLETE
453,58879.14317760667,2025-08-03 21:36:55.331527,2025-08-03 21:41:58.467176,0 days 00:05:03.135649,4.206547973910945,25,30,COMPLETE
454,58879.14317760667,2025-08-03 21:36:55.342041,2025-08-03 21:40:58.925959,0 days 00:04:03.583918,4.195521459203423,25,30,COMPLETE
455,59282.243770723275,2025-08-03 21:36:55.349453,2025-08-03 21:39:38.314979,0 days 00:02:42.965526,4.1894447997486886,25,29,COMPLETE
456,51938.636502980975,2025-08-03 21:36:55.350435,2025-08-03 21:41:06.434456,0 days 00:04:11.084021,4.161082473346649,24,29,COMPLETE
457,23193.680643773503,2025-08-03 21:36:55.354497,2025-08-03 21:39:42.998466,0 days 00:02:47.643969,4.23419500346821,24,30,COMPLETE
458,23359.91386234827,2025-08-03 21:36:55.357632,2025-08-03 21:38:17.002421,0 days 00:01:21.644789,4.242288075328791,24,29,COMPLETE
459,51468.320252720274,2025-08-03 21:36:55.360667,2025-08-03 21:39:44.645070,0 days 00:02:49.284403,4.167771637197163,25,30,COMPLETE
460,51938.636502980975,2025-08-03 21:36:55.362265,2025-08-03 21:41:05.187622,0 days 00:04:09.825357,4.184512667753684,24,29,COMPLETE
461,16476.72875411279,2025-08-03 21:36:55.364643,2025-08-03 21:39:39.250798,0 days 00:02:43.886155,4.208434002004382,23,29,COMPLETE
462,61052.24422493007,2025-08-03 21:36:55.365339,2025-08-03 21:39:41.987351,0 days 00:02:46.622012,4.243446151132606,25,28,COMPLETE
463,38380.93671596131,2025-08-03 21:36:55.368740,2025-08-03 21:39:39.780769,0 days 00:02:44.412029,3.863122388880273,25,29,COMPLETE
464,16476.72875411279,2025-08-03 21:36:55.371865,2025-08-03 21:38:17.229420,0 days 00:01:21.857555,4.208376396789834,23,29,COMPLETE
465,59282.243770723275,2025-08-03 21:36:55.373965,2025-08-03 21:39:45.929295,0 days 00:02:50.555330,4.218188117654666,25,29,COMPLETE
466,58879.14317760667,2025-08-03 21:36:55.378211,2025-08-03 21:38:18.585987,0 days 00:01:23.207776,4.232260058356,25,30,COMPLETE
467,38609.59833976906,2025-08-03 21:36:55.380569,2025-08-03 21:38:19.275416,0 days 00:01:23.894847,4.256094185322047,25,29,COMPLETE
468,11814.055318935116,2025-08-03 21:36:55.382052,2025-08-03 21:41:00.873133,0 days 00:04:05.491081,4.235163305742223,24,50,COMPLETE
469,60417.47230100725,2025-08-03 21:36:55.384526,2025-08-03 21:39:45.519473,0 days 00:02:50.134947,4.193875450458551,25,31,COMPLETE
470,23359.91386234827,2025-08-03 21:36:55.386823,2025-08-03 21:39:43.719704,0 days 00:02:48.332881,4.224036042544751,24,29,COMPLETE
471,59282.243770723275,2025-08-03 21:36:55.387557,2025-08-03 21:39:45.311031,0 days 00:02:49.923474,4.229257939517859,25,29,COMPLETE
472,51938.636502980975,2025-08-03 21:36:55.391047,2025-08-03 21:38:20.239373,0 days 00:01:24.848326,4.178918578628996,24,29,COMPLETE
473,58879.14317760667,2025-08-03 21:36:55.394090,2025-08-03 21:38:21.079791,0 days 00:01:25.685701,4.240406848724159,25,30,COMPLETE
474,24089.817510568944,2025-08-03 21:36:55.397953,2025-08-03 21:39:46.936467,0 days 00:02:51.538514,4.223779744402124,24,28,COMPLETE
475,23193.680643773503,2025-08-03 21:36:55.402143,2025-08-03 21:39:46.927594,0 days 00:02:51.525451,4.224079003059116,24,30,COMPLETE
476,51846.88637232451,2025-08-03 21:36:55.404343,2025-08-03 21:38:23.297069,0 days 00:01:27.892726,4.176836400266903,24,30,COMPLETE
477,24089.817510568944,2025-08-03 21:36:55.406426,2025-08-03 21:41:56.579995,0 days 00:05:01.173569,4.230613336683786,24,28,COMPLETE
478,11814.055318935116,2025-08-03 21:36:55.407897,2025-08-03 21:39:45.590506,0 days 00:02:50.182609,4.225300964050338,24,49,COMPLETE
479,19804.349276562836,2025-08-03 21:36:55.414533,2025-08-03 21:42:02.416729,0 days 00:05:07.002196,4.208420831814314,25,50,COMPLETE
480,59282.243770723275,2025-08-03 21:36:55.421375,2025-08-03 21:38:23.170196,0 days 00:01:27.748821,4.203705767568651,25,29,COMPLETE
481,61052.24422493007,2025-08-03 21:36:55.462848,2025-08-03 21:37:39.963731,0 days 00:00:44.500883,4.231658021181739,25,28,COMPLETE
482,51938.636502980975,2025-08-03 21:36:55.473654,2025-08-03 21:38:24.401677,0 days 00:01:28.928023,4.179894653201054,24,29,COMPLETE
483,15974.857762196023,2025-08-03 21:36:55.522023,2025-08-03 21:38:23.607187,0 days 00:01:28.085164,4.199754122649372,24,50,COMPLETE
484,17434.69472864757,2025-08-03 21:36:55.523594,2025-08-03 21:38:26.183730,0 days 00:01:30.660136,4.20346150012338,24,28,COMPLETE
485,23359.91386234827,2025-08-03 21:36:55.542600,2025-08-03 21:39:50.560568,0 days 00:02:55.017968,4.223913445500183,24,29,COMPLETE
486,56487.508612317084,2025-08-03 21:36:55.544081,2025-08-03 21:38:25.693739,0 days 00:01:30.149658,4.173537549089204,25,29,COMPLETE
487,51938.636502980975,2025-08-03 21:36:55.546979,2025-08-03 21:38:24.438312,0 days 00:01:28.891333,4.186922267387073,24,29,COMPLETE
488,39740.09296024461,2025-08-03 21:36:55.551872,2025-08-03 21:39:50.760508,0 days 00:02:55.208636,4.265035298489164,25,29,COMPLETE
489,40325.61629062924,2025-08-03 21:36:55.571041,2025-08-03 21:39:49.995007,0 days 00:02:54.423966,4.265774309425101,25,28,COMPLETE
490,59282.243770723275,2025-08-03 21:36:55.574089,2025-08-03 21:41:13.343703,0 days 00:04:17.769614,4.223037503323676,25,29,COMPLETE
491,19804.349276562836,2025-08-03 21:36:55.582363,2025-08-03 21:41:13.679197,0 days 00:04:18.096834,4.203799062995142,25,49,COMPLETE
492,17002.67951194082,2025-08-03 21:36:55.597468,2025-08-03 21:38:26.933565,0 days 00:01:31.336097,4.215745863981393,23,29,COMPLETE
493,45676.651388011735,2025-08-03 21:36:55.611960,2025-08-03 21:39:51.651928,0 days 00:02:56.039968,4.188035776881034,24,29,COMPLETE
494,56102.8355295715,2025-08-03 21:36:55.643106,2025-08-03 21:38:28.609025,0 days 00:01:32.965919,4.175240696048672,25,30,COMPLETE
495,58879.14317760667,2025-08-03 21:36:55.658216,2025-08-03 21:38:27.869449,0 days 00:01:32.211233,4.235126250767167,25,30,COMPLETE
496,21504.027977834023,2025-08-03 21:36:55.665815,2025-08-03 21:39:52.959145,0 days 00:02:57.293330,4.183817804735869,22,31,COMPLETE
497,58879.14317760667,2025-08-03 21:36:55.685111,2025-08-03 21:39:52.272733,0 days 00:02:56.587622,4.221484517831928,25,30,COMPLETE
498,51559.40963838185,2025-08-03 21:36:55.710389,2025-08-03 21:38:30.110839,0 days 00:01:34.400450,4.16912984823291,25,29,COMPLETE
499,23193.680643773503,2025-08-03 21:36:55.728588,2025-08-03 21:39:50.031754,0 days 00:02:54.303166,4.223796726088549,24,30,COMPLETE
500,19804.349276562836,2025-08-03 21:36:55.734925,2025-08-03 21:41:12.555447,0 days 00:04:16.820522,4.206530075707142,25,49,COMPLETE
501,58879.14317760667,2025-08-03 21:36:55.768345,2025-08-03 21:38:29.465277,0 days 00:01:33.696932,4.233651637601278,25,30,COMPLETE
502,59296.93945411458,2025-08-03 21:36:55.783371,2025-08-03 21:41:16.980822,0 days 00:04:21.197451,4.252576958602703,25,29,COMPLETE
503,22926.913597887815,2025-08-03 21:36:55.812512,2025-08-03 21:38:29.855034,0 days 00:01:34.042522,4.213195193084654,24,29,COMPLETE
504,17007.510020554084,2025-08-03 21:36:55.822688,2025-08-03 21:38:31.251087,0 days 00:01:35.428399,4.209071489612535,23,28,COMPLETE
505,39780.99344311731,2025-08-03 21:36:55.826377,2025-08-03 21:39:56.270057,0 days 00:03:00.443680,4.259055151506702,25,28,COMPLETE
506,58879.14317760667,2025-08-03 21:36:55.828002,2025-08-03 21:38:30.762550,0 days 00:01:34.934548,4.243596851097931,25,30,COMPLETE
507,38932.34154350406,2025-08-03 21:36:55.828874,2025-08-03 21:38:30.563291,0 days 00:01:34.734417,4.262872996909683,25,30,COMPLETE
508,22926.913597887815,2025-08-03 21:36:55.830464,2025-08-03 21:38:31.144097,0 days 00:01:35.313633,4.217496728231865,24,29,COMPLETE
509,59282.243770723275,2025-08-03 21:36:55.832003,2025-08-03 21:39:55.187700,0 days 00:02:59.355697,4.219675858624342,25,29,COMPLETE
510,23193.680643773503,2025-08-03 21:36:55.833385,2025-08-03 21:39:55.470474,0 days 00:02:59.637089,4.2302154025663805,24,30,COMPLETE
511,59282.243770723275,2025-08-03 21:36:55.835822,2025-08-03 21:39:52.845954,0 days 00:02:57.010132,4.225551343431761,25,29,COMPLETE
512,39740.09296024461,2025-08-03 21:36:55.841463,2025-08-03 21:39:56.135056,0 days 00:03:00.293593,4.275694602244726,25,29,COMPLETE
513,23359.91386234827,2025-08-03 21:36:55.843692,2025-08-03 21:38:31.799734,0 days 00:01:35.956042,4.23150474070773,24,29,COMPLETE
514,59282.243770723275,2025-08-03 21:36:55.845884,2025-08-03 21:39:54.835532,0 days 00:02:58.989648,4.214613985204369,25,29,COMPLETE
515,39465.86240810328,2025-08-03 21:36:55.849018,2025-08-03 21:39:55.260803,0 days 00:02:59.411785,4.26796533248469,25,30,COMPLETE
516,24083.16229227306,2025-08-03 21:36:55.852150,2025-08-03 21:39:53.764847,0 days 00:02:57.912697,4.255565567383445,23,29,COMPLETE
517,61052.24422493007,2025-08-03 21:36:55.854830,2025-08-03 21:39:59.199777,0 days 00:03:03.344947,4.2041657427783425,25,28,COMPLETE
518,59282.243770723275,2025-08-03 21:36:55.857471,2025-08-03 21:39:59.268589,0 days 00:03:03.411118,4.233946588907117,25,29,COMPLETE
519,22926.913597887815,2025-08-03 21:36:55.863776,2025-08-03 21:39:58.864753,0 days 00:03:03.000977,4.218131834183737,24,29,COMPLETE
520,51938.636502980975,2025-08-03 21:36:55.865711,2025-08-03 21:41:19.503745,0 days 00:04:23.638034,4.1819217406865645,24,29,COMPLETE
521,58879.14317760667,2025-08-03 21:36:55.868517,2025-08-03 21:38:32.858459,0 days 00:01:36.989942,4.211456926264355,25,30,COMPLETE
522,25323.679418447926,2025-08-03 21:36:55.870476,2025-08-03 21:39:59.580344,0 days 00:03:03.709868,3.749254495594198,25,30,COMPLETE
523,24089.817510568944,2025-08-03 21:36:55.873806,2025-08-03 21:38:32.148765,0 days 00:01:36.274959,4.2311867497173274,24,28,COMPLETE
524,59282.243770723275,2025-08-03 21:36:55.876715,2025-08-03 21:38:33.056903,0 days 00:01:37.180188,4.234087938714911,25,29,COMPLETE
525,15633.32728773916,2025-08-03 21:36:55.878223,2025-08-03 21:41:23.117100,0 days 00:04:27.238877,3.7006400810738462,24,29,COMPLETE
526,23359.91386234827,2025-08-03 21:36:55.880685,2025-08-03 21:41:24.915712,0 days 00:04:29.035027,4.2226321052201605,24,29,COMPLETE
527,11579.20913374584,2025-08-03 21:36:55.883613,2025-08-03 21:41:24.902527,0 days 00:04:29.018914,4.216977899349314,24,50,COMPLETE
528,59282.243770723275,2025-08-03 21:36:55.891138,2025-08-03 21:38:34.039692,0 days 00:01:38.148554,4.2333182704213845,25,29,COMPLETE
529,11814.055318935116,2025-08-03 21:36:55.898739,2025-08-03 21:41:18.784198,0 days 00:04:22.885459,4.242878614314007,24,49,COMPLETE
530,56102.8355295715,2025-08-03 21:36:55.900456,2025-08-03 21:40:02.892600,0 days 00:03:06.992144,4.176508036073317,25,30,COMPLETE
531,24834.00522989094,2025-08-03 21:36:55.903594,2025-08-03 21:38:35.668579,0 days 00:01:39.764985,4.270928054065963,24,28,COMPLETE
532,25369.56848777678,2025-08-03 21:36:55.905058,2025-08-03 21:40:01.954116,0 days 00:03:06.049058,3.7513162762259475,25,29,COMPLETE
533,23193.680643773503,2025-08-03 21:36:55.907733,2025-08-03 21:40:00.375077,0 days 00:03:04.467344,4.235303585179303,24,30,COMPLETE
534,24089.817510568944,2025-08-03 21:36:55.912060,2025-08-03 21:38:36.676829,0 days 00:01:40.764769,4.228719347107751,24,28,COMPLETE
535,23193.680643773503,2025-08-03 21:36:55.914974,2025-08-03 21:40:02.247151,0 days 00:03:06.332177,4.230179890416406,24,30,COMPLETE
536,9572.627644600918,2025-08-03 21:36:55.922972,2025-08-03 21:38:37.699481,0 days 00:01:41.776509,4.231362522433554,23,50,COMPLETE
537,58879.14317760667,2025-08-03 21:36:55.925345,2025-08-03 21:41:26.548434,0 days 00:04:30.623089,4.242076599503482,25,30,COMPLETE
538,59282.243770723275,2025-08-03 21:36:55.929653,2025-08-03 21:42:09.423467,0 days 00:05:13.493814,4.223557969785339,25,29,COMPLETE
539,23359.91386234827,2025-08-03 21:36:55.931886,2025-08-03 21:41:27.661658,0 days 00:04:31.729772,4.2517241459361585,24,29,COMPLETE
540,59282.243770723275,2025-08-03 21:36:55.938328,2025-08-03 21:38:36.927841,0 days 00:01:40.989513,4.222188055369743,25,29,COMPLETE
541,59282.243770723275,2025-08-03 21:36:55.943352,2025-08-03 21:38:40.455555,0 days 00:01:44.512203,4.21308713836216,25,29,COMPLETE
542,14264.12613838282,2025-08-03 21:36:55.944722,2025-08-03 21:40:06.337312,0 days 00:03:10.392590,4.264932342354054,24,51,COMPLETE
543,37459.49912422571,2025-08-03 21:36:55.950420,2025-08-03 21:38:38.393617,0 days 00:01:42.443197,4.277966052646681,25,30,COMPLETE
544,22926.913597887815,2025-08-03 21:36:55.952247,2025-08-03 21:42:07.916621,0 days 00:05:11.964374,4.208207227016838,24,29,COMPLETE
545,39740.09296024461,2025-08-03 21:36:55.956820,2025-08-03 21:38:39.083979,0 days 00:01:43.127159,4.272832682159627,25,29,COMPLETE
546,17002.67951194082,2025-08-03 21:36:55.958947,2025-08-03 21:41:33.369190,0 days 00:04:37.410243,4.2298793354881346,23,29,COMPLETE
547,23912.160667914206,2025-08-03 21:36:55.960855,2025-08-03 21:41:31.254671,0 days 00:04:35.293816,4.26349013925814,24,30,COMPLETE
548,57927.27187172299,2025-08-03 21:36:55.962969,2025-08-03 21:41:27.622574,0 days 00:04:31.659605,4.219363466914395,26,28,COMPLETE
549,18814.0810189771,2025-08-03 21:36:55.964073,2025-08-03 21:40:13.719166,0 days 00:03:17.755093,4.181180086773952,25,50,COMPLETE
550,59282.243770723275,2025-08-03 21:36:55.967984,2025-08-03 21:40:12.945204,0 days 00:03:16.977220,4.229147212342596,25,29,COMPLETE
551,58879.14317760667,2025-08-03 21:36:55.969630,2025-08-03 21:38:39.569959,0 days 00:01:43.600329,4.225728203988719,25,30,COMPLETE
552,58246.67083061037,2025-08-03 21:36:55.970816,2025-08-03 21:40:12.648717,0 days 00:03:16.677901,4.250440982464397,25,29,COMPLETE
553,24083.16229227306,2025-08-03 21:36:55.972493,2025-08-03 21:38:39.674422,0 days 00:01:43.701929,4.253296272370092,23,29,COMPLETE
554,22968.54107765077,2025-08-03 21:36:55.977863,2025-08-03 21:40:10.469704,0 days 00:03:14.491841,3.707582431001445,23,29,COMPLETE
555,11814.055318935116,2025-08-03 21:36:55.978770,2025-08-03 21:40:10.904934,0 days 00:03:14.926164,4.249135570222058,24,50,COMPLETE
556,23359.91386234827,2025-08-03 21:36:55.980024,2025-08-03 21:41:34.295362,0 days 00:04:38.315338,4.2329459659896935,24,29,COMPLETE
557,58879.14317760667,2025-08-03 21:36:55.983810,2025-08-03 21:41:31.022623,0 days 00:04:35.038813,4.215665009457158,25,30,COMPLETE
