number,value,datetime_start,datetime_complete,duration,params_macd_fast,params_macd_signal,params_macd_slow,state
528,28298.349699254628,2025-08-07 13:30:42.416166,2025-08-07 13:30:48.792819,0 days 00:00:06.376653,5,9,18,COMPLETE
529,26815.766915930042,2025-08-07 13:30:42.446124,2025-08-07 13:30:48.466650,0 days 00:00:06.020526,6,9,15,COMPLETE
530,26815.766915930042,2025-08-07 13:30:42.835323,2025-08-07 13:30:49.264224,0 days 00:00:06.428901,6,9,15,COMPLETE
531,16226.258817226946,2025-08-07 13:30:43.063064,2025-08-07 13:30:49.638251,0 days 00:00:06.575187,6,9,18,COMPLETE
532,7010.877769610868,2025-08-07 13:30:43.120633,2025-08-07 13:30:50.545917,0 days 00:00:07.425284,11,9,18,COMPLETE
533,16226.258817226946,2025-08-07 13:30:43.295653,2025-08-07 13:30:50.289991,0 days 00:00:06.994338,6,9,18,COMPLETE
534,16226.258817226946,2025-08-07 13:30:44.349654,2025-08-07 13:30:51.483360,0 days 00:00:07.133706,6,9,18,COMPLETE
535,25595.43612896619,2025-08-07 13:30:44.394485,2025-08-07 13:30:50.640344,0 days 00:00:06.245859,6,7,18,COMPLETE
536,26815.766915930042,2025-08-07 13:30:44.404352,2025-08-07 13:30:51.339658,0 days 00:00:06.935306,6,9,15,COMPLETE
537,26815.766915930042,2025-08-07 13:30:45.151879,2025-08-07 13:30:52.139394,0 days 00:00:06.987515,6,9,15,COMPLETE
538,26815.766915930042,2025-08-07 13:30:45.603489,2025-08-07 13:30:52.885794,0 days 00:00:07.282305,6,9,15,COMPLETE
539,26815.766915930042,2025-08-07 13:30:45.616847,2025-08-07 13:30:52.821274,0 days 00:00:07.204427,6,9,15,COMPLETE
540,24492.646614377598,2025-08-07 13:30:45.861945,2025-08-07 13:30:53.257298,0 days 00:00:07.395353,6,7,15,COMPLETE
541,24492.646614377598,2025-08-07 13:30:45.903474,2025-08-07 13:30:53.259455,0 days 00:00:07.355981,6,7,15,COMPLETE
542,25159.970529389455,2025-08-07 13:30:46.657177,2025-08-07 13:30:53.458065,0 days 00:00:06.800888,6,8,15,COMPLETE
543,25159.970529389455,2025-08-07 13:30:47.058323,2025-08-07 13:30:53.826675,0 days 00:00:06.768352,6,8,15,COMPLETE
544,24492.646614377598,2025-08-07 13:30:47.369291,2025-08-07 13:30:55.118679,0 days 00:00:07.749388,6,7,15,COMPLETE
545,25159.970529389455,2025-08-07 13:30:47.842977,2025-08-07 13:30:54.611843,0 days 00:00:06.768866,6,8,15,COMPLETE
546,25159.970529389455,2025-08-07 13:30:48.129102,2025-08-07 13:30:55.514945,0 days 00:00:07.385843,6,8,15,COMPLETE
547,25159.970529389455,2025-08-07 13:30:48.530197,2025-08-07 13:30:55.509347,0 days 00:00:06.979150,6,8,15,COMPLETE
548,25159.970529389455,2025-08-07 13:30:48.829977,2025-08-07 13:30:56.243040,0 days 00:00:07.413063,6,8,15,COMPLETE
549,24375.343243426534,2025-08-07 13:30:49.286504,2025-08-07 13:30:56.265843,0 days 00:00:06.979339,6,8,17,COMPLETE
550,24375.343243426534,2025-08-07 13:30:49.315578,2025-08-07 13:30:56.635685,0 days 00:00:07.320107,6,8,17,COMPLETE
551,-inf,2025-08-07 13:30:49.667066,2025-08-07 13:30:55.475534,0 days 00:00:05.808468,15,8,15,COMPLETE
552,26815.766915930042,2025-08-07 13:30:50.346495,2025-08-07 13:30:57.734186,0 days 00:00:07.387691,6,9,15,COMPLETE
553,11241.177666980735,2025-08-07 13:30:50.554832,2025-08-07 13:30:57.236555,0 days 00:00:06.681723,6,15,15,COMPLETE
554,25159.970529389455,2025-08-07 13:30:50.649064,2025-08-07 13:30:57.497396,0 days 00:00:06.848332,6,8,15,COMPLETE
555,33627.49338664723,2025-08-07 13:30:51.358179,2025-08-07 13:30:58.937718,0 days 00:00:07.579539,5,8,15,COMPLETE
556,33627.49338664723,2025-08-07 13:30:51.502021,2025-08-07 13:30:58.858482,0 days 00:00:07.356461,5,8,15,COMPLETE
557,28672.2435095688,2025-08-07 13:30:52.317678,2025-08-07 13:30:59.171859,0 days 00:00:06.854181,5,8,17,COMPLETE
558,28672.2435095688,2025-08-07 13:30:52.858837,2025-08-07 13:30:59.657024,0 days 00:00:06.798187,5,8,17,COMPLETE
559,2655.9890875961555,2025-08-07 13:30:52.898573,2025-08-07 13:30:59.029050,0 days 00:00:06.130477,15,8,16,COMPLETE
560,27813.912680932866,2025-08-07 13:30:53.278039,2025-08-07 13:31:00.819696,0 days 00:00:07.541657,5,8,16,COMPLETE
561,27813.912680932866,2025-08-07 13:30:53.286533,2025-08-07 13:31:00.895541,0 days 00:00:07.609008,5,8,16,COMPLETE
562,3465.6875146411876,2025-08-07 13:30:53.466962,2025-08-07 13:31:00.527659,0 days 00:00:07.060697,16,8,17,COMPLETE
563,28672.2435095688,2025-08-07 13:30:53.828839,2025-08-07 13:31:00.056682,0 days 00:00:06.227843,5,8,17,COMPLETE
564,28672.2435095688,2025-08-07 13:30:54.636961,2025-08-07 13:31:01.881722,0 days 00:00:07.244761,5,8,17,COMPLETE
565,28672.2435095688,2025-08-07 13:30:55.173169,2025-08-07 13:31:02.232181,0 days 00:00:07.059012,5,8,17,COMPLETE
566,36466.877521743045,2025-08-07 13:30:55.515410,2025-08-07 13:31:02.394736,0 days 00:00:06.879326,5,9,17,COMPLETE
567,36466.877521743045,2025-08-07 13:30:55.521775,2025-08-07 13:31:02.509348,0 days 00:00:06.987573,5,9,17,COMPLETE
568,4193.090992072751,2025-08-07 13:30:55.535335,2025-08-07 13:31:02.578676,0 days 00:00:07.043341,16,15,17,COMPLETE
569,28816.61197534258,2025-08-07 13:30:56.245968,2025-08-07 13:31:03.452587,0 days 00:00:07.206619,5,9,16,COMPLETE
570,28816.61197534258,2025-08-07 13:30:56.337863,2025-08-07 13:31:03.594725,0 days 00:00:07.256862,5,9,16,COMPLETE
571,28816.61197534258,2025-08-07 13:30:56.656497,2025-08-07 13:31:03.727445,0 days 00:00:07.070948,5,9,16,COMPLETE
572,28816.61197534258,2025-08-07 13:30:57.257055,2025-08-07 13:31:04.033651,0 days 00:00:06.776596,5,9,16,COMPLETE
573,28816.61197534258,2025-08-07 13:30:57.512692,2025-08-07 13:31:04.340362,0 days 00:00:06.827670,5,9,16,COMPLETE
574,28649.20382432239,2025-08-07 13:30:57.744338,2025-08-07 13:31:06.201952,0 days 00:00:08.457614,5,10,16,COMPLETE
575,28649.20382432239,2025-08-07 13:30:58.870623,2025-08-07 13:31:06.237358,0 days 00:00:07.366735,5,10,16,COMPLETE
576,28649.20382432239,2025-08-07 13:30:58.985955,2025-08-07 13:31:05.904107,0 days 00:00:06.918152,5,10,16,COMPLETE
577,5497.787421574515,2025-08-07 13:30:59.035683,2025-08-07 13:31:06.161648,0 days 00:00:07.125965,14,10,16,COMPLETE
578,28649.20382432239,2025-08-07 13:30:59.217236,2025-08-07 13:31:06.393622,0 days 00:00:07.176386,5,10,16,COMPLETE
579,28649.20382432239,2025-08-07 13:30:59.707072,2025-08-07 13:31:06.650318,0 days 00:00:06.943246,5,10,16,COMPLETE
580,28649.20382432239,2025-08-07 13:31:00.085727,2025-08-07 13:31:07.040262,0 days 00:00:06.954535,5,10,16,COMPLETE
581,28649.20382432239,2025-08-07 13:31:00.610327,2025-08-07 13:31:07.489867,0 days 00:00:06.879540,5,10,16,COMPLETE
582,28649.20382432239,2025-08-07 13:31:00.839978,2025-08-07 13:31:08.069437,0 days 00:00:07.229459,5,10,16,COMPLETE
583,28649.20382432239,2025-08-07 13:31:00.899871,2025-08-07 13:31:07.723795,0 days 00:00:06.823924,5,10,16,COMPLETE
584,28649.20382432239,2025-08-07 13:31:01.899281,2025-08-07 13:31:08.768078,0 days 00:00:06.868797,5,10,16,COMPLETE
585,28649.20382432239,2025-08-07 13:31:02.283513,2025-08-07 13:31:09.134549,0 days 00:00:06.851036,5,10,16,COMPLETE
586,28649.20382432239,2025-08-07 13:31:02.503846,2025-08-07 13:31:09.504299,0 days 00:00:07.000453,5,10,16,COMPLETE
587,12333.48362757157,2025-08-07 13:31:02.536697,2025-08-07 13:31:09.930139,0 days 00:00:07.393442,5,10,31,COMPLETE
588,17792.717314785823,2025-08-07 13:31:02.583605,2025-08-07 13:31:10.298609,0 days 00:00:07.715004,5,5,16,COMPLETE
589,28649.20382432239,2025-08-07 13:31:03.482527,2025-08-07 13:31:10.700281,0 days 00:00:07.217754,5,10,16,COMPLETE
590,28649.20382432239,2025-08-07 13:31:03.640621,2025-08-07 13:31:10.941930,0 days 00:00:07.301309,5,10,16,COMPLETE
591,4679.065453268014,2025-08-07 13:31:03.787296,2025-08-07 13:31:11.578808,0 days 00:00:07.791512,12,10,16,COMPLETE
592,28649.20382432239,2025-08-07 13:31:04.047350,2025-08-07 13:31:11.650940,0 days 00:00:07.603590,5,10,16,COMPLETE
593,28649.20382432239,2025-08-07 13:31:04.345715,2025-08-07 13:31:11.782405,0 days 00:00:07.436690,5,10,16,COMPLETE
594,28649.20382432239,2025-08-07 13:31:05.996053,2025-08-07 13:31:12.201175,0 days 00:00:06.205122,5,10,16,COMPLETE
595,28816.61197534258,2025-08-07 13:31:06.234819,2025-08-07 13:31:13.363460,0 days 00:00:07.128641,5,9,16,COMPLETE
596,-inf,2025-08-07 13:31:06.290999,2025-08-07 13:31:11.866804,0 days 00:00:05.575805,20,9,16,COMPLETE
597,28816.61197534258,2025-08-07 13:31:06.303339,2025-08-07 13:31:12.596458,0 days 00:00:06.293119,5,9,16,COMPLETE
598,42203.00046304342,2025-08-07 13:31:06.446858,2025-08-07 13:31:13.786799,0 days 00:00:07.339941,5,9,15,COMPLETE
599,5359.076536920514,2025-08-07 13:31:06.686120,2025-08-07 13:31:14.296687,0 days 00:00:07.610567,5,9,50,COMPLETE
600,42203.00046304342,2025-08-07 13:31:07.059677,2025-08-07 13:31:14.289355,0 days 00:00:07.229678,5,9,15,COMPLETE
601,42203.00046304342,2025-08-07 13:31:07.508402,2025-08-07 13:31:14.024493,0 days 00:00:06.516091,5,9,15,COMPLETE
602,42203.00046304342,2025-08-07 13:31:07.735946,2025-08-07 13:31:14.775878,0 days 00:00:07.039932,5,9,15,COMPLETE
603,42203.00046304342,2025-08-07 13:31:08.073280,2025-08-07 13:31:15.204731,0 days 00:00:07.131451,5,9,15,COMPLETE
604,42203.00046304342,2025-08-07 13:31:08.779113,2025-08-07 13:31:15.785438,0 days 00:00:07.006325,5,9,15,COMPLETE
605,42203.00046304342,2025-08-07 13:31:09.167340,2025-08-07 13:31:16.612921,0 days 00:00:07.445581,5,9,15,COMPLETE
606,4242.503150707742,2025-08-07 13:31:09.519341,2025-08-07 13:31:16.571206,0 days 00:00:07.051865,12,9,15,COMPLETE
607,42203.00046304342,2025-08-07 13:31:10.039529,2025-08-07 13:31:16.930844,0 days 00:00:06.891315,5,9,15,COMPLETE
608,42203.00046304342,2025-08-07 13:31:10.343828,2025-08-07 13:31:18.110232,0 days 00:00:07.766404,5,9,15,COMPLETE
609,42203.00046304342,2025-08-07 13:31:10.768251,2025-08-07 13:31:18.102105,0 days 00:00:07.333854,5,9,15,COMPLETE
610,42203.00046304342,2025-08-07 13:31:10.971685,2025-08-07 13:31:18.278897,0 days 00:00:07.307212,5,9,15,COMPLETE
611,42203.00046304342,2025-08-07 13:31:11.610111,2025-08-07 13:31:19.426433,0 days 00:00:07.816322,5,9,15,COMPLETE
612,42203.00046304342,2025-08-07 13:31:11.669817,2025-08-07 13:31:18.358233,0 days 00:00:06.688416,5,9,15,COMPLETE
613,42203.00046304342,2025-08-07 13:31:11.784514,2025-08-07 13:31:19.295654,0 days 00:00:07.511140,5,9,15,COMPLETE
614,42203.00046304342,2025-08-07 13:31:11.885891,2025-08-07 13:31:19.414010,0 days 00:00:07.528119,5,9,15,COMPLETE
615,42203.00046304342,2025-08-07 13:31:12.215253,2025-08-07 13:31:19.917162,0 days 00:00:07.701909,5,9,15,COMPLETE
616,6827.260332580519,2025-08-07 13:31:12.644105,2025-08-07 13:31:20.283134,0 days 00:00:07.639029,11,9,15,COMPLETE
617,42203.00046304342,2025-08-07 13:31:13.412434,2025-08-07 13:31:20.952688,0 days 00:00:07.540254,5,9,15,COMPLETE
618,42203.00046304342,2025-08-07 13:31:13.820638,2025-08-07 13:31:22.000968,0 days 00:00:08.180330,5,9,15,COMPLETE
619,42203.00046304342,2025-08-07 13:31:14.043813,2025-08-07 13:31:21.568924,0 days 00:00:07.525111,5,9,15,COMPLETE
620,42203.00046304342,2025-08-07 13:31:14.294822,2025-08-07 13:31:21.939461,0 days 00:00:07.644639,5,9,15,COMPLETE
621,42203.00046304342,2025-08-07 13:31:14.302001,2025-08-07 13:31:22.232033,0 days 00:00:07.930032,5,9,15,COMPLETE
622,42203.00046304342,2025-08-07 13:31:14.790451,2025-08-07 13:31:22.555165,0 days 00:00:07.764714,5,9,15,COMPLETE
623,42203.00046304342,2025-08-07 13:31:15.208119,2025-08-07 13:31:22.944374,0 days 00:00:07.736255,5,9,15,COMPLETE
624,42203.00046304342,2025-08-07 13:31:15.795325,2025-08-07 13:31:23.977707,0 days 00:00:08.182382,5,9,15,COMPLETE
625,42203.00046304342,2025-08-07 13:31:16.627196,2025-08-07 13:31:23.878869,0 days 00:00:07.251673,5,9,15,COMPLETE
626,42203.00046304342,2025-08-07 13:31:16.657736,2025-08-07 13:31:24.161378,0 days 00:00:07.503642,5,9,15,COMPLETE
627,42203.00046304342,2025-08-07 13:31:16.934453,2025-08-07 13:31:24.559595,0 days 00:00:07.625142,5,9,15,COMPLETE
628,42203.00046304342,2025-08-07 13:31:18.133353,2025-08-07 13:31:25.764786,0 days 00:00:07.631433,5,9,15,COMPLETE
629,6827.260332580519,2025-08-07 13:31:18.175866,2025-08-07 13:31:25.957780,0 days 00:00:07.781914,11,9,15,COMPLETE
630,5343.180818831867,2025-08-07 13:31:18.297901,2025-08-07 13:31:26.042769,0 days 00:00:07.744868,5,9,40,COMPLETE
631,42203.00046304342,2025-08-07 13:31:18.366393,2025-08-07 13:31:25.849253,0 days 00:00:07.482860,5,9,15,COMPLETE
632,42203.00046304342,2025-08-07 13:31:19.317961,2025-08-07 13:31:26.876350,0 days 00:00:07.558389,5,9,15,COMPLETE
633,42203.00046304342,2025-08-07 13:31:19.421007,2025-08-07 13:31:27.148254,0 days 00:00:07.727247,5,9,15,COMPLETE
634,26815.766915930042,2025-08-07 13:31:19.433428,2025-08-07 13:31:27.372895,0 days 00:00:07.939467,6,9,15,COMPLETE
635,17830.485967882814,2025-08-07 13:31:19.943716,2025-08-07 13:31:27.518435,0 days 00:00:07.574719,6,9,17,COMPLETE
636,17830.485967882814,2025-08-07 13:31:20.295411,2025-08-07 13:31:28.733259,0 days 00:00:08.437848,6,9,17,COMPLETE
637,12508.500404919932,2025-08-07 13:31:21.031830,2025-08-07 13:31:28.424191,0 days 00:00:07.392361,6,9,32,COMPLETE
638,17830.485967882814,2025-08-07 13:31:21.631867,2025-08-07 13:31:29.577248,0 days 00:00:07.945381,6,9,17,COMPLETE
639,17830.485967882814,2025-08-07 13:31:21.961937,2025-08-07 13:31:28.936823,0 days 00:00:06.974886,6,9,17,COMPLETE
640,3266.080776097857,2025-08-07 13:31:22.076475,2025-08-07 13:31:29.500202,0 days 00:00:07.423727,6,9,40,COMPLETE
641,17830.485967882814,2025-08-07 13:31:22.261941,2025-08-07 13:31:29.868752,0 days 00:00:07.606811,6,9,17,COMPLETE
642,17830.485967882814,2025-08-07 13:31:22.560255,2025-08-07 13:31:30.229148,0 days 00:00:07.668893,6,9,17,COMPLETE
643,17830.485967882814,2025-08-07 13:31:22.950165,2025-08-07 13:31:30.547851,0 days 00:00:07.597686,6,9,17,COMPLETE
644,17830.485967882814,2025-08-07 13:31:23.969868,2025-08-07 13:31:31.918079,0 days 00:00:07.948211,6,9,17,COMPLETE
645,17830.485967882814,2025-08-07 13:31:24.014030,2025-08-07 13:31:32.027426,0 days 00:00:08.013396,6,9,17,COMPLETE
646,17830.485967882814,2025-08-07 13:31:24.164636,2025-08-07 13:31:32.018906,0 days 00:00:07.854270,6,9,17,COMPLETE
647,24375.343243426534,2025-08-07 13:31:24.564275,2025-08-07 13:31:31.764076,0 days 00:00:07.199801,6,8,17,COMPLETE
648,24375.343243426534,2025-08-07 13:31:25.770977,2025-08-07 13:31:32.714465,0 days 00:00:06.943488,6,8,17,COMPLETE
649,7359.3384594196905,2025-08-07 13:31:25.909398,2025-08-07 13:31:32.506792,0 days 00:00:06.597394,6,8,40,COMPLETE
650,24375.343243426534,2025-08-07 13:31:25.984638,2025-08-07 13:31:33.203733,0 days 00:00:07.219095,6,8,17,COMPLETE
651,24375.343243426534,2025-08-07 13:31:26.048409,2025-08-07 13:31:33.317894,0 days 00:00:07.269485,6,8,17,COMPLETE
652,24375.343243426534,2025-08-07 13:31:26.915731,2025-08-07 13:31:35.004046,0 days 00:00:08.088315,6,8,17,COMPLETE
653,24375.343243426534,2025-08-07 13:31:27.224736,2025-08-07 13:31:33.911978,0 days 00:00:06.687242,6,8,17,COMPLETE
654,6757.167753264035,2025-08-07 13:31:27.382751,2025-08-07 13:31:34.265671,0 days 00:00:06.882920,6,8,48,COMPLETE
655,24375.343243426534,2025-08-07 13:31:27.525691,2025-08-07 13:31:34.976234,0 days 00:00:07.450543,6,8,17,COMPLETE
656,24375.343243426534,2025-08-07 13:31:28.488773,2025-08-07 13:31:35.380501,0 days 00:00:06.891728,6,8,17,COMPLETE
657,24375.343243426534,2025-08-07 13:31:28.791100,2025-08-07 13:31:35.508523,0 days 00:00:06.717423,6,8,17,COMPLETE
658,24375.343243426534,2025-08-07 13:31:28.998957,2025-08-07 13:31:36.409050,0 days 00:00:07.410093,6,8,17,COMPLETE
659,22764.06818910493,2025-08-07 13:31:29.533918,2025-08-07 13:31:36.049754,0 days 00:00:06.515836,6,8,16,COMPLETE
660,15158.978473298113,2025-08-07 13:31:29.661631,2025-08-07 13:31:36.535080,0 days 00:00:06.873449,5,8,26,COMPLETE
661,-inf,2025-08-07 13:31:29.900754,2025-08-07 13:31:35.300990,0 days 00:00:05.400236,18,17,16,COMPLETE
662,23161.933919162653,2025-08-07 13:31:30.246385,2025-08-07 13:31:37.001179,0 days 00:00:06.754794,7,8,25,COMPLETE
663,17986.33766900873,2025-08-07 13:31:30.550401,2025-08-07 13:31:37.186661,0 days 00:00:06.636260,7,8,16,COMPLETE
664,27813.912680932866,2025-08-07 13:31:32.041214,2025-08-07 13:31:37.711096,0 days 00:00:05.669882,5,8,16,COMPLETE
665,27813.912680932866,2025-08-07 13:31:31.745288,2025-08-07 13:31:38.491216,0 days 00:00:06.745928,5,8,16,COMPLETE
666,27813.912680932866,2025-08-07 13:31:31.820260,2025-08-07 13:31:38.443912,0 days 00:00:06.623652,5,8,16,COMPLETE
667,16690.519404232244,2025-08-07 13:31:31.924463,2025-08-07 13:31:39.332124,0 days 00:00:07.407661,5,17,16,COMPLETE
668,1650.7799194892161,2025-08-07 13:31:32.539781,2025-08-07 13:31:39.766032,0 days 00:00:07.226251,5,20,16,COMPLETE
669,16690.519404232244,2025-08-07 13:31:32.729493,2025-08-07 13:31:39.711568,0 days 00:00:06.982075,5,17,16,COMPLETE
670,27813.912680932866,2025-08-07 13:31:33.217535,2025-08-07 13:31:39.829745,0 days 00:00:06.612210,5,8,16,COMPLETE
671,27813.912680932866,2025-08-07 13:31:33.325502,2025-08-07 13:31:40.257445,0 days 00:00:06.931943,5,8,16,COMPLETE
672,27813.912680932866,2025-08-07 13:31:33.926960,2025-08-07 13:31:40.650412,0 days 00:00:06.723452,5,8,16,COMPLETE
673,16690.519404232244,2025-08-07 13:31:34.275228,2025-08-07 13:31:41.640630,0 days 00:00:07.365402,5,17,16,COMPLETE
674,28649.20382432239,2025-08-07 13:31:35.025572,2025-08-07 13:31:41.601401,0 days 00:00:06.575829,5,10,16,COMPLETE
675,3823.157330651666,2025-08-07 13:31:35.111753,2025-08-07 13:31:43.254647,0 days 00:00:08.142894,10,10,16,COMPLETE
676,28649.20382432239,2025-08-07 13:31:35.353935,2025-08-07 13:31:41.722866,0 days 00:00:06.368931,5,10,16,COMPLETE
677,28649.20382432239,2025-08-07 13:31:35.398467,2025-08-07 13:31:42.496947,0 days 00:00:07.098480,5,10,16,COMPLETE
678,28649.20382432239,2025-08-07 13:31:35.542278,2025-08-07 13:31:42.592111,0 days 00:00:07.049833,5,10,16,COMPLETE
679,28649.20382432239,2025-08-07 13:31:36.078033,2025-08-07 13:31:43.835102,0 days 00:00:07.757069,5,10,16,COMPLETE
680,28649.20382432239,2025-08-07 13:31:36.446853,2025-08-07 13:31:43.550018,0 days 00:00:07.103165,5,10,16,COMPLETE
681,22774.105290686653,2025-08-07 13:31:36.564490,2025-08-07 13:31:44.515948,0 days 00:00:07.951458,5,13,16,COMPLETE
682,22774.105290686653,2025-08-07 13:31:37.030168,2025-08-07 13:31:44.191265,0 days 00:00:07.161097,5,13,16,COMPLETE
683,28649.20382432239,2025-08-07 13:31:37.192195,2025-08-07 13:31:44.602992,0 days 00:00:07.410797,5,10,16,COMPLETE
684,28649.20382432239,2025-08-07 13:31:37.719368,2025-08-07 13:31:45.134951,0 days 00:00:07.415583,5,10,16,COMPLETE
685,28649.20382432239,2025-08-07 13:31:38.459873,2025-08-07 13:31:45.772966,0 days 00:00:07.313093,5,10,16,COMPLETE
686,28649.20382432239,2025-08-07 13:31:38.504963,2025-08-07 13:31:45.931906,0 days 00:00:07.426943,5,10,16,COMPLETE
687,28649.20382432239,2025-08-07 13:31:39.392915,2025-08-07 13:31:47.303931,0 days 00:00:07.911016,5,10,16,COMPLETE
688,36003.50349735412,2025-08-07 13:31:39.739682,2025-08-07 13:31:47.318408,0 days 00:00:07.578726,5,10,15,COMPLETE
689,19712.288431983685,2025-08-07 13:31:39.797626,2025-08-07 13:31:47.389107,0 days 00:00:07.591481,5,13,15,COMPLETE
690,36003.50349735412,2025-08-07 13:31:39.834264,2025-08-07 13:31:47.039892,0 days 00:00:07.205628,5,10,15,COMPLETE
691,36003.50349735412,2025-08-07 13:31:40.265728,2025-08-07 13:31:47.836853,0 days 00:00:07.571125,5,10,15,COMPLETE
692,26603.527069391537,2025-08-07 13:31:40.707634,2025-08-07 13:31:48.296584,0 days 00:00:07.588950,5,6,15,COMPLETE
693,42203.00046304342,2025-08-07 13:31:41.622621,2025-08-07 13:31:49.276962,0 days 00:00:07.654341,5,9,15,COMPLETE
694,42203.00046304342,2025-08-07 13:31:41.670527,2025-08-07 13:31:49.672306,0 days 00:00:08.001779,5,9,15,COMPLETE
695,19712.288431983685,2025-08-07 13:31:41.760783,2025-08-07 13:31:49.466518,0 days 00:00:07.705735,5,13,15,COMPLETE
696,42203.00046304342,2025-08-07 13:31:42.555408,2025-08-07 13:31:49.882782,0 days 00:00:07.327374,5,9,15,COMPLETE
697,42203.00046304342,2025-08-07 13:31:42.642136,2025-08-07 13:31:51.028836,0 days 00:00:08.386700,5,9,15,COMPLETE
698,42203.00046304342,2025-08-07 13:31:43.376775,2025-08-07 13:31:50.524698,0 days 00:00:07.147923,5,9,15,COMPLETE
699,42203.00046304342,2025-08-07 13:31:43.574816,2025-08-07 13:31:50.989475,0 days 00:00:07.414659,5,9,15,COMPLETE
700,42203.00046304342,2025-08-07 13:31:43.888086,2025-08-07 13:31:51.943660,0 days 00:00:08.055574,5,9,15,COMPLETE
701,42203.00046304342,2025-08-07 13:31:44.239699,2025-08-07 13:31:50.860383,0 days 00:00:06.620684,5,9,15,COMPLETE
702,42203.00046304342,2025-08-07 13:31:44.585142,2025-08-07 13:31:52.192008,0 days 00:00:07.606866,5,9,15,COMPLETE
703,42203.00046304342,2025-08-07 13:31:44.608133,2025-08-07 13:31:52.022851,0 days 00:00:07.414718,5,9,15,COMPLETE
704,42203.00046304342,2025-08-07 13:31:45.146185,2025-08-07 13:31:52.724367,0 days 00:00:07.578182,5,9,15,COMPLETE
705,42203.00046304342,2025-08-07 13:31:45.792457,2025-08-07 13:31:53.136600,0 days 00:00:07.344143,5,9,15,COMPLETE
706,42203.00046304342,2025-08-07 13:31:45.942090,2025-08-07 13:31:54.034692,0 days 00:00:08.092602,5,9,15,COMPLETE
707,42203.00046304342,2025-08-07 13:31:47.091323,2025-08-07 13:31:54.976273,0 days 00:00:07.884950,5,9,15,COMPLETE
708,42203.00046304342,2025-08-07 13:31:47.330611,2025-08-07 13:31:54.534061,0 days 00:00:07.203450,5,9,15,COMPLETE
709,42203.00046304342,2025-08-07 13:31:47.369235,2025-08-07 13:31:54.122645,0 days 00:00:06.753410,5,9,15,COMPLETE
710,42203.00046304342,2025-08-07 13:31:47.393456,2025-08-07 13:31:54.530036,0 days 00:00:07.136580,5,9,15,COMPLETE
711,42203.00046304342,2025-08-07 13:31:47.842087,2025-08-07 13:31:55.371522,0 days 00:00:07.529435,5,9,15,COMPLETE
712,42203.00046304342,2025-08-07 13:31:48.337640,2025-08-07 13:31:56.119753,0 days 00:00:07.782113,5,9,15,COMPLETE
713,42203.00046304342,2025-08-07 13:31:49.378512,2025-08-07 13:31:56.276210,0 days 00:00:06.897698,5,9,15,COMPLETE
714,9883.637481491702,2025-08-07 13:31:49.541184,2025-08-07 13:31:57.854428,0 days 00:00:08.313244,9,9,30,COMPLETE
715,42203.00046304342,2025-08-07 13:31:49.684370,2025-08-07 13:31:56.637714,0 days 00:00:06.953344,5,9,15,COMPLETE
716,42203.00046304342,2025-08-07 13:31:50.002203,2025-08-07 13:31:58.173017,0 days 00:00:08.170814,5,9,15,COMPLETE
717,42203.00046304342,2025-08-07 13:31:50.571936,2025-08-07 13:31:57.610207,0 days 00:00:07.038271,5,9,15,COMPLETE
718,17485.093781410636,2025-08-07 13:31:50.896398,2025-08-07 13:31:58.171238,0 days 00:00:07.274840,9,9,15,COMPLETE
719,42203.00046304342,2025-08-07 13:31:50.991578,2025-08-07 13:31:58.405887,0 days 00:00:07.414309,5,9,15,COMPLETE
720,42203.00046304342,2025-08-07 13:31:51.040716,2025-08-07 13:31:58.524853,0 days 00:00:07.484137,5,9,15,COMPLETE
721,42203.00046304342,2025-08-07 13:31:51.973449,2025-08-07 13:31:59.358461,0 days 00:00:07.385012,5,9,15,COMPLETE
722,42203.00046304342,2025-08-07 13:31:52.043564,2025-08-07 13:31:59.697966,0 days 00:00:07.654402,5,9,15,COMPLETE
723,2710.3189923691557,2025-08-07 13:31:52.214405,2025-08-07 13:31:59.700738,0 days 00:00:07.486333,14,9,34,COMPLETE
724,42203.00046304342,2025-08-07 13:31:52.729756,2025-08-07 13:32:00.204801,0 days 00:00:07.475045,5,9,15,COMPLETE
725,11473.99752498115,2025-08-07 13:31:53.146370,2025-08-07 13:32:00.589665,0 days 00:00:07.443295,5,9,22,COMPLETE
726,42203.00046304342,2025-08-07 13:31:54.090122,2025-08-07 13:32:01.296596,0 days 00:00:07.206474,5,9,15,COMPLETE
727,17485.093781410636,2025-08-07 13:31:54.168067,2025-08-07 13:32:01.602153,0 days 00:00:07.434086,9,9,15,COMPLETE
728,42203.00046304342,2025-08-07 13:31:54.537843,2025-08-07 13:32:01.830933,0 days 00:00:07.293090,5,9,15,COMPLETE
729,42203.00046304342,2025-08-07 13:31:54.542310,2025-08-07 13:32:01.559510,0 days 00:00:07.017200,5,9,15,COMPLETE
730,42203.00046304342,2025-08-07 13:31:54.982661,2025-08-07 13:32:02.549094,0 days 00:00:07.566433,5,9,15,COMPLETE
731,42203.00046304342,2025-08-07 13:31:55.381415,2025-08-07 13:32:02.305917,0 days 00:00:06.924502,5,9,15,COMPLETE
732,11473.99752498115,2025-08-07 13:31:56.155235,2025-08-07 13:32:03.602391,0 days 00:00:07.447156,5,9,22,COMPLETE
