number,value,datetime_start,datetime_complete,duration,params_macd_fast,params_macd_signal,params_macd_slow,params_volume_sma,params_volume_spike_ratio,state
880,15326.111890772894,2025-07-31 22:28:09.775712,2025-07-31 22:35:37.116640,0 days 00:07:27.340928,20,7,30,33,2.661263577067625,COMPLETE
881,15326.111890772894,2025-07-31 22:28:09.783811,2025-07-31 22:37:30.212071,0 days 00:09:20.428260,20,7,30,34,2.690412754405576,COMPLETE
882,15326.111890772894,2025-07-31 22:28:09.880609,2025-07-31 22:35:32.765987,0 days 00:07:22.885378,20,7,30,33,2.6816123172993045,COMPLETE
883,15326.111890772894,2025-07-31 22:28:09.923025,2025-07-31 22:35:34.777229,0 days 00:07:24.854204,20,7,30,43,2.6347875345009912,COMPLETE
884,15326.111890772894,2025-07-31 22:28:10.063585,2025-07-31 22:34:01.073027,0 days 00:05:51.009442,20,7,30,43,2.6468071112524045,COMPLETE
885,7036.815402038072,2025-07-31 22:28:10.034884,2025-07-31 22:37:14.896836,0 days 00:09:04.861952,20,7,29,43,2.660520550994627,COMPLETE
886,15326.111890772894,2025-07-31 22:28:10.074555,2025-07-31 22:34:44.008203,0 days 00:06:33.933648,20,7,30,33,2.675377025426958,COMPLETE
887,7036.815402038072,2025-07-31 22:28:10.109433,2025-07-31 22:34:41.617865,0 days 00:06:31.508432,20,7,29,44,2.6771706537716753,COMPLETE
888,7036.815402038072,2025-07-31 22:28:10.132182,2025-07-31 22:36:33.173038,0 days 00:08:23.040856,20,7,29,45,2.676496739056287,COMPLETE
889,7036.815402038072,2025-07-31 22:28:10.138965,2025-07-31 22:37:13.282126,0 days 00:09:03.143161,20,7,29,43,2.668648142944412,COMPLETE
890,26490.142475765497,2025-07-31 22:28:10.147951,2025-07-31 22:35:44.923716,0 days 00:07:34.775765,14,7,30,43,2.7295707760354606,COMPLETE
891,21253.09136919957,2025-07-31 22:28:10.152816,2025-07-31 22:37:17.456882,0 days 00:09:07.304066,14,7,29,44,2.678124533437985,COMPLETE
892,10118.249234851046,2025-07-31 22:28:10.177042,2025-07-31 22:37:10.867665,0 days 00:09:00.690623,20,7,31,43,2.666333518163287,COMPLETE
893,7036.815402038072,2025-07-31 22:28:10.214391,2025-07-31 22:34:47.964804,0 days 00:06:37.750413,20,7,29,43,2.623748681967846,COMPLETE
894,7036.815402038072,2025-07-31 22:28:10.223400,2025-07-31 22:35:39.678616,0 days 00:07:29.455216,20,7,29,43,2.684619038590575,COMPLETE
895,23943.062264126267,2025-07-31 22:28:10.238186,2025-07-31 22:36:33.987548,0 days 00:08:23.749362,20,7,21,45,2.637447966845821,COMPLETE
896,23943.062264126267,2025-07-31 22:28:10.239264,2025-07-31 22:37:34.357430,0 days 00:09:24.118166,20,7,21,44,2.662522768306528,COMPLETE
897,15326.111890772894,2025-07-31 22:28:10.288310,2025-07-31 22:36:33.257526,0 days 00:08:22.969216,20,7,30,43,2.694950840052314,COMPLETE
898,10118.249234851046,2025-07-31 22:28:10.302814,2025-07-31 22:37:21.156921,0 days 00:09:10.854107,20,7,31,45,2.6452395072887995,COMPLETE
899,15670.739566863202,2025-07-31 22:28:10.317649,2025-07-31 22:36:36.023303,0 days 00:08:25.705654,18,7,30,43,2.7064982416704457,COMPLETE
900,15326.111890772894,2025-07-31 22:28:10.414188,2025-07-31 22:34:51.722416,0 days 00:06:41.308228,20,7,30,44,2.654346968568253,COMPLETE
901,7036.815402038072,2025-07-31 22:28:10.454698,2025-07-31 22:35:47.502097,0 days 00:07:37.047399,20,7,29,43,2.6670615081106757,COMPLETE
902,15326.111890772894,2025-07-31 22:28:10.468740,2025-07-31 22:37:18.571500,0 days 00:09:08.102760,20,7,30,43,2.661860053770863,COMPLETE
903,15326.111890772894,2025-07-31 22:28:10.494307,2025-07-31 22:36:33.556819,0 days 00:08:23.062512,20,7,30,43,2.6655249235166663,COMPLETE
904,7036.815402038072,2025-07-31 22:28:10.520473,2025-07-31 22:36:42.575598,0 days 00:08:32.055125,20,7,29,43,2.6866758531318498,COMPLETE
905,15326.111890772894,2025-07-31 22:28:10.526649,2025-07-31 22:35:42.984383,0 days 00:07:32.457734,20,7,30,43,2.6582293006481827,COMPLETE
906,15326.111890772894,2025-07-31 22:28:10.536867,2025-07-31 22:35:00.277087,0 days 00:06:49.740220,20,7,30,43,2.65466388061997,COMPLETE
907,15326.111890772894,2025-07-31 22:28:10.578794,2025-07-31 22:36:36.015551,0 days 00:08:25.436757,20,7,30,43,2.670202056574834,COMPLETE
908,15326.111890772894,2025-07-31 22:28:10.725966,2025-07-31 22:35:44.651689,0 days 00:07:33.925723,20,7,30,45,2.7122088031150127,COMPLETE
909,10118.249234851046,2025-07-31 22:28:10.764847,2025-07-31 22:37:23.532676,0 days 00:09:12.767829,20,7,31,44,2.67383913443624,COMPLETE
910,15326.111890772894,2025-07-31 22:28:10.766060,2025-07-31 22:37:10.575058,0 days 00:08:59.808998,20,7,30,43,2.6091912327349287,COMPLETE
911,7036.815402038072,2025-07-31 22:28:10.801356,2025-07-31 22:35:52.121581,0 days 00:07:41.320225,20,7,29,43,2.6769060134756577,COMPLETE
912,7036.815402038072,2025-07-31 22:28:10.815476,2025-07-31 22:35:50.537445,0 days 00:07:39.721969,20,7,29,43,2.684118176228343,COMPLETE
913,15326.111890772894,2025-07-31 22:28:10.984505,2025-07-31 22:35:48.949711,0 days 00:07:37.965206,20,7,30,43,2.670345178971325,COMPLETE
914,15326.111890772894,2025-07-31 22:28:10.994917,2025-07-31 22:36:49.262775,0 days 00:08:38.267858,20,7,30,44,2.675706576465884,COMPLETE
915,15326.111890772894,2025-07-31 22:28:11.002289,2025-07-31 22:36:42.681991,0 days 00:08:31.679702,20,7,30,43,2.64614930802948,COMPLETE
916,7036.815402038072,2025-07-31 22:28:11.049204,2025-07-31 22:37:31.985234,0 days 00:09:20.936030,20,7,29,43,2.617831432356356,COMPLETE
917,7036.815402038072,2025-07-31 22:28:11.154549,2025-07-31 22:36:39.903714,0 days 00:08:28.749165,20,7,29,43,2.669038575244254,COMPLETE
918,15326.111890772894,2025-07-31 22:28:11.156394,2025-07-31 22:37:26.198432,0 days 00:09:15.042038,20,7,30,43,2.6857083055675037,COMPLETE
919,15326.111890772894,2025-07-31 22:28:11.198221,2025-07-31 22:37:23.560809,0 days 00:09:12.362588,20,7,30,43,2.665750145450834,COMPLETE
920,26490.142475765497,2025-07-31 22:28:11.215047,2025-07-31 22:35:47.612959,0 days 00:07:36.397912,14,7,30,43,2.683298264367371,COMPLETE
921,23943.062264126267,2025-07-31 22:28:11.233416,2025-07-31 22:37:20.748290,0 days 00:09:09.514874,20,7,21,44,2.682323064978733,COMPLETE
922,15326.111890772894,2025-07-31 22:28:11.270562,2025-07-31 22:34:11.195051,0 days 00:05:59.924489,20,7,30,44,2.6623042090410713,COMPLETE
923,23943.062264126267,2025-07-31 22:28:11.317218,2025-07-31 22:37:16.852196,0 days 00:09:05.534978,20,7,21,43,2.6716240733707104,COMPLETE
924,15326.111890772894,2025-07-31 22:28:11.335277,2025-07-31 22:36:35.632254,0 days 00:08:24.296977,20,7,30,45,2.672987225762116,COMPLETE
925,15326.111890772894,2025-07-31 22:28:11.483223,2025-07-31 22:35:51.263803,0 days 00:07:39.780580,20,7,30,43,2.6730531121888013,COMPLETE
926,7036.815402038072,2025-07-31 22:28:11.577519,2025-07-31 22:35:54.658953,0 days 00:07:43.081434,20,7,29,43,2.719417852865858,COMPLETE
927,15326.111890772894,2025-07-31 22:28:11.598309,2025-07-31 22:35:56.698008,0 days 00:07:45.099699,20,7,30,43,2.688786289573499,COMPLETE
928,7036.815402038072,2025-07-31 22:28:11.650379,2025-07-31 22:34:59.717352,0 days 00:06:48.066973,20,7,29,43,2.679004167078192,COMPLETE
929,26490.142475765497,2025-07-31 22:28:11.711210,2025-07-31 22:37:32.191473,0 days 00:09:20.480263,14,7,30,45,2.683418463828028,COMPLETE
930,15326.111890772894,2025-07-31 22:28:11.740162,2025-07-31 22:35:53.268317,0 days 00:07:41.528155,20,7,30,43,2.6646853050858157,COMPLETE
931,7036.815402038072,2025-07-31 22:28:11.810335,2025-07-31 22:35:51.413856,0 days 00:07:39.603521,20,7,29,44,2.653187511953101,COMPLETE
932,15326.111890772894,2025-07-31 22:28:11.849253,2025-07-31 22:35:55.960404,0 days 00:07:44.111151,20,7,30,43,2.673003753271164,COMPLETE
933,23943.062264126267,2025-07-31 22:28:11.944284,2025-07-31 22:35:59.656170,0 days 00:07:47.711886,20,7,21,44,2.6665277251453396,COMPLETE
934,-inf,2025-07-31 22:28:11.994576,2025-07-31 22:34:00.218477,0 days 00:05:48.223901,20,7,20,44,2.6741207938431315,COMPLETE
935,26490.142475765497,2025-07-31 22:28:12.023955,2025-07-31 22:35:58.885638,0 days 00:07:46.861683,14,7,30,46,2.6758919946592923,COMPLETE
936,23943.062264126267,2025-07-31 22:28:12.082323,2025-07-31 22:37:24.621607,0 days 00:09:12.539284,20,7,21,43,2.7199421390284786,COMPLETE
937,15326.111890772894,2025-07-31 22:28:12.232798,2025-07-31 22:35:04.499042,0 days 00:06:52.266244,20,7,30,43,2.6717799768304853,COMPLETE
938,7036.815402038072,2025-07-31 22:28:12.243423,2025-07-31 22:37:21.718450,0 days 00:09:09.475027,20,7,29,43,2.6957268357852233,COMPLETE
939,15326.111890772894,2025-07-31 22:28:12.266846,2025-07-31 22:35:03.096205,0 days 00:06:50.829359,20,7,30,43,2.7014270655777777,COMPLETE
940,15326.111890772894,2025-07-31 22:28:12.532473,2025-07-31 22:36:46.547200,0 days 00:08:34.014727,20,7,30,44,2.6527470425885182,COMPLETE
941,15326.111890772894,2025-07-31 22:28:12.589416,2025-07-31 22:36:01.486682,0 days 00:07:48.897266,20,7,30,44,2.681330628346084,COMPLETE
942,15326.111890772894,2025-07-31 22:28:12.602776,2025-07-31 22:35:05.191196,0 days 00:06:52.588420,20,7,30,43,2.6820139093112583,COMPLETE
943,15326.111890772894,2025-07-31 22:28:12.615659,2025-07-31 22:35:56.443166,0 days 00:07:43.827507,20,7,30,44,2.6131132157966057,COMPLETE
944,15326.111890772894,2025-07-31 22:28:12.692518,2025-07-31 22:37:34.364143,0 days 00:09:21.671625,20,7,30,43,2.643646597028458,COMPLETE
945,7036.815402038072,2025-07-31 22:28:12.996638,2025-07-31 22:36:50.455445,0 days 00:08:37.458807,20,7,29,44,2.6716498997567375,COMPLETE
946,23943.062264126267,2025-07-31 22:28:13.051635,2025-07-31 22:34:14.684164,0 days 00:06:01.632529,20,7,21,43,2.5883781975827302,COMPLETE
947,15326.111890772894,2025-07-31 22:28:13.124995,2025-07-31 22:36:44.654965,0 days 00:08:31.529970,20,7,30,43,2.6304749200220954,COMPLETE
948,15326.111890772894,2025-07-31 22:28:13.220297,2025-07-31 22:37:24.110676,0 days 00:09:10.890379,20,7,30,44,2.631279400776337,COMPLETE
949,26490.142475765497,2025-07-31 22:28:13.242320,2025-07-31 22:35:58.975972,0 days 00:07:45.733652,14,7,30,43,2.6951194137889276,COMPLETE
950,23943.062264126267,2025-07-31 22:28:13.366947,2025-07-31 22:36:56.180369,0 days 00:08:42.813422,20,7,21,43,2.656877926478745,COMPLETE
951,7036.815402038072,2025-07-31 22:28:13.387242,2025-07-31 22:37:21.540811,0 days 00:09:08.153569,20,7,29,43,2.659242519973906,COMPLETE
952,15326.111890772894,2025-07-31 22:28:13.553696,2025-07-31 22:35:06.584040,0 days 00:06:53.030344,20,7,30,43,2.673339171651093,COMPLETE
953,15326.111890772894,2025-07-31 22:28:13.566087,2025-07-31 22:35:58.125791,0 days 00:07:44.559704,20,7,30,43,2.695173037987658,COMPLETE
954,26490.142475765497,2025-07-31 22:28:13.603857,2025-07-31 22:37:26.566242,0 days 00:09:12.962385,14,7,30,44,2.6724935183748855,COMPLETE
955,15326.111890772894,2025-07-31 22:28:13.637842,2025-07-31 22:36:03.080944,0 days 00:07:49.443102,20,7,30,43,2.6885356579387185,COMPLETE
956,7036.815402038072,2025-07-31 22:28:13.666648,2025-07-31 22:37:25.794798,0 days 00:09:12.128150,20,7,29,43,2.7039739697114613,COMPLETE
957,21253.09136919957,2025-07-31 22:28:13.669186,2025-07-31 22:36:51.798617,0 days 00:08:38.129431,14,7,29,43,2.627335333930457,COMPLETE
958,15951.510293836878,2025-07-31 22:28:13.671103,2025-07-31 22:36:50.069620,0 days 00:08:36.398517,14,7,21,44,2.6616616821828933,COMPLETE
959,15951.510293836878,2025-07-31 22:28:13.717884,2025-07-31 22:35:12.413616,0 days 00:06:58.695732,14,7,21,43,2.654971674597691,COMPLETE
960,7036.815402038072,2025-07-31 22:28:13.736100,2025-07-31 22:35:14.172030,0 days 00:07:00.435930,20,7,29,44,2.6852013281654257,COMPLETE
961,15326.111890772894,2025-07-31 22:28:13.746096,2025-07-31 22:37:29.739246,0 days 00:09:15.993150,20,7,30,43,2.694855931711389,COMPLETE
962,15326.111890772894,2025-07-31 22:28:13.756581,2025-07-31 22:37:00.751387,0 days 00:08:46.994806,20,7,30,43,2.6880346383237375,COMPLETE
963,15326.111890772894,2025-07-31 22:28:13.785508,2025-07-31 22:36:02.846827,0 days 00:07:49.061319,20,7,30,43,2.67504736171473,COMPLETE
964,15326.111890772894,2025-07-31 22:28:13.826632,2025-07-31 22:37:34.294058,0 days 00:09:20.467426,20,7,30,43,2.675825890946366,COMPLETE
965,15326.111890772894,2025-07-31 22:28:13.870177,2025-07-31 22:36:57.343945,0 days 00:08:43.473768,20,7,30,44,2.690877910846587,COMPLETE
966,7036.815402038072,2025-07-31 22:28:13.875257,2025-07-31 22:37:30.698892,0 days 00:09:16.823635,20,7,29,43,2.6874813415958627,COMPLETE
967,7036.815402038072,2025-07-31 22:28:13.879765,2025-07-31 22:37:33.666888,0 days 00:09:19.787123,20,7,29,43,2.695326122298794,COMPLETE
968,15326.111890772894,2025-07-31 22:28:13.882448,2025-07-31 22:37:00.003993,0 days 00:08:46.121545,20,7,30,43,2.681220469553411,COMPLETE
969,15326.111890772894,2025-07-31 22:28:13.925545,2025-07-31 22:37:33.147032,0 days 00:09:19.221487,20,7,30,45,2.6915475661265438,COMPLETE
970,15326.111890772894,2025-07-31 22:28:13.951960,2025-07-31 22:36:54.961610,0 days 00:08:41.009650,20,7,30,45,2.6919134986649897,COMPLETE
971,15326.111890772894,2025-07-31 22:28:13.989149,2025-07-31 22:36:04.240894,0 days 00:07:50.251745,20,7,30,44,2.6850223240223574,COMPLETE
972,15326.111890772894,2025-07-31 22:28:14.023061,2025-07-31 22:35:14.205437,0 days 00:07:00.182376,20,7,30,43,2.6898117822710668,COMPLETE
973,7036.815402038072,2025-07-31 22:28:14.052402,2025-07-31 22:37:00.994670,0 days 00:08:46.942268,20,7,29,43,2.668915467986254,COMPLETE
974,23943.062264126267,2025-07-31 22:28:14.066009,2025-07-31 22:36:46.799800,0 days 00:08:32.733791,20,7,21,43,2.6764893708112525,COMPLETE
975,21253.09136919957,2025-07-31 22:28:14.148460,2025-07-31 22:35:16.038899,0 days 00:07:01.890439,14,7,29,43,2.6575667213648417,COMPLETE
976,7036.815402038072,2025-07-31 22:28:14.168376,2025-07-31 22:37:34.417914,0 days 00:09:20.249538,20,7,29,44,2.6998217673378053,COMPLETE
977,7036.815402038072,2025-07-31 22:28:14.180553,2025-07-31 22:37:11.924286,0 days 00:08:57.743733,20,7,29,43,2.710671643788816,COMPLETE
978,7036.815402038072,2025-07-31 22:28:14.181423,2025-07-31 22:35:16.102658,0 days 00:07:01.921235,20,7,29,43,2.622265534736976,COMPLETE
979,15326.111890772894,2025-07-31 22:28:14.205815,2025-07-31 22:36:58.972789,0 days 00:08:44.766974,20,7,30,44,2.6788990727347075,COMPLETE
980,15326.111890772894,2025-07-31 22:28:14.281802,2025-07-31 22:37:08.662169,0 days 00:08:54.380367,20,7,30,44,2.7026139124913118,COMPLETE
981,15326.111890772894,2025-07-31 22:28:14.301092,2025-07-31 22:36:59.771798,0 days 00:08:45.470706,20,7,30,43,2.6902500754043266,COMPLETE
982,23943.062264126267,2025-07-31 22:28:14.371981,2025-07-31 22:37:29.060850,0 days 00:09:14.688869,20,7,21,45,2.6828653319088565,COMPLETE
983,15326.111890772894,2025-07-31 22:28:14.540997,2025-07-31 22:35:17.017530,0 days 00:07:02.476533,20,7,30,44,2.6744159075391547,COMPLETE
984,15326.111890772894,2025-07-31 22:28:14.547819,2025-07-31 22:36:15.036604,0 days 00:08:00.488785,20,7,30,42,2.715105955220105,COMPLETE
985,15326.111890772894,2025-07-31 22:28:14.687603,2025-07-31 22:36:17.967608,0 days 00:08:03.280005,20,7,30,43,2.6966171606925937,COMPLETE
986,7036.815402038072,2025-07-31 22:28:14.698962,2025-07-31 22:37:26.492153,0 days 00:09:11.793191,20,7,29,43,2.6769476930685325,COMPLETE
987,15326.111890772894,2025-07-31 22:28:14.706031,2025-07-31 22:36:17.129007,0 days 00:08:02.422976,20,7,30,42,2.7026585013644335,COMPLETE
988,15326.111890772894,2025-07-31 22:28:14.727213,2025-07-31 22:36:19.881616,0 days 00:08:05.154403,20,7,30,43,2.693229692553286,COMPLETE
989,15326.111890772894,2025-07-31 22:28:14.833178,2025-07-31 22:37:03.406441,0 days 00:08:48.573263,20,7,30,43,2.7031081219299784,COMPLETE
990,15326.111890772894,2025-07-31 22:28:14.867747,2025-07-31 22:36:23.035298,0 days 00:08:08.167551,20,7,30,44,2.6651491558557527,COMPLETE
991,15326.111890772894,2025-07-31 22:28:14.885712,2025-07-31 22:34:25.986468,0 days 00:06:11.100756,20,7,30,42,2.5858580279798313,COMPLETE
992,7036.815402038072,2025-07-31 22:28:14.893743,2025-07-31 22:37:34.170114,0 days 00:09:19.276371,20,7,29,44,2.6940181936899825,COMPLETE
993,10118.249234851046,2025-07-31 22:28:14.949459,2025-07-31 22:35:18.666417,0 days 00:07:03.716958,20,7,31,44,2.6673631831029,COMPLETE
994,15326.111890772894,2025-07-31 22:28:14.979645,2025-07-31 22:36:22.563526,0 days 00:08:07.583881,20,7,30,43,2.6758350025585833,COMPLETE
995,15326.111890772894,2025-07-31 22:28:15.048192,2025-07-31 22:36:14.886981,0 days 00:07:59.838789,20,7,30,43,2.686045977550933,COMPLETE
996,26490.142475765497,2025-07-31 22:28:15.086792,2025-07-31 22:37:02.773613,0 days 00:08:47.686821,14,7,30,44,2.656495219961163,COMPLETE
997,15326.111890772894,2025-07-31 22:28:15.088436,2025-07-31 22:37:13.032185,0 days 00:08:57.943749,20,7,30,43,2.6937399511456595,COMPLETE
998,15326.111890772894,2025-07-31 22:28:15.100691,2025-07-31 22:36:18.814588,0 days 00:08:03.713897,20,7,30,44,2.6903291814853905,COMPLETE
999,25000.79975861168,2025-07-31 22:28:25.935011,2025-07-31 22:36:06.831302,0 days 00:07:40.896291,14,7,31,43,2.6244777954722305,COMPLETE
