number,value,datetime_start,datetime_complete,duration,params_atr_multiplier,params_atr_period,params_ema_period,state
361,21134.059248491743,2025-08-06 11:09:17.334909,2025-08-06 11:10:44.488130,0 days 00:01:27.153221,1.5422319009792043,10,37,COMPLETE
362,33035.457684937,2025-08-06 11:09:17.415974,2025-08-06 11:10:44.876197,0 days 00:01:27.460223,1.6332148372450193,9,38,COMPLETE
363,30917.431739285712,2025-08-06 11:09:17.503102,2025-08-06 11:10:45.666075,0 days 00:01:28.162973,1.6405268007989309,9,40,COMPLETE
364,28503.503701355694,2025-08-06 11:09:17.541687,2025-08-06 11:11:55.800341,0 days 00:02:38.258654,1.6697168615708862,9,40,COMPLETE
365,29149.533669212324,2025-08-06 11:09:17.587627,2025-08-06 11:11:59.472052,0 days 00:02:41.884425,1.6598367528712146,10,41,COMPLETE
366,28214.2642405543,2025-08-06 11:09:17.709573,2025-08-06 11:13:33.687535,0 days 00:04:15.977962,1.5518582326630523,10,38,COMPLETE
367,19862.505112380386,2025-08-06 11:09:17.736723,2025-08-06 11:13:33.966323,0 days 00:04:16.229600,1.7248726783994557,9,37,COMPLETE
368,20017.325294193884,2025-08-06 11:09:17.973557,2025-08-06 11:13:35.181425,0 days 00:04:17.207868,1.7032356776594708,9,98,COMPLETE
369,10464.716593106908,2025-08-06 11:09:18.046907,2025-08-06 11:12:00.417529,0 days 00:02:42.370622,1.6462812042947828,20,100,COMPLETE
370,11223.948087268922,2025-08-06 11:09:18.088306,2025-08-06 11:10:47.610215,0 days 00:01:29.521909,1.7091682365122771,9,98,COMPLETE
371,10515.901907723653,2025-08-06 11:09:18.173714,2025-08-06 11:10:47.194580,0 days 00:01:29.020866,1.9228153471240532,9,95,COMPLETE
372,19206.063445163138,2025-08-06 11:09:18.201077,2025-08-06 11:14:29.852347,0 days 00:05:11.651270,1.6551886780261529,10,79,COMPLETE
373,14886.165041885279,2025-08-06 11:09:18.245412,2025-08-06 11:11:58.707792,0 days 00:02:40.462380,1.7008120896128278,10,100,COMPLETE
374,5404.4368160352615,2025-08-06 11:09:18.325234,2025-08-06 11:12:01.743808,0 days 00:02:43.418574,1.9167006860588398,9,100,COMPLETE
375,19166.12509209856,2025-08-06 11:09:18.348452,2025-08-06 11:10:51.376816,0 days 00:01:33.028364,1.6393459777976198,9,98,COMPLETE
376,18842.09313878863,2025-08-06 11:09:18.427060,2025-08-06 11:14:31.934731,0 days 00:05:13.507671,1.7355456371890472,9,32,COMPLETE
377,6049.519004358339,2025-08-06 11:09:18.440001,2025-08-06 11:12:07.084557,0 days 00:02:48.644556,2.765332812652603,8,33,COMPLETE
378,4805.161146560006,2025-08-06 11:09:18.455494,2025-08-06 11:12:03.772448,0 days 00:02:45.316954,2.6737037023952315,9,31,COMPLETE
379,793.4268141615435,2025-08-06 11:09:18.475535,2025-08-06 11:12:04.614139,0 days 00:02:46.138604,2.749228378268984,9,100,COMPLETE
380,4435.124048976675,2025-08-06 11:09:18.482672,2025-08-06 11:12:07.091595,0 days 00:02:48.608923,2.6892959001792662,9,33,COMPLETE
381,1260.5640919094478,2025-08-06 11:09:18.483560,2025-08-06 11:12:04.342589,0 days 00:02:45.859029,2.8103744779643915,9,100,COMPLETE
382,1337.1753876510702,2025-08-06 11:09:18.489891,2025-08-06 11:10:49.148103,0 days 00:01:30.658212,2.7645327084306377,9,99,COMPLETE
383,1367.5053336172066,2025-08-06 11:09:18.491662,2025-08-06 11:10:51.917369,0 days 00:01:33.425707,2.7328503302739913,8,100,COMPLETE
384,3927.801407181857,2025-08-06 11:09:18.511270,2025-08-06 11:13:40.976589,0 days 00:04:22.465319,2.8813451029037456,10,32,COMPLETE
385,7130.341066424393,2025-08-06 11:09:18.519501,2025-08-06 11:12:09.625106,0 days 00:02:51.105605,2.8030476897345604,9,28,COMPLETE
386,10098.159031932986,2025-08-06 11:09:18.569540,2025-08-06 11:12:08.055190,0 days 00:02:49.485650,2.7940031099741653,8,32,COMPLETE
387,744.5638974305343,2025-08-06 11:09:18.733240,2025-08-06 11:12:08.948312,0 days 00:02:50.215072,2.8059781038130356,9,100,COMPLETE
388,7626.775269093936,2025-08-06 11:09:18.834761,2025-08-06 11:12:09.114704,0 days 00:02:50.279943,1.7446734094863063,9,100,COMPLETE
389,1513.7458494389068,2025-08-06 11:09:18.901644,2025-08-06 11:10:52.975866,0 days 00:01:34.074222,2.7910088163828757,11,100,COMPLETE
390,687.8417242732298,2025-08-06 11:09:18.909530,2025-08-06 11:10:52.176175,0 days 00:01:33.266645,2.7347641868157773,9,100,COMPLETE
391,12955.334365464381,2025-08-06 11:09:18.935029,2025-08-06 11:10:51.188232,0 days 00:01:32.253203,2.892819635052452,9,31,COMPLETE
392,8574.063521560487,2025-08-06 11:09:19.061879,2025-08-06 11:13:44.832431,0 days 00:04:25.770552,2.814745941200203,9,31,COMPLETE
393,8469.46952861794,2025-08-06 11:09:19.136486,2025-08-06 11:10:51.682224,0 days 00:01:32.545738,2.6318373708976672,9,31,COMPLETE
394,5529.938326168483,2025-08-06 11:09:19.149190,2025-08-06 11:12:10.328616,0 days 00:02:51.179426,2.7620913113288013,9,31,COMPLETE
395,2842.8682168614896,2025-08-06 11:09:19.194499,2025-08-06 11:12:10.537067,0 days 00:02:51.342568,2.7345403196776066,9,96,COMPLETE
396,3716.3078314995964,2025-08-06 11:09:19.241577,2025-08-06 11:12:10.913292,0 days 00:02:51.671715,2.6068491102229956,10,97,COMPLETE
397,9505.397758251242,2025-08-06 11:09:19.254608,2025-08-06 11:13:43.952469,0 days 00:04:24.697861,2.5491668329609225,9,31,COMPLETE
398,4536.243431605327,2025-08-06 11:09:19.261688,2025-08-06 11:10:53.172903,0 days 00:01:33.911215,2.727272504839933,9,32,COMPLETE
399,5519.205342429134,2025-08-06 11:09:19.273645,2025-08-06 11:12:10.489151,0 days 00:02:51.215506,2.738939317101419,9,32,COMPLETE
400,749.0667658944753,2025-08-06 11:09:19.302408,2025-08-06 11:12:10.768384,0 days 00:02:51.465976,2.7793427948534184,9,100,COMPLETE
401,2950.5018666987453,2025-08-06 11:09:19.328972,2025-08-06 11:12:15.936709,0 days 00:02:56.607737,2.907862922351075,11,100,COMPLETE
402,11810.498354874599,2025-08-06 11:09:19.362561,2025-08-06 11:12:13.334769,0 days 00:02:53.972208,1.5434979153412214,9,98,COMPLETE
403,1387.1306325301016,2025-08-06 11:09:19.365104,2025-08-06 11:12:13.568072,0 days 00:02:54.202968,2.799260322340259,9,98,COMPLETE
404,1078.456941836079,2025-08-06 11:09:19.376728,2025-08-06 11:10:52.181554,0 days 00:01:32.804826,2.804297154055711,10,99,COMPLETE
405,4382.887728415545,2025-08-06 11:09:19.378409,2025-08-06 11:12:18.026975,0 days 00:02:58.648566,2.678878552417118,9,32,COMPLETE
406,749.0667658944753,2025-08-06 11:09:19.380301,2025-08-06 11:12:13.004025,0 days 00:02:53.623724,2.770159608424313,9,100,COMPLETE
407,1922.2277161138138,2025-08-06 11:09:19.386252,2025-08-06 11:10:55.240043,0 days 00:01:35.853791,2.811667871382062,9,99,COMPLETE
408,5064.471246057067,2025-08-06 11:09:19.416512,2025-08-06 11:14:35.559593,0 days 00:05:16.143081,2.7727883055643385,9,32,COMPLETE
409,5064.471246057067,2025-08-06 11:09:19.460842,2025-08-06 11:12:18.778108,0 days 00:02:59.317266,2.77145719526175,9,32,COMPLETE
410,4364.511336755566,2025-08-06 11:09:19.472777,2025-08-06 11:12:17.613335,0 days 00:02:58.140558,2.6805936418050735,9,33,COMPLETE
411,22431.20098590144,2025-08-06 11:09:19.479221,2025-08-06 11:12:17.158811,0 days 00:02:57.679590,1.5053371889375395,9,31,COMPLETE
412,24750.70976407577,2025-08-06 11:09:19.538282,2025-08-06 11:14:32.421830,0 days 00:05:12.883548,1.514147699240814,9,29,COMPLETE
413,6909.798586808037,2025-08-06 11:09:19.570285,2025-08-06 11:12:19.188872,0 days 00:02:59.618587,2.58115063615103,10,30,COMPLETE
414,11594.735822591403,2025-08-06 11:09:19.613227,2025-08-06 11:13:44.157508,0 days 00:04:24.544281,2.83644646482124,9,32,COMPLETE
415,5064.471246057067,2025-08-06 11:09:19.631720,2025-08-06 11:10:59.794817,0 days 00:01:40.163097,2.771487164209804,9,32,COMPLETE
416,8053.033680967036,2025-08-06 11:09:19.714442,2025-08-06 11:12:21.867666,0 days 00:03:02.153224,2.644002025912811,9,32,COMPLETE
417,12853.04352438373,2025-08-06 11:09:19.838066,2025-08-06 11:10:57.899722,0 days 00:01:38.061656,2.8981699489394623,9,31,COMPLETE
418,9666.660416273255,2025-08-06 11:09:19.856974,2025-08-06 11:13:45.226443,0 days 00:04:25.369469,2.8940090220013275,9,33,COMPLETE
419,8274.496589166767,2025-08-06 11:09:19.871390,2025-08-06 11:13:44.804559,0 days 00:04:24.933169,2.774659088080937,10,31,COMPLETE
420,5206.779848317125,2025-08-06 11:09:19.894797,2025-08-06 11:13:47.138019,0 days 00:04:27.243222,2.7447527791287514,9,30,COMPLETE
421,4452.370613771919,2025-08-06 11:09:19.904331,2025-08-06 11:10:58.785684,0 days 00:01:38.881353,2.7975546567087317,8,77,COMPLETE
422,12463.126405598645,2025-08-06 11:09:19.905313,2025-08-06 11:10:58.784813,0 days 00:01:38.879500,2.8390511021666303,9,31,COMPLETE
423,5206.779848317125,2025-08-06 11:09:19.982164,2025-08-06 11:12:17.371414,0 days 00:02:57.389250,2.743021875559715,9,30,COMPLETE
424,4266.488989299137,2025-08-06 11:09:20.108893,2025-08-06 11:14:37.368772,0 days 00:05:17.259879,2.7328003011394038,9,32,COMPLETE
425,8082.032581928892,2025-08-06 11:09:20.122940,2025-08-06 11:12:23.669967,0 days 00:03:03.547027,2.822660192197832,9,32,COMPLETE
426,4536.243431605327,2025-08-06 11:09:20.238863,2025-08-06 11:10:57.518067,0 days 00:01:37.279204,2.726421708477464,9,32,COMPLETE
427,6781.672294828646,2025-08-06 11:09:20.331306,2025-08-06 11:12:21.419882,0 days 00:03:01.088576,2.59069962095879,10,32,COMPLETE
428,7235.006866312812,2025-08-06 11:09:20.338414,2025-08-06 11:12:23.053690,0 days 00:03:02.715276,2.7929583309832067,9,31,COMPLETE
429,17288.176893504355,2025-08-06 11:09:20.345143,2025-08-06 11:12:23.789927,0 days 00:03:03.444784,2.852221980950274,8,31,COMPLETE
430,4382.887728415545,2025-08-06 11:09:20.424498,2025-08-06 11:12:17.720389,0 days 00:02:57.295891,2.6772624260660796,9,32,COMPLETE
431,2465.711354504245,2025-08-06 11:09:20.720887,2025-08-06 11:10:59.339185,0 days 00:01:38.618298,2.675752334083712,9,78,COMPLETE
432,3863.1596929442153,2025-08-06 11:09:20.797291,2025-08-06 11:12:24.992424,0 days 00:03:04.195133,2.6694927718638217,9,32,COMPLETE
433,6076.031774460418,2025-08-06 11:09:20.830819,2025-08-06 11:13:47.041186,0 days 00:04:26.210367,2.688428927842587,10,31,COMPLETE
434,3412.983083332323,2025-08-06 11:09:20.986848,2025-08-06 11:12:26.853816,0 days 00:03:05.866968,2.732827718025125,10,79,COMPLETE
435,27958.79334625975,2025-08-06 11:09:21.169148,2025-08-06 11:12:23.866434,0 days 00:03:02.697286,1.5481957559069925,10,31,COMPLETE
436,5529.938326168483,2025-08-06 11:09:21.192073,2025-08-06 11:12:21.574269,0 days 00:03:00.382196,2.760903622088449,9,31,COMPLETE
437,5064.471246057067,2025-08-06 11:09:21.237793,2025-08-06 11:10:59.059344,0 days 00:01:37.821551,2.7737829863480115,9,32,COMPLETE
438,12681.967866983783,2025-08-06 11:09:21.295510,2025-08-06 11:11:01.147169,0 days 00:01:39.851659,2.8693075332106166,9,29,COMPLETE
439,8228.804896492224,2025-08-06 11:09:21.336195,2025-08-06 11:12:24.628892,0 days 00:03:03.292697,2.9270648829662362,9,31,COMPLETE
440,10006.995540232343,2025-08-06 11:09:21.348326,2025-08-06 11:13:45.030272,0 days 00:04:23.681946,2.9626411453692394,10,31,COMPLETE
441,10237.422225314149,2025-08-06 11:09:21.393109,2025-08-06 11:12:25.815201,0 days 00:03:04.422092,2.747350602965181,20,31,COMPLETE
442,9095.8264687041,2025-08-06 11:09:21.483376,2025-08-06 11:13:51.559640,0 days 00:04:30.076264,2.9108098991653084,9,31,COMPLETE
443,13596.277373668056,2025-08-06 11:09:21.689207,2025-08-06 11:11:02.052520,0 days 00:01:40.363313,2.8772275994640886,9,31,COMPLETE
444,5379.905722075659,2025-08-06 11:09:21.815027,2025-08-06 11:11:02.196514,0 days 00:01:40.381487,2.7017088383576016,8,31,COMPLETE
445,7149.166210563931,2025-08-06 11:09:21.821049,2025-08-06 11:12:25.254906,0 days 00:03:03.433857,2.726619442510026,10,31,COMPLETE
446,6076.031774460418,2025-08-06 11:09:21.921851,2025-08-06 11:14:40.410401,0 days 00:05:18.488550,2.687806181830156,10,31,COMPLETE
447,6870.670532078688,2025-08-06 11:09:21.971273,2025-08-06 11:13:51.062042,0 days 00:04:29.090769,2.932170988841652,9,30,COMPLETE
448,4120.2598215194075,2025-08-06 11:09:22.160958,2025-08-06 11:13:51.906708,0 days 00:04:29.745750,2.8322836385680468,10,34,COMPLETE
449,12463.126405598645,2025-08-06 11:09:22.233554,2025-08-06 11:11:02.773160,0 days 00:01:40.539606,2.8378460345916037,9,31,COMPLETE
450,8396.693949298931,2025-08-06 11:09:22.349823,2025-08-06 11:12:24.179525,0 days 00:03:01.829702,3.745137131791505,8,32,COMPLETE
451,10837.883739876932,2025-08-06 11:09:22.397572,2025-08-06 11:12:27.912244,0 days 00:03:05.514672,3.731694285488851,9,32,COMPLETE
452,7112.43878409877,2025-08-06 11:09:22.403741,2025-08-06 11:11:01.092155,0 days 00:01:38.688414,2.9271627367184445,9,32,COMPLETE
453,3456.9362653429484,2025-08-06 11:09:22.462820,2025-08-06 11:11:01.276438,0 days 00:01:38.813618,2.6668798288362234,21,33,COMPLETE
454,10579.236114729587,2025-08-06 11:09:22.510621,2025-08-06 11:14:40.674547,0 days 00:05:18.163926,2.834967238729649,9,30,COMPLETE
455,5529.938326168483,2025-08-06 11:09:22.625230,2025-08-06 11:12:28.502048,0 days 00:03:05.876818,2.76712506057885,9,31,COMPLETE
456,8687.561301205587,2025-08-06 11:09:22.643102,2025-08-06 11:11:03.785996,0 days 00:01:41.142894,2.785042007243825,10,31,COMPLETE
457,10800.825535347436,2025-08-06 11:09:22.695004,2025-08-06 11:12:27.268214,0 days 00:03:04.573210,3.8225987822993712,10,30,COMPLETE
458,13596.277373668056,2025-08-06 11:09:22.773552,2025-08-06 11:11:03.217878,0 days 00:01:40.444326,2.8717554327082673,9,31,COMPLETE
459,4774.7272472526165,2025-08-06 11:09:22.807123,2025-08-06 11:14:39.938070,0 days 00:05:17.130947,2.670530913758046,9,31,COMPLETE
460,4769.073959061259,2025-08-06 11:09:22.835697,2025-08-06 11:12:29.342341,0 days 00:03:06.506644,2.6695719355835044,8,31,COMPLETE
461,11009.072322531558,2025-08-06 11:09:22.907039,2025-08-06 11:12:26.514029,0 days 00:03:03.606990,2.8946923907160267,9,30,COMPLETE
462,5599.28981039758,2025-08-06 11:09:23.081336,2025-08-06 11:12:30.899117,0 days 00:03:07.817781,2.6805530817838528,10,32,COMPLETE
463,5564.580298733721,2025-08-06 11:09:23.098247,2025-08-06 11:13:56.765742,0 days 00:04:33.667495,2.8699251681207447,10,31,COMPLETE
464,7375.102552742492,2025-08-06 11:09:23.165512,2025-08-06 11:12:29.343376,0 days 00:03:06.177864,2.802843491102237,10,31,COMPLETE
465,25878.324393958184,2025-08-06 11:09:23.194247,2025-08-06 11:12:28.847168,0 days 00:03:05.652921,1.560082060665431,9,32,COMPLETE
466,4708.060567827273,2025-08-06 11:09:23.227518,2025-08-06 11:11:05.534770,0 days 00:01:42.307252,2.778488862880705,9,30,COMPLETE
467,7134.666543486235,2025-08-06 11:09:23.471792,2025-08-06 11:11:06.397103,0 days 00:01:42.925311,2.721606928784761,10,31,COMPLETE
468,7473.265708121723,2025-08-06 11:09:23.715881,2025-08-06 11:14:47.026029,0 days 00:05:23.310148,2.7422987684944427,10,33,COMPLETE
469,4230.4514173735015,2025-08-06 11:09:23.723417,2025-08-06 11:12:33.132411,0 days 00:03:09.408994,2.7568339719902304,9,34,COMPLETE
470,5605.624710469589,2025-08-06 11:09:23.826827,2025-08-06 11:11:07.960032,0 days 00:01:44.133205,2.8692442070870383,10,32,COMPLETE
471,19139.820811024114,2025-08-06 11:09:23.973863,2025-08-06 11:11:09.330270,0 days 00:01:45.356407,3.8386226503768723,16,40,COMPLETE
472,9358.149946602996,2025-08-06 11:09:24.017615,2025-08-06 11:14:00.270231,0 days 00:04:36.252616,3.740660828989046,9,41,COMPLETE
473,10945.75374515122,2025-08-06 11:09:24.080851,2025-08-06 11:13:58.044894,0 days 00:04:33.964043,3.6928359820299006,9,41,COMPLETE
474,17819.908683090067,2025-08-06 11:09:24.092953,2025-08-06 11:12:36.226753,0 days 00:03:12.133800,3.76867762365308,16,41,COMPLETE
475,9192.869825342108,2025-08-06 11:09:24.155290,2025-08-06 11:12:36.297573,0 days 00:03:12.142283,3.7278439065985425,8,42,COMPLETE
476,9154.96395368884,2025-08-06 11:09:24.199133,2025-08-06 11:10:19.263256,0 days 00:00:55.064123,4.179623445100778,16,67,COMPLETE
477,10726.25093260762,2025-08-06 11:09:24.255899,2025-08-06 11:12:37.524216,0 days 00:03:13.268317,4.1138819249844785,16,78,COMPLETE
478,7222.755554460822,2025-08-06 11:09:24.264636,2025-08-06 11:14:00.640592,0 days 00:04:36.375956,4.138267013784753,15,67,COMPLETE
479,10513.058663965085,2025-08-06 11:09:24.354926,2025-08-06 11:11:11.613875,0 days 00:01:47.258949,4.129929101866589,16,77,COMPLETE
480,10680.755391637358,2025-08-06 11:09:24.376663,2025-08-06 11:11:09.712511,0 days 00:01:45.335848,4.072993102887096,16,78,COMPLETE
481,9047.050832557496,2025-08-06 11:09:24.388728,2025-08-06 11:14:41.858512,0 days 00:05:17.469784,4.144510553219884,16,68,COMPLETE
482,9047.050832557496,2025-08-06 11:09:24.402326,2025-08-06 11:12:36.003900,0 days 00:03:11.601574,4.123123112502053,16,67,COMPLETE
483,17966.10428191101,2025-08-06 11:09:24.425705,2025-08-06 11:11:09.148364,0 days 00:01:44.722659,4.193546424383415,16,26,COMPLETE
484,14655.143133067617,2025-08-06 11:09:24.432544,2025-08-06 11:11:14.960516,0 days 00:01:50.527972,4.129020785600172,15,26,COMPLETE
485,6952.496148795697,2025-08-06 11:09:24.485117,2025-08-06 11:12:36.741960,0 days 00:03:12.256843,4.1268915008860105,10,27,COMPLETE
486,7782.187350330877,2025-08-06 11:09:24.549083,2025-08-06 11:12:38.191116,0 days 00:03:13.642033,4.152033432456644,10,79,COMPLETE
487,8634.00269528134,2025-08-06 11:09:24.549987,2025-08-06 11:14:43.073192,0 days 00:05:18.523205,4.203031624755968,15,79,COMPLETE
488,16882.245810431647,2025-08-06 11:09:24.641699,2025-08-06 11:11:12.932079,0 days 00:01:48.290380,4.210261342307511,16,26,COMPLETE
489,9963.699585004906,2025-08-06 11:09:24.642993,2025-08-06 11:12:35.188401,0 days 00:03:10.545408,4.2219732121694165,16,76,COMPLETE
490,16310.338679949702,2025-08-06 11:09:24.667316,2025-08-06 11:14:01.761915,0 days 00:04:37.094599,4.0455246764408,16,26,COMPLETE
491,9963.699585004906,2025-08-06 11:09:24.669713,2025-08-06 11:14:03.340994,0 days 00:04:38.671281,4.211245102445413,16,78,COMPLETE
492,8650.109933658408,2025-08-06 11:09:24.705033,2025-08-06 11:12:38.603562,0 days 00:03:13.898529,4.218953726695228,15,77,COMPLETE
493,9674.302960848123,2025-08-06 11:09:24.723079,2025-08-06 11:12:34.566833,0 days 00:03:09.843754,3.84591294517334,16,76,COMPLETE
494,8634.00269528134,2025-08-06 11:09:24.747615,2025-08-06 11:11:15.388964,0 days 00:01:50.641349,4.158382765580623,15,76,COMPLETE
495,18537.703776254606,2025-08-06 11:09:24.865494,2025-08-06 11:11:14.562437,0 days 00:01:49.696943,4.175390222635512,16,26,COMPLETE
496,9084.114360928239,2025-08-06 11:09:24.872362,2025-08-06 11:12:36.875570,0 days 00:03:12.003208,4.131210146693738,15,77,COMPLETE
497,9485.353578039822,2025-08-06 11:09:24.886648,2025-08-06 11:11:15.550451,0 days 00:01:50.663803,4.1243252617930715,15,80,COMPLETE
498,9154.96395368884,2025-08-06 11:09:24.905008,2025-08-06 11:11:15.933239,0 days 00:01:51.028231,4.1653117366481425,16,67,COMPLETE
499,18537.703776254606,2025-08-06 11:09:24.940180,2025-08-06 11:12:38.100784,0 days 00:03:13.160604,4.1400369730144435,16,26,COMPLETE
500,9003.442456542709,2025-08-06 11:09:24.974402,2025-08-06 11:12:35.515471,0 days 00:03:10.541069,4.2397229328435575,17,67,COMPLETE
501,18294.243602563758,2025-08-06 11:09:25.114211,2025-08-06 11:14:07.521579,0 days 00:04:42.407368,3.862965841718446,15,26,COMPLETE
502,2110.2124933131627,2025-08-06 11:09:25.244355,2025-08-06 11:12:46.609795,0 days 00:03:21.365440,3.6846323747492598,16,68,COMPLETE
503,21563.815314127933,2025-08-06 11:09:25.336144,2025-08-06 11:12:46.213977,0 days 00:03:20.877833,3.8236754417629197,15,26,COMPLETE
504,6477.25011820488,2025-08-06 11:09:25.347866,2025-08-06 11:14:01.040513,0 days 00:04:35.692647,3.867720035257384,16,68,COMPLETE
505,3813.771386106836,2025-08-06 11:09:25.397875,2025-08-06 11:12:40.995027,0 days 00:03:15.597152,3.7838750502183447,15,78,COMPLETE
506,9876.03494572133,2025-08-06 11:09:25.492219,2025-08-06 11:12:39.487094,0 days 00:03:13.994875,3.8212699431669654,16,77,COMPLETE
507,3552.908153129251,2025-08-06 11:09:25.519435,2025-08-06 11:12:46.290763,0 days 00:03:20.771328,3.8166075563521735,17,79,COMPLETE
508,24057.174546388072,2025-08-06 11:09:25.576266,2025-08-06 11:14:07.191862,0 days 00:04:41.615596,3.837945313809808,16,26,COMPLETE
509,2274.1630874095326,2025-08-06 11:09:25.617396,2025-08-06 11:12:46.495550,0 days 00:03:20.878154,3.7167087888092443,16,69,COMPLETE
510,4184.156818771848,2025-08-06 11:09:25.625685,2025-08-06 11:11:19.764816,0 days 00:01:54.139131,3.8072611619577783,16,77,COMPLETE
511,7729.899303643421,2025-08-06 11:09:25.729333,2025-08-06 11:12:47.649630,0 days 00:03:21.920297,3.865743529688973,16,76,COMPLETE
512,6693.735310877183,2025-08-06 11:09:25.800577,2025-08-06 11:11:19.758450,0 days 00:01:53.957873,3.8922265472498325,16,78,COMPLETE
513,17673.794501256194,2025-08-06 11:09:25.851891,2025-08-06 11:11:18.978009,0 days 00:01:53.126118,3.911748965437313,16,26,COMPLETE
514,8551.003826120983,2025-08-06 11:09:25.919406,2025-08-06 11:14:08.811245,0 days 00:04:42.891839,3.8571263509973095,17,67,COMPLETE
515,6459.706736793722,2025-08-06 11:09:26.136662,2025-08-06 11:12:48.484950,0 days 00:03:22.348288,3.8835001718795223,16,68,COMPLETE
516,17819.908683090067,2025-08-06 11:09:26.295692,2025-08-06 11:12:48.483855,0 days 00:03:22.188163,3.7681146239168295,16,42,COMPLETE
517,23963.70159844776,2025-08-06 11:09:26.415749,2025-08-06 11:10:22.021084,0 days 00:00:55.605335,3.708881618147791,20,42,COMPLETE
518,14845.808799229826,2025-08-06 11:09:26.417002,2025-08-06 11:12:50.884468,0 days 00:03:24.467466,3.665574919182096,16,42,COMPLETE
519,3049.183300337838,2025-08-06 11:09:26.439468,2025-08-06 11:11:20.316775,0 days 00:01:53.877307,3.690432646284292,16,77,COMPLETE
520,12320.630916032502,2025-08-06 11:09:26.489748,2025-08-06 11:14:43.807309,0 days 00:05:17.317561,3.658529733182005,16,41,COMPLETE
521,3226.5106288554266,2025-08-06 11:09:26.508482,2025-08-06 11:11:17.090573,0 days 00:01:50.582091,3.7154387462003133,16,78,COMPLETE
522,14845.808799229826,2025-08-06 11:09:26.561935,2025-08-06 11:11:18.949993,0 days 00:01:52.388058,3.6681230345086595,16,42,COMPLETE
523,3420.178153295392,2025-08-06 11:09:26.598017,2025-08-06 11:11:19.973481,0 days 00:01:53.375464,3.7384104356281154,16,79,COMPLETE
524,3317.7804650170774,2025-08-06 11:09:26.610250,2025-08-06 11:14:11.102894,0 days 00:04:44.492644,3.7669394522304027,16,78,COMPLETE
525,18446.9529128445,2025-08-06 11:09:26.705352,2025-08-06 11:12:51.976867,0 days 00:03:25.271515,3.752577057079667,19,41,COMPLETE
526,13567.716399124822,2025-08-06 11:09:26.740158,2025-08-06 11:14:07.174661,0 days 00:04:40.434503,3.7195369186776395,33,42,COMPLETE
527,17819.908683090067,2025-08-06 11:09:26.782239,2025-08-06 11:12:51.220145,0 days 00:03:24.437906,3.742727827111621,16,41,COMPLETE
528,2191.5235208921986,2025-08-06 11:09:26.804178,2025-08-06 11:14:47.144429,0 days 00:05:20.340251,3.7132637121354843,16,67,COMPLETE
529,17245.827825020988,2025-08-06 11:09:26.854425,2025-08-06 11:10:23.718706,0 days 00:00:56.864281,3.724233816179198,16,42,COMPLETE
530,23672.96741273402,2025-08-06 11:09:27.101342,2025-08-06 11:10:23.747540,0 days 00:00:56.646198,3.7369189986224707,16,26,COMPLETE
531,13800.814019826144,2025-08-06 11:09:27.298074,2025-08-06 11:12:47.985758,0 days 00:03:20.687684,3.7890914057033407,33,40,COMPLETE
532,17742.00397900608,2025-08-06 11:09:27.445731,2025-08-06 11:14:14.047964,0 days 00:04:46.602233,3.7959123199834237,16,40,COMPLETE
533,24931.356425378715,2025-08-06 11:09:27.599832,2025-08-06 11:12:50.779853,0 days 00:03:23.180021,3.8327682500521845,17,41,COMPLETE
534,17245.827825020988,2025-08-06 11:09:27.756274,2025-08-06 11:12:49.122379,0 days 00:03:21.366105,3.712676340216738,16,41,COMPLETE
535,3947.7386306130275,2025-08-06 11:09:27.857923,2025-08-06 11:10:23.221049,0 days 00:00:55.363126,3.725744804159626,20,78,COMPLETE
536,3254.3002179490145,2025-08-06 11:09:27.953027,2025-08-06 11:12:53.977217,0 days 00:03:26.024190,3.7076153474492073,20,67,COMPLETE
537,6465.218478081404,2025-08-06 11:09:28.137907,2025-08-06 11:14:47.810021,0 days 00:05:19.672114,3.7308155751753134,10,78,COMPLETE
538,5251.205925181795,2025-08-06 11:09:28.144365,2025-08-06 11:12:52.016701,0 days 00:03:23.872336,3.811781492633661,9,68,COMPLETE
539,3328.799824497713,2025-08-06 11:09:28.227729,2025-08-06 11:14:13.521286,0 days 00:04:45.293557,3.704762061280772,15,79,COMPLETE
540,23249.53478553416,2025-08-06 11:09:28.345997,2025-08-06 11:12:53.690919,0 days 00:03:25.344922,3.7232385546383044,15,28,COMPLETE
541,11016.844619376854,2025-08-06 11:09:28.498242,2025-08-06 11:12:54.244993,0 days 00:03:25.746751,3.791370908518594,10,26,COMPLETE
542,8531.12117613025,2025-08-06 11:09:28.573312,2025-08-06 11:12:52.010400,0 days 00:03:23.437088,3.7094540283227984,10,25,COMPLETE
543,7104.723624209815,2025-08-06 11:09:28.661746,2025-08-06 11:14:08.034684,0 days 00:04:39.372938,3.758641932590714,10,80,COMPLETE
544,7638.216567002549,2025-08-06 11:09:28.762597,2025-08-06 11:11:23.008771,0 days 00:01:54.246174,3.734045655114782,11,79,COMPLETE
545,6692.285029931177,2025-08-06 11:09:28.864800,2025-08-06 11:12:51.543522,0 days 00:03:22.678722,3.824845860654292,10,79,COMPLETE
546,7117.028602254397,2025-08-06 11:09:28.992456,2025-08-06 11:12:55.037921,0 days 00:03:26.045465,3.735730744436547,10,77,COMPLETE
