number,value,datetime_start,datetime_complete,duration,params_atr_multiplier,params_atr_period,params_ema_period,state
1094,8127.814062571715,2025-08-03 22:52:28.020148,2025-08-03 22:56:04.313794,0 days 00:03:36.293646,1.405974230572534,17,43,COMPLETE
1095,7338.255230882453,2025-08-03 22:52:28.021375,2025-08-03 22:59:03.427398,0 days 00:06:35.406023,1.4267955357821345,18,30,COMPLETE
1096,14588.223747165914,2025-08-03 22:52:28.026152,2025-08-03 22:58:59.023796,0 days 00:06:30.997644,1.4512368545453722,18,24,COMPLETE
1097,7611.455850440454,2025-08-03 22:52:28.028978,2025-08-03 22:59:05.062989,0 days 00:06:37.034011,1.413603299803622,17,43,COMPLETE
1098,9760.500015303098,2025-08-03 22:52:28.032500,2025-08-03 22:56:06.093102,0 days 00:03:38.060602,1.6890789584245394,18,22,COMPLETE
1099,6026.279685125495,2025-08-03 22:52:28.034637,2025-08-03 22:56:04.660341,0 days 00:03:36.625704,1.371930257177067,18,30,COMPLETE
1100,6128.62099546701,2025-08-03 22:52:28.036378,2025-08-03 23:01:59.027584,0 days 00:09:30.991206,1.123580658228378,18,43,COMPLETE
1101,9743.551520713643,2025-08-03 22:52:28.038211,2025-08-03 22:59:01.382991,0 days 00:06:33.344780,1.4138025531085578,17,22,COMPLETE
1102,10776.639520795889,2025-08-03 22:52:28.041272,2025-08-03 23:01:59.663141,0 days 00:09:31.621869,1.4176343571027428,16,23,COMPLETE
1103,9698.72261426335,2025-08-03 22:52:28.042735,2025-08-03 22:59:02.025461,0 days 00:06:33.982726,1.4357993876105994,17,43,COMPLETE
1104,12101.814599953448,2025-08-03 22:52:28.043553,2025-08-03 22:59:02.817529,0 days 00:06:34.773976,1.452352764518488,18,30,COMPLETE
1105,8795.118368192128,2025-08-03 22:52:28.044491,2025-08-03 22:59:04.544878,0 days 00:06:36.500387,1.364316996496165,18,26,COMPLETE
1106,9415.900283872843,2025-08-03 22:52:28.045898,2025-08-03 22:59:08.324581,0 days 00:06:40.278683,1.4129543870166774,17,25,COMPLETE
1107,7939.065418449373,2025-08-03 22:52:28.048662,2025-08-03 22:54:13.360682,0 days 00:01:45.312020,1.4262081180851782,18,44,COMPLETE
1108,7747.357589254147,2025-08-03 22:52:28.051136,2025-08-03 22:58:58.310530,0 days 00:06:30.259394,1.422652578525618,18,44,COMPLETE
1109,9503.729294974759,2025-08-03 22:52:28.052317,2025-08-03 22:59:05.637731,0 days 00:06:37.585414,1.4064078654799228,17,25,COMPLETE
1110,6630.720646859493,2025-08-03 22:52:28.056464,2025-08-03 22:54:14.103726,0 days 00:01:46.047262,1.3906100806311978,18,23,COMPLETE
1111,6597.297162069376,2025-08-03 22:52:28.057507,2025-08-03 22:56:04.157989,0 days 00:03:36.100482,1.3888681807309213,18,30,COMPLETE
1112,7164.208229906222,2025-08-03 22:52:28.062405,2025-08-03 23:01:51.047596,0 days 00:09:22.985191,1.3898592726672012,18,43,COMPLETE
1113,9835.990849126987,2025-08-03 22:52:28.064337,2025-08-03 22:56:06.450224,0 days 00:03:38.385887,1.4223047704183893,18,26,COMPLETE
1114,6904.236067480623,2025-08-03 22:52:28.066542,2025-08-03 22:59:04.086280,0 days 00:06:36.019738,1.417794813804328,18,30,COMPLETE
1115,6914.573099798884,2025-08-03 22:52:28.072452,2025-08-03 22:59:05.322586,0 days 00:06:37.250134,1.4222184425993603,18,43,COMPLETE
1116,8959.372983006404,2025-08-03 22:52:28.074669,2025-08-03 22:56:08.044948,0 days 00:03:39.970279,1.4297916492816838,18,25,COMPLETE
1117,8188.16210199219,2025-08-03 22:52:28.079106,2025-08-03 22:59:04.448821,0 days 00:06:36.369715,1.4087070916207864,17,43,COMPLETE
1118,8966.242611780925,2025-08-03 22:52:28.081787,2025-08-03 22:59:04.426082,0 days 00:06:36.344295,1.4226140528349327,18,22,COMPLETE
1119,7730.5212247453655,2025-08-03 22:52:28.082607,2025-08-03 23:02:00.020130,0 days 00:09:31.937523,1.4082464184463044,17,30,COMPLETE
1120,16189.44986449555,2025-08-03 22:52:28.084147,2025-08-03 22:59:03.863536,0 days 00:06:35.779389,1.4594526281578242,17,26,COMPLETE
1121,8650.935551645884,2025-08-03 22:52:28.089505,2025-08-03 22:56:09.943479,0 days 00:03:41.853974,1.4256847665936894,18,24,COMPLETE
1122,7629.6060221858515,2025-08-03 22:52:28.090679,2025-08-03 23:01:55.426679,0 days 00:09:27.336000,1.3804185469563637,17,22,COMPLETE
1123,12006.78948490076,2025-08-03 22:52:28.091936,2025-08-03 22:56:07.523622,0 days 00:03:39.431686,1.4343108265768696,17,25,COMPLETE
1124,14402.23879557655,2025-08-03 22:52:28.093549,2025-08-03 22:59:05.679787,0 days 00:06:37.586238,1.4193632131837688,10,44,COMPLETE
1125,11473.535921234294,2025-08-03 22:52:28.097375,2025-08-03 22:56:09.318020,0 days 00:03:41.220645,1.442838557359197,17,31,COMPLETE
1126,6283.019273894404,2025-08-03 22:52:28.098977,2025-08-03 22:59:02.686436,0 days 00:06:34.587459,1.4056597777674122,18,30,COMPLETE
1127,7704.582896252899,2025-08-03 22:52:28.103101,2025-08-03 22:59:05.468444,0 days 00:06:37.365343,1.3987355850106327,18,24,COMPLETE
1128,9885.990310582276,2025-08-03 22:52:28.103824,2025-08-03 22:59:10.628534,0 days 00:06:42.524710,1.4441938497974192,17,30,COMPLETE
1129,6993.598897558118,2025-08-03 22:52:28.105632,2025-08-03 23:02:01.292095,0 days 00:09:33.186463,1.3570708582085154,18,25,COMPLETE
1130,7747.357589254147,2025-08-03 22:52:28.107075,2025-08-03 22:59:06.970877,0 days 00:06:38.863802,1.4240310815382713,18,44,COMPLETE
1131,14402.23879557655,2025-08-03 22:52:28.109477,2025-08-03 23:01:57.824528,0 days 00:09:29.715051,1.4298331895080294,10,44,COMPLETE
1132,7338.255230882453,2025-08-03 22:52:28.110714,2025-08-03 23:01:56.988465,0 days 00:09:28.877751,1.43208496711492,18,30,COMPLETE
1133,12123.262920278894,2025-08-03 22:52:28.111918,2025-08-03 22:59:06.559363,0 days 00:06:38.447445,1.438092632314461,18,25,COMPLETE
1134,6939.479063809482,2025-08-03 22:52:28.113290,2025-08-03 22:59:06.670102,0 days 00:06:38.556812,1.4089255721475142,18,44,COMPLETE
1135,6087.89955763231,2025-08-03 22:52:28.116926,2025-08-03 22:59:08.399323,0 days 00:06:40.282397,1.4103110546551025,18,23,COMPLETE
1136,6939.479063809482,2025-08-03 22:52:28.118192,2025-08-03 22:59:03.993048,0 days 00:06:35.874856,1.4090060966239506,18,44,COMPLETE
1137,12663.495286487669,2025-08-03 22:52:28.119404,2025-08-03 23:01:57.889419,0 days 00:09:29.770015,1.4568646012956634,18,30,COMPLETE
1138,7286.817930346471,2025-08-03 22:52:28.120442,2025-08-03 22:59:05.963178,0 days 00:06:37.842736,1.398949370111571,17,30,COMPLETE
1139,8518.279787775056,2025-08-03 22:52:28.121824,2025-08-03 22:59:10.351254,0 days 00:06:42.229430,1.413359078691812,17,44,COMPLETE
1140,12521.942377188107,2025-08-03 22:52:28.123300,2025-08-03 22:59:08.004263,0 days 00:06:39.880963,1.4190177612031545,17,24,COMPLETE
1141,9743.551520713643,2025-08-03 22:52:28.124281,2025-08-03 22:59:05.450992,0 days 00:06:37.326711,1.4127947130172827,17,22,COMPLETE
1142,8966.242611780925,2025-08-03 22:52:28.126322,2025-08-03 23:02:00.434691,0 days 00:09:32.308369,1.4188226445163021,18,22,COMPLETE
1143,7747.357589254147,2025-08-03 22:52:28.130334,2025-08-03 22:59:11.296339,0 days 00:06:43.166005,1.4195821219316072,18,44,COMPLETE
1144,6239.720751829823,2025-08-03 22:52:28.131891,2025-08-03 22:56:11.017311,0 days 00:03:42.885420,1.3253968248052117,18,22,COMPLETE
1145,14063.126526122503,2025-08-03 22:52:28.133120,2025-08-03 22:56:09.068503,0 days 00:03:40.935383,1.4369401040804934,18,26,COMPLETE
1146,17970.914792192558,2025-08-03 22:52:28.134516,2025-08-03 22:54:16.183474,0 days 00:01:48.048958,1.4359197238953425,10,25,COMPLETE
1147,8062.656803152144,2025-08-03 22:52:28.138503,2025-08-03 23:03:07.199966,0 days 00:10:39.061463,1.4287271271881994,18,44,COMPLETE
1148,8797.645149106946,2025-08-03 22:52:28.141191,2025-08-03 22:56:11.643310,0 days 00:03:43.502119,1.4119518760184437,18,26,COMPLETE
1149,10033.704057308536,2025-08-03 22:52:28.143162,2025-08-03 23:01:57.048840,0 days 00:09:28.905678,1.4236273863731161,18,26,COMPLETE
1150,9835.990849126987,2025-08-03 22:52:28.148115,2025-08-03 22:56:11.947972,0 days 00:03:43.799857,1.4179221215467872,18,26,COMPLETE
1151,16945.899682007766,2025-08-03 22:52:28.149989,2025-08-03 22:59:14.038011,0 days 00:06:45.888022,1.4449206088813844,18,26,COMPLETE
1152,13426.008245873469,2025-08-03 22:52:28.153293,2025-08-03 23:02:01.963499,0 days 00:09:33.810206,1.43980979720998,18,25,COMPLETE
1153,8062.656803152144,2025-08-03 22:52:28.155609,2025-08-03 23:01:55.973891,0 days 00:09:27.818282,1.4288276168164769,18,44,COMPLETE
1154,16118.685038166477,2025-08-03 22:52:28.156821,2025-08-03 22:56:13.100589,0 days 00:03:44.943768,1.4309687482096853,10,30,COMPLETE
1155,15555.686367786158,2025-08-03 22:52:28.158211,2025-08-03 22:56:12.144521,0 days 00:03:43.986310,1.4392565076589077,18,26,COMPLETE
1156,6026.279685125495,2025-08-03 22:52:28.160526,2025-08-03 22:59:11.938892,0 days 00:06:43.778366,1.3720535786037868,18,30,COMPLETE
1157,10591.106986388808,2025-08-03 22:52:28.161966,2025-08-03 22:54:16.646556,0 days 00:01:48.484590,1.4294806574576966,18,21,COMPLETE
1158,8670.63647281175,2025-08-03 22:52:28.165694,2025-08-03 23:03:05.845882,0 days 00:10:37.680188,1.4189465611807102,18,45,COMPLETE
1159,9993.329911212913,2025-08-03 22:52:28.168143,2025-08-03 22:59:10.714137,0 days 00:06:42.545994,1.4355901847431274,18,30,COMPLETE
1160,7747.357589254147,2025-08-03 22:52:28.169496,2025-08-03 23:03:08.756036,0 days 00:10:40.586540,1.4228400927498819,18,44,COMPLETE
1161,11743.317947313604,2025-08-03 22:52:28.170412,2025-08-03 22:56:11.879461,0 days 00:03:43.709049,1.4705327753339255,18,30,COMPLETE
1162,8235.71103047161,2025-08-03 22:52:28.174989,2025-08-03 22:54:17.121365,0 days 00:01:48.946376,1.3840038990288637,18,25,COMPLETE
1163,7484.339809806122,2025-08-03 22:52:28.177165,2025-08-03 22:59:12.703138,0 days 00:06:44.525973,1.4099049946653677,17,23,COMPLETE
1164,10394.174102556823,2025-08-03 22:52:28.179440,2025-08-03 22:59:16.538838,0 days 00:06:48.359398,1.4195881642201194,17,43,COMPLETE
1165,8612.703197177545,2025-08-03 22:52:28.181530,2025-08-03 23:01:55.158806,0 days 00:09:26.977276,1.4189192091962095,18,25,COMPLETE
1166,7198.579525315877,2025-08-03 22:52:28.183736,2025-08-03 22:59:09.066345,0 days 00:06:40.882609,1.426634469105004,18,43,COMPLETE
1167,8638.124319306025,2025-08-03 22:52:28.185219,2025-08-03 22:56:14.401304,0 days 00:03:46.216085,1.4330229112088597,18,30,COMPLETE
1168,14402.23879557655,2025-08-03 22:52:28.187197,2025-08-03 23:01:58.236600,0 days 00:09:30.049403,1.4269051976680618,10,44,COMPLETE
1169,7338.255230882453,2025-08-03 22:52:28.188416,2025-08-03 22:59:07.814602,0 days 00:06:39.626186,1.4315339942977219,18,30,COMPLETE
1170,10275.330649146716,2025-08-03 22:52:28.190767,2025-08-03 22:56:14.184085,0 days 00:03:45.993318,1.426260096375904,18,26,COMPLETE
1171,12408.846821363595,2025-08-03 22:52:28.192497,2025-08-03 22:59:15.353201,0 days 00:06:47.160704,1.433401603569716,17,22,COMPLETE
1172,7785.851052063614,2025-08-03 22:52:28.194984,2025-08-03 23:01:58.336902,0 days 00:09:30.141918,1.7089208521418686,18,25,COMPLETE
1173,17346.55698510311,2025-08-03 22:52:28.198084,2025-08-03 23:01:59.810358,0 days 00:09:31.612274,1.4038822043620396,10,30,COMPLETE
1174,10957.164104032927,2025-08-03 22:52:28.202039,2025-08-03 22:54:17.913233,0 days 00:01:49.711194,1.411792539918989,17,26,COMPLETE
1175,9503.729294974759,2025-08-03 22:52:28.204095,2025-08-03 22:56:15.045496,0 days 00:03:46.841401,1.4041177009165415,17,25,COMPLETE
1176,5942.472255744635,2025-08-03 22:52:28.207908,2025-08-03 22:59:13.339926,0 days 00:06:45.132018,1.1534232792787962,18,26,COMPLETE
1177,8674.794265309512,2025-08-03 22:52:28.210458,2025-08-03 22:56:17.927963,0 days 00:03:49.717505,1.390932173486713,18,22,COMPLETE
1178,6597.297162069376,2025-08-03 22:52:28.213459,2025-08-03 22:59:16.439041,0 days 00:06:48.225582,1.3870836205200234,18,30,COMPLETE
1179,6608.360514392832,2025-08-03 22:52:28.214847,2025-08-03 22:56:16.062634,0 days 00:03:47.847787,1.3684066138703943,18,43,COMPLETE
1180,10944.080583568912,2025-08-03 22:52:28.215955,2025-08-03 22:56:14.717232,0 days 00:03:46.501277,1.435199761970195,18,44,COMPLETE
1181,14821.940836474489,2025-08-03 22:52:28.218189,2025-08-03 22:56:16.337222,0 days 00:03:48.119033,1.4202862462373516,17,26,COMPLETE
1182,10431.149749505736,2025-08-03 22:52:28.219521,2025-08-03 22:59:14.266162,0 days 00:06:46.046641,1.4299732412717368,18,26,COMPLETE
1183,16662.25287910461,2025-08-03 22:52:28.220719,2025-08-03 22:56:14.806247,0 days 00:03:46.585528,1.4394013525210316,10,22,COMPLETE
1184,8612.703197177545,2025-08-03 22:52:28.225053,2025-08-03 22:59:16.504072,0 days 00:06:48.279019,1.41586782674579,18,25,COMPLETE
1185,8612.703197177545,2025-08-03 22:52:28.226633,2025-08-03 22:59:12.030813,0 days 00:06:43.804180,1.4185510939500061,18,25,COMPLETE
1186,17521.844094168173,2025-08-03 22:52:28.228314,2025-08-03 23:02:00.846763,0 days 00:09:32.618449,1.3645307656072219,10,30,COMPLETE
1187,16466.30582961786,2025-08-03 22:52:28.230645,2025-08-03 23:02:01.735506,0 days 00:09:33.504861,1.4428671369216417,18,26,COMPLETE
1188,7939.065418449373,2025-08-03 22:52:28.236567,2025-08-03 22:59:17.462547,0 days 00:06:49.225980,1.4252929814985602,18,44,COMPLETE
1189,4696.189748816552,2025-08-03 22:52:28.239133,2025-08-03 22:59:14.086968,0 days 00:06:45.847835,1.1540138238197102,17,44,COMPLETE
1190,6939.479063809482,2025-08-03 22:52:28.243219,2025-08-03 23:02:03.585868,0 days 00:09:35.342649,1.4110591432464572,18,44,COMPLETE
1191,7017.734087934321,2025-08-03 22:52:28.245577,2025-08-03 22:59:15.957631,0 days 00:06:47.712054,1.175898356513554,17,26,COMPLETE
1192,13923.409066910228,2025-08-03 22:52:28.248145,2025-08-03 22:59:13.910085,0 days 00:06:45.661940,1.4232006073274721,17,26,COMPLETE
1193,13098.57810411706,2025-08-03 22:52:28.249169,2025-08-03 22:59:15.822432,0 days 00:06:47.573263,1.458245714166451,19,22,COMPLETE
1194,10431.149749505736,2025-08-03 22:52:28.250985,2025-08-03 23:03:06.851383,0 days 00:10:38.600398,1.4271858620337237,18,26,COMPLETE
1195,6629.406514073875,2025-08-03 22:52:28.252845,2025-08-03 22:56:15.625499,0 days 00:03:47.372654,1.384017983351521,18,30,COMPLETE
1196,6874.121989511055,2025-08-03 22:52:28.256344,2025-08-03 23:03:12.424905,0 days 00:10:44.168561,1.4242332697716087,19,23,COMPLETE
1197,6108.511413345892,2025-08-03 22:52:28.257486,2025-08-03 22:59:17.593942,0 days 00:06:49.336456,1.4035061236792965,18,43,COMPLETE
1198,11888.582866031968,2025-08-03 22:52:28.259205,2025-08-03 23:02:01.389740,0 days 00:09:33.130535,1.4448354201280544,18,43,COMPLETE
1199,9183.050343547302,2025-08-03 22:52:28.261134,2025-08-03 23:02:02.766425,0 days 00:09:34.505291,1.4256139205342349,18,22,COMPLETE
1200,13017.269712210702,2025-08-03 22:52:28.262945,2025-08-03 22:59:20.018351,0 days 00:06:51.755406,1.4199167748096768,16,25,COMPLETE
1201,10033.704057308536,2025-08-03 22:52:28.264499,2025-08-03 22:59:17.734901,0 days 00:06:49.470402,1.4243924930959107,18,26,COMPLETE
1202,22144.195026920475,2025-08-03 22:52:28.266344,2025-08-03 22:59:13.880072,0 days 00:06:45.613728,1.4340088812738025,10,26,COMPLETE
1203,10033.704057308536,2025-08-03 22:52:28.267868,2025-08-03 22:56:17.851782,0 days 00:03:49.583914,1.4235399755997866,18,26,COMPLETE
1204,13923.409066910228,2025-08-03 22:52:28.269867,2025-08-03 23:02:01.903633,0 days 00:09:33.633766,1.4379974498221024,17,26,COMPLETE
1205,9835.990849126987,2025-08-03 22:52:28.276243,2025-08-03 22:59:21.081157,0 days 00:06:52.804914,1.418913977476135,18,26,COMPLETE
1206,10431.149749505736,2025-08-03 22:52:28.277918,2025-08-03 22:59:17.767720,0 days 00:06:49.489802,1.4311972951160437,18,26,COMPLETE
1207,9835.990849126987,2025-08-03 22:52:28.279362,2025-08-03 22:54:18.258376,0 days 00:01:49.979014,1.4221673618185218,18,26,COMPLETE
1208,8246.512137771977,2025-08-03 22:52:28.280431,2025-08-03 22:59:15.297984,0 days 00:06:47.017553,1.4133739798883862,18,26,COMPLETE
1209,9376.356955073721,2025-08-03 22:52:28.285820,2025-08-03 22:56:20.837736,0 days 00:03:52.551916,1.389719396065854,18,26,COMPLETE
1210,12134.059854291037,2025-08-03 22:52:28.287600,2025-08-03 22:56:19.701495,0 days 00:03:51.413895,1.4720322442648137,18,44,COMPLETE
1211,12910.309200609765,2025-08-03 22:52:28.289708,2025-08-03 22:56:22.645489,0 days 00:03:54.355781,1.4433491586677947,10,43,COMPLETE
1212,8959.372983006404,2025-08-03 22:52:28.292742,2025-08-03 22:59:19.782087,0 days 00:06:51.489345,1.4289360938386613,18,25,COMPLETE
1213,9093.38489042967,2025-08-03 22:52:28.295052,2025-08-03 22:56:21.272162,0 days 00:03:52.977110,1.4400776565283837,19,30,COMPLETE
1214,16945.899682007766,2025-08-03 22:52:28.296368,2025-08-03 23:02:05.678332,0 days 00:09:37.381964,1.4452381878394713,18,26,COMPLETE
1215,7516.532661352393,2025-08-03 22:52:28.299288,2025-08-03 23:02:07.681815,0 days 00:09:39.382527,1.3990866050980575,18,44,COMPLETE
1216,20651.769737990053,2025-08-03 22:52:28.302511,2025-08-03 22:59:20.588499,0 days 00:06:52.285988,1.4276115612659313,10,24,COMPLETE
1217,23808.165458404423,2025-08-03 22:52:28.303717,2025-08-03 23:02:02.154571,0 days 00:09:33.850854,1.3687035924594242,10,26,COMPLETE
1218,7519.719207098474,2025-08-03 22:52:28.306764,2025-08-03 22:59:19.044282,0 days 00:06:50.737518,1.4077297526663233,18,24,COMPLETE
1219,13234.775000167925,2025-08-03 22:52:28.312914,2025-08-03 22:59:22.920955,0 days 00:06:54.608041,1.4467593082021435,18,44,COMPLETE
1220,8095.686899621291,2025-08-03 22:52:28.317126,2025-08-03 23:02:03.450799,0 days 00:09:35.133673,1.1278044350073033,18,30,COMPLETE
1221,13203.497787537051,2025-08-03 22:52:28.320899,2025-08-03 22:59:20.522713,0 days 00:06:52.201814,1.4194444828877546,17,22,COMPLETE
1222,9909.231557119087,2025-08-03 22:52:28.326135,2025-08-03 22:59:19.706154,0 days 00:06:51.380019,1.4088301648851773,17,22,COMPLETE
1223,7298.591280573134,2025-08-03 22:52:28.328654,2025-08-03 23:02:01.763390,0 days 00:09:33.434736,1.3776164704793485,18,25,COMPLETE
1224,15813.719363140348,2025-08-03 22:52:28.331134,2025-08-03 22:56:22.038683,0 days 00:03:53.707549,1.3463183634293334,10,44,COMPLETE
1225,7462.111556914276,2025-08-03 22:52:28.337422,2025-08-03 22:59:18.992227,0 days 00:06:50.654805,1.4063946550885729,18,44,COMPLETE
1226,6175.141915567574,2025-08-03 22:52:28.338869,2025-08-03 22:59:23.531761,0 days 00:06:55.192892,1.4093560531069051,18,30,COMPLETE
1227,6952.822777009642,2025-08-03 22:52:28.341202,2025-08-03 22:56:23.872701,0 days 00:03:55.531499,1.3613796578606496,17,30,COMPLETE
1228,9503.729294974759,2025-08-03 22:52:28.346679,2025-08-03 22:59:28.150814,0 days 00:06:59.804135,1.4054823123185272,17,25,COMPLETE
1229,19282.590538497323,2025-08-03 22:52:28.347920,2025-08-03 22:59:26.496177,0 days 00:06:58.148257,1.3563739704554334,10,25,COMPLETE
1230,8990.759537585769,2025-08-03 22:52:28.351996,2025-08-03 22:59:25.344922,0 days 00:06:56.992926,1.4006255072493383,18,26,COMPLETE
1231,13923.409066910228,2025-08-03 22:52:28.357908,2025-08-03 22:59:26.323854,0 days 00:06:57.965946,1.428151927527092,17,26,COMPLETE
1232,8062.656803152144,2025-08-03 22:52:28.359189,2025-08-03 22:59:28.618679,0 days 00:07:00.259490,1.4271222237905323,18,44,COMPLETE
1233,10434.338612556736,2025-08-03 22:52:28.362995,2025-08-03 22:54:22.910337,0 days 00:01:54.547342,1.4261041161561712,18,20,COMPLETE
1234,8443.810578160483,2025-08-03 22:52:28.364387,2025-08-03 22:59:28.074068,0 days 00:06:59.709681,1.4192948910964232,18,24,COMPLETE
1235,12618.986004008566,2025-08-03 22:52:28.369506,2025-08-03 22:59:23.570301,0 days 00:06:55.200795,1.4629099541400599,17,44,COMPLETE
1236,13234.775000167925,2025-08-03 22:52:28.371433,2025-08-03 22:59:28.866082,0 days 00:07:00.494649,1.4519748815384799,18,44,COMPLETE
1237,13923.409066910228,2025-08-03 22:52:28.375766,2025-08-03 22:59:27.097018,0 days 00:06:58.721252,1.434204840830035,17,26,COMPLETE
1238,6175.141915567574,2025-08-03 22:52:28.379061,2025-08-03 22:59:29.184675,0 days 00:07:00.805614,1.4102292455046823,18,30,COMPLETE
1239,7224.5803062903415,2025-08-03 22:52:28.382324,2025-08-03 23:03:11.590599,0 days 00:10:43.208275,1.426319472909208,18,30,COMPLETE
1240,16466.30582961786,2025-08-03 22:52:28.384006,2025-08-03 23:02:02.954509,0 days 00:09:34.570503,1.4426784813914184,18,26,COMPLETE
1241,6505.231897169886,2025-08-03 22:52:28.385879,2025-08-03 23:02:04.322184,0 days 00:09:35.936305,1.3494019317726913,18,43,COMPLETE
1242,9927.08620474667,2025-08-03 22:52:28.390948,2025-08-03 22:59:25.587680,0 days 00:06:57.196732,1.3981621579554733,17,22,COMPLETE
1243,7375.081685281926,2025-08-03 22:52:28.396277,2025-08-03 22:56:25.602566,0 days 00:03:57.206289,1.342709311999362,18,44,COMPLETE
1244,9815.101471787368,2025-08-03 22:52:28.403670,2025-08-03 23:02:09.967940,0 days 00:09:41.564270,1.4356896821347576,18,43,COMPLETE
1245,7693.054639233009,2025-08-03 22:52:28.440933,2025-08-03 22:59:24.691570,0 days 00:06:56.250637,1.3849759796655354,17,44,COMPLETE
1246,8612.703197177545,2025-08-03 22:52:28.455440,2025-08-03 23:02:03.208620,0 days 00:09:34.753180,1.4215037338893277,18,25,COMPLETE
1247,8062.656803152144,2025-08-03 22:52:28.475616,2025-08-03 22:56:29.545127,0 days 00:04:01.069511,1.4282542850367193,18,44,COMPLETE
1248,7515.521098573528,2025-08-03 22:52:28.480543,2025-08-03 22:56:28.869641,0 days 00:04:00.389098,1.413986084235495,18,22,COMPLETE
1249,6874.121989511055,2025-08-03 22:52:28.481802,2025-08-03 22:59:29.705499,0 days 00:07:01.223697,1.4185438920268083,18,23,COMPLETE
1250,7198.579525315877,2025-08-03 22:52:28.489481,2025-08-03 22:59:26.891352,0 days 00:06:58.401871,1.4272038220581165,18,43,COMPLETE
1251,9835.990849126987,2025-08-03 22:52:28.490500,2025-08-03 22:56:25.479609,0 days 00:03:56.989109,1.4157335987498294,18,26,COMPLETE
1252,10834.321949727408,2025-08-03 22:52:28.507093,2025-08-03 22:59:27.342325,0 days 00:06:58.835232,1.4326461491714557,17,44,COMPLETE
1253,10834.321949727408,2025-08-03 22:52:28.515754,2025-08-03 22:59:29.114388,0 days 00:07:00.598634,1.424835135816156,17,44,COMPLETE
1254,9322.736738577032,2025-08-03 22:52:28.522637,2025-08-03 23:02:01.308543,0 days 00:09:32.785906,1.4276189151981729,18,22,COMPLETE
1255,16945.899682007766,2025-08-03 22:52:28.542707,2025-08-03 23:02:05.839836,0 days 00:09:37.297129,1.4515887642467187,18,26,COMPLETE
1256,5758.732180502543,2025-08-03 22:52:28.549124,2025-08-03 22:56:28.820024,0 days 00:04:00.270900,1.4138953762724542,18,43,COMPLETE
1257,10431.149749505736,2025-08-03 22:52:28.585338,2025-08-03 22:56:26.769664,0 days 00:03:58.184326,1.4288023056645733,18,26,COMPLETE
1258,13234.775000167925,2025-08-03 22:52:28.622122,2025-08-03 22:59:29.348324,0 days 00:07:00.726202,1.444367148516436,18,44,COMPLETE
1259,6036.962481289647,2025-08-03 22:52:28.659763,2025-08-03 22:54:25.375003,0 days 00:01:56.715240,1.346943715434864,18,30,COMPLETE
1260,9815.101471787368,2025-08-03 22:52:28.662276,2025-08-03 23:03:11.959624,0 days 00:10:43.297348,1.4347442758657776,18,43,COMPLETE
1261,6904.236067480623,2025-08-03 22:52:28.728751,2025-08-03 22:56:30.376815,0 days 00:04:01.648064,1.4218745655844267,18,30,COMPLETE
1262,10834.321949727408,2025-08-03 22:52:28.732714,2025-08-03 23:03:10.490052,0 days 00:10:41.757338,1.4438125839833145,17,44,COMPLETE
1263,13234.775000167925,2025-08-03 22:52:28.739793,2025-08-03 22:56:29.251255,0 days 00:04:00.511462,1.4479701549485688,18,44,COMPLETE
1264,8966.242611780925,2025-08-03 22:52:28.741154,2025-08-03 22:59:30.306434,0 days 00:07:01.565280,1.4190278650731116,18,22,COMPLETE
1265,10834.321949727408,2025-08-03 22:52:28.765443,2025-08-03 23:03:11.685957,0 days 00:10:42.920514,1.4396836141327003,17,44,COMPLETE
1266,12101.814599953448,2025-08-03 22:52:28.768451,2025-08-03 22:54:23.580433,0 days 00:01:54.811982,1.4486168301937652,18,30,COMPLETE
1267,11600.392636544475,2025-08-03 22:52:28.769452,2025-08-03 23:03:18.710894,0 days 00:10:49.941442,1.420210503752818,17,44,COMPLETE
1268,18916.37016550811,2025-08-03 22:52:28.782283,2025-08-03 22:56:28.218931,0 days 00:03:59.436648,1.4151134831634444,10,23,COMPLETE
1269,8472.443882733265,2025-08-03 22:52:28.789344,2025-08-03 22:59:32.904851,0 days 00:07:04.115507,1.4329845237656198,18,43,COMPLETE
1270,8612.703197177545,2025-08-03 22:52:28.796445,2025-08-03 22:56:30.614225,0 days 00:04:01.817780,1.4216147473377372,18,25,COMPLETE
1271,8612.703197177545,2025-08-03 22:52:28.799588,2025-08-03 22:54:24.602697,0 days 00:01:55.803109,1.4243282093842606,18,25,COMPLETE
1272,21636.879171960947,2025-08-03 22:52:28.808300,2025-08-03 22:59:31.443707,0 days 00:07:02.635407,1.388807489878253,10,45,COMPLETE
1273,10593.888457584035,2025-08-03 22:52:28.811367,2025-08-03 22:59:26.804390,0 days 00:06:57.993023,1.419569755370743,17,30,COMPLETE
1274,10593.888457584035,2025-08-03 22:52:28.814350,2025-08-03 23:02:07.132211,0 days 00:09:38.317861,1.4202657899878162,17,30,COMPLETE
1275,6904.236067480623,2025-08-03 22:52:28.815281,2025-08-03 22:59:31.304116,0 days 00:07:02.488835,1.4212932040459088,18,30,COMPLETE
1276,21947.5675357016,2025-08-03 22:52:28.818220,2025-08-03 22:59:30.628110,0 days 00:07:01.809890,1.420287655109737,10,26,COMPLETE
1277,5942.472255744635,2025-08-03 22:52:28.819207,2025-08-03 22:56:28.957829,0 days 00:04:00.138622,1.1554518430302831,18,26,COMPLETE
