number,value,datetime_start,datetime_complete,duration,params_macd_fast,params_macd_signal,params_macd_slow,state
431,49558.68993888398,2025-07-30 09:32:57.599629,2025-07-30 09:36:20.386384,0 days 00:03:22.786755,18,9,35,COMPLETE
432,49558.68993888398,2025-07-30 09:32:57.601080,2025-07-30 09:38:25.802678,0 days 00:05:28.201598,18,9,35,COMPLETE
433,49558.68993888398,2025-07-30 09:32:57.603978,2025-07-30 09:36:25.645691,0 days 00:03:28.041713,18,9,35,COMPLETE
434,49558.68993888398,2025-07-30 09:32:57.606966,2025-07-30 09:34:45.565687,0 days 00:01:47.958721,18,9,35,COMPLETE
435,49558.68993888398,2025-07-30 09:32:57.608467,2025-07-30 09:38:24.306533,0 days 00:05:26.698066,18,9,35,COMPLETE
436,49558.68993888398,2025-07-30 09:32:57.610292,2025-07-30 09:36:24.474658,0 days 00:03:26.864366,18,9,35,COMPLETE
437,49558.68993888398,2025-07-30 09:32:57.612234,2025-07-30 09:36:23.491928,0 days 00:03:25.879694,18,9,35,COMPLETE
438,49558.68993888398,2025-07-30 09:32:57.618909,2025-07-30 09:36:24.529904,0 days 00:03:26.910995,18,9,35,COMPLETE
439,56230.599669335046,2025-07-30 09:32:57.622956,2025-07-30 09:36:26.071338,0 days 00:03:28.448382,18,9,34,COMPLETE
440,49558.68993888398,2025-07-30 09:32:57.625403,2025-07-30 09:36:23.576912,0 days 00:03:25.951509,18,9,35,COMPLETE
441,49558.68993888398,2025-07-30 09:32:57.630514,2025-07-30 09:36:28.219604,0 days 00:03:30.589090,18,9,35,COMPLETE
442,49558.68993888398,2025-07-30 09:32:57.638077,2025-07-30 09:34:50.521875,0 days 00:01:52.883798,18,9,35,COMPLETE
443,49558.68993888398,2025-07-30 09:32:57.639302,2025-07-30 09:34:49.637059,0 days 00:01:51.997757,18,9,35,COMPLETE
444,49558.68993888398,2025-07-30 09:32:57.644343,2025-07-30 09:38:29.457403,0 days 00:05:31.813060,18,9,35,COMPLETE
445,49558.68993888398,2025-07-30 09:32:57.646566,2025-07-30 09:36:31.238444,0 days 00:03:33.591878,18,9,35,COMPLETE
446,39491.32856270885,2025-07-30 09:32:57.649352,2025-07-30 09:33:50.741779,0 days 00:00:53.092427,18,7,35,COMPLETE
447,49558.68993888398,2025-07-30 09:32:57.651455,2025-07-30 09:38:29.678938,0 days 00:05:32.027483,18,9,35,COMPLETE
448,34873.76291860396,2025-07-30 09:32:57.656982,2025-07-30 09:34:50.948696,0 days 00:01:53.291714,18,9,33,COMPLETE
449,49558.68993888398,2025-07-30 09:32:57.659334,2025-07-30 09:38:32.448268,0 days 00:05:34.788934,18,9,35,COMPLETE
450,49558.68993888398,2025-07-30 09:32:57.661689,2025-07-30 09:36:30.438634,0 days 00:03:32.776945,18,9,35,COMPLETE
451,49558.68993888398,2025-07-30 09:32:57.665320,2025-07-30 09:36:30.873018,0 days 00:03:33.207698,18,9,35,COMPLETE
452,49558.68993888398,2025-07-30 09:32:57.667962,2025-07-30 09:36:30.640561,0 days 00:03:32.972599,18,9,35,COMPLETE
453,49558.68993888398,2025-07-30 09:32:57.669069,2025-07-30 09:34:51.154014,0 days 00:01:53.484945,18,9,35,COMPLETE
454,39491.32856270885,2025-07-30 09:32:57.670535,2025-07-30 09:36:35.891593,0 days 00:03:38.221058,18,7,35,COMPLETE
455,49558.68993888398,2025-07-30 09:32:57.672217,2025-07-30 09:36:32.983091,0 days 00:03:35.310874,18,9,35,COMPLETE
456,34873.76291860396,2025-07-30 09:32:57.673515,2025-07-30 09:34:50.477462,0 days 00:01:52.803947,18,9,33,COMPLETE
457,49558.68993888398,2025-07-30 09:32:57.681147,2025-07-30 09:36:35.219670,0 days 00:03:37.538523,18,9,35,COMPLETE
458,49558.68993888398,2025-07-30 09:32:57.682631,2025-07-30 09:36:32.657708,0 days 00:03:34.975077,18,9,35,COMPLETE
459,49558.68993888398,2025-07-30 09:32:57.687428,2025-07-30 09:38:36.090446,0 days 00:05:38.403018,18,9,35,COMPLETE
460,49558.68993888398,2025-07-30 09:32:57.694153,2025-07-30 09:36:34.805985,0 days 00:03:37.111832,18,9,35,COMPLETE
461,49558.68993888398,2025-07-30 09:32:57.697536,2025-07-30 09:36:35.036155,0 days 00:03:37.338619,18,9,35,COMPLETE
462,49558.68993888398,2025-07-30 09:32:57.700625,2025-07-30 09:36:37.018217,0 days 00:03:39.317592,18,9,35,COMPLETE
463,56230.599669335046,2025-07-30 09:32:57.709246,2025-07-30 09:34:53.517091,0 days 00:01:55.807845,18,9,34,COMPLETE
464,49558.68993888398,2025-07-30 09:32:57.711972,2025-07-30 09:34:55.025812,0 days 00:01:57.313840,18,9,35,COMPLETE
465,49558.68993888398,2025-07-30 09:32:57.715860,2025-07-30 09:34:58.893540,0 days 00:02:01.177680,18,9,35,COMPLETE
466,49558.68993888398,2025-07-30 09:32:57.721104,2025-07-30 09:36:38.817648,0 days 00:03:41.096544,18,9,35,COMPLETE
467,49558.68993888398,2025-07-30 09:32:57.725114,2025-07-30 09:38:44.787650,0 days 00:05:47.062536,18,9,35,COMPLETE
468,49558.68993888398,2025-07-30 09:32:57.730208,2025-07-30 09:38:48.120231,0 days 00:05:50.390023,18,9,35,COMPLETE
469,49558.68993888398,2025-07-30 09:32:57.731521,2025-07-30 09:36:39.540628,0 days 00:03:41.809107,18,9,35,COMPLETE
470,37671.605173296106,2025-07-30 09:32:57.733594,2025-07-30 09:34:55.859122,0 days 00:01:58.125528,17,9,35,COMPLETE
471,49558.68993888398,2025-07-30 09:32:57.735648,2025-07-30 09:38:50.182954,0 days 00:05:52.447306,18,9,35,COMPLETE
472,34873.76291860396,2025-07-30 09:32:57.736881,2025-07-30 09:38:46.371787,0 days 00:05:48.634906,18,9,33,COMPLETE
473,34873.76291860396,2025-07-30 09:32:57.740440,2025-07-30 09:39:28.418522,0 days 00:06:30.678082,18,9,33,COMPLETE
474,49558.68993888398,2025-07-30 09:32:57.742255,2025-07-30 09:36:42.271168,0 days 00:03:44.528913,18,9,35,COMPLETE
475,49558.68993888398,2025-07-30 09:32:57.746874,2025-07-30 09:34:58.496783,0 days 00:02:00.749909,18,9,35,COMPLETE
476,49558.68993888398,2025-07-30 09:32:57.750439,2025-07-30 09:36:49.319133,0 days 00:03:51.568694,18,9,35,COMPLETE
477,49558.68993888398,2025-07-30 09:32:57.752679,2025-07-30 09:34:59.890762,0 days 00:02:02.138083,18,9,35,COMPLETE
478,49558.68993888398,2025-07-30 09:32:57.759614,2025-07-30 09:36:40.655519,0 days 00:03:42.895905,18,9,35,COMPLETE
479,49558.68993888398,2025-07-30 09:32:57.763986,2025-07-30 09:36:43.824712,0 days 00:03:46.060726,18,9,35,COMPLETE
480,49558.68993888398,2025-07-30 09:32:57.767269,2025-07-30 09:34:56.974027,0 days 00:01:59.206758,18,9,35,COMPLETE
481,49558.68993888398,2025-07-30 09:32:57.768492,2025-07-30 09:36:47.105089,0 days 00:03:49.336597,18,9,35,COMPLETE
482,56230.599669335046,2025-07-30 09:32:57.771083,2025-07-30 09:36:41.756790,0 days 00:03:43.985707,18,9,34,COMPLETE
483,49558.68993888398,2025-07-30 09:32:57.771848,2025-07-30 09:38:48.887437,0 days 00:05:51.115589,18,9,35,COMPLETE
484,56230.599669335046,2025-07-30 09:32:57.772850,2025-07-30 09:36:44.020452,0 days 00:03:46.247602,18,9,34,COMPLETE
485,37671.605173296106,2025-07-30 09:32:57.774159,2025-07-30 09:36:53.281643,0 days 00:03:55.507484,17,9,35,COMPLETE
486,49558.68993888398,2025-07-30 09:32:57.776089,2025-07-30 09:36:49.383262,0 days 00:03:51.607173,18,9,35,COMPLETE
487,56230.599669335046,2025-07-30 09:32:57.780919,2025-07-30 09:36:51.164324,0 days 00:03:53.383405,18,9,34,COMPLETE
488,49558.68993888398,2025-07-30 09:32:57.783176,2025-07-30 09:36:49.926110,0 days 00:03:52.142934,18,9,35,COMPLETE
489,49558.68993888398,2025-07-30 09:32:57.788553,2025-07-30 09:34:58.075997,0 days 00:02:00.287444,18,9,35,COMPLETE
490,56230.599669335046,2025-07-30 09:32:57.789685,2025-07-30 09:36:53.166804,0 days 00:03:55.377119,18,9,34,COMPLETE
491,105999.47975045549,2025-07-30 09:32:57.791526,2025-07-30 09:38:49.259675,0 days 00:05:51.468149,18,11,35,COMPLETE
492,49558.68993888398,2025-07-30 09:32:57.792992,2025-07-30 09:36:50.092640,0 days 00:03:52.299648,18,9,35,COMPLETE
493,49558.68993888398,2025-07-30 09:32:57.796061,2025-07-30 09:36:47.643811,0 days 00:03:49.847750,18,9,35,COMPLETE
494,49558.68993888398,2025-07-30 09:32:57.801365,2025-07-30 09:38:47.743162,0 days 00:05:49.941797,18,9,35,COMPLETE
495,49558.68993888398,2025-07-30 09:32:57.803946,2025-07-30 09:36:57.754174,0 days 00:03:59.950228,18,9,35,COMPLETE
496,49558.68993888398,2025-07-30 09:32:57.805484,2025-07-30 09:35:02.964391,0 days 00:02:05.158907,18,9,35,COMPLETE
497,49558.68993888398,2025-07-30 09:32:57.806948,2025-07-30 09:37:01.915480,0 days 00:04:04.108532,18,9,35,COMPLETE
498,49558.68993888398,2025-07-30 09:32:57.808043,2025-07-30 09:36:53.141672,0 days 00:03:55.333629,18,9,35,COMPLETE
499,49558.68993888398,2025-07-30 09:32:57.814545,2025-07-30 09:35:00.426202,0 days 00:02:02.611657,18,9,35,COMPLETE
500,56230.599669335046,2025-07-30 09:32:57.817274,2025-07-30 09:35:01.025083,0 days 00:02:03.207809,18,9,34,COMPLETE
501,49558.68993888398,2025-07-30 09:32:57.818514,2025-07-30 09:38:47.175844,0 days 00:05:49.357330,18,9,35,COMPLETE
502,49558.68993888398,2025-07-30 09:32:57.819645,2025-07-30 09:36:54.900972,0 days 00:03:57.081327,18,9,35,COMPLETE
503,49558.68993888398,2025-07-30 09:32:57.820588,2025-07-30 09:35:04.096933,0 days 00:02:06.276345,18,9,35,COMPLETE
504,49558.68993888398,2025-07-30 09:32:57.821625,2025-07-30 09:35:03.209777,0 days 00:02:05.388152,18,9,35,COMPLETE
505,49558.68993888398,2025-07-30 09:32:57.827960,2025-07-30 09:38:51.497263,0 days 00:05:53.669303,18,9,35,COMPLETE
506,56230.599669335046,2025-07-30 09:32:57.829459,2025-07-30 09:37:00.094994,0 days 00:04:02.265535,18,9,34,COMPLETE
507,56230.599669335046,2025-07-30 09:32:57.833057,2025-07-30 09:36:56.000133,0 days 00:03:58.167076,18,9,34,COMPLETE
508,49558.68993888398,2025-07-30 09:32:57.834622,2025-07-30 09:36:56.498807,0 days 00:03:58.664185,18,9,35,COMPLETE
509,49558.68993888398,2025-07-30 09:32:57.839582,2025-07-30 09:37:05.393371,0 days 00:04:07.553789,18,9,35,COMPLETE
510,34873.76291860396,2025-07-30 09:32:57.840559,2025-07-30 09:36:59.271360,0 days 00:04:01.430801,18,9,33,COMPLETE
511,49558.68993888398,2025-07-30 09:32:57.841721,2025-07-30 09:39:32.885296,0 days 00:06:35.043575,18,9,35,COMPLETE
512,49558.68993888398,2025-07-30 09:32:57.843239,2025-07-30 09:36:59.419209,0 days 00:04:01.575970,18,9,35,COMPLETE
513,49558.68993888398,2025-07-30 09:32:57.845281,2025-07-30 09:35:01.198633,0 days 00:02:03.353352,18,9,35,COMPLETE
514,49558.68993888398,2025-07-30 09:32:57.850113,2025-07-30 09:37:01.304724,0 days 00:04:03.454611,18,9,35,COMPLETE
515,49558.68993888398,2025-07-30 09:32:57.851332,2025-07-30 09:38:46.458483,0 days 00:05:48.607151,18,9,35,COMPLETE
516,56230.599669335046,2025-07-30 09:32:57.853252,2025-07-30 09:36:59.204024,0 days 00:04:01.350772,18,9,34,COMPLETE
517,49558.68993888398,2025-07-30 09:32:57.856749,2025-07-30 09:38:52.458163,0 days 00:05:54.601414,18,9,35,COMPLETE
518,49558.68993888398,2025-07-30 09:32:57.858363,2025-07-30 09:36:58.788501,0 days 00:04:00.930138,18,9,35,COMPLETE
519,49558.68993888398,2025-07-30 09:32:57.861695,2025-07-30 09:37:00.975012,0 days 00:04:03.113317,18,9,35,COMPLETE
520,56230.599669335046,2025-07-30 09:32:57.863148,2025-07-30 09:37:02.827095,0 days 00:04:04.963947,18,9,34,COMPLETE
521,49558.68993888398,2025-07-30 09:32:57.864207,2025-07-30 09:37:00.034171,0 days 00:04:02.169964,18,9,35,COMPLETE
522,39491.32856270885,2025-07-30 09:32:57.866744,2025-07-30 09:35:07.082928,0 days 00:02:09.216184,18,7,35,COMPLETE
523,49558.68993888398,2025-07-30 09:32:57.868326,2025-07-30 09:37:04.097070,0 days 00:04:06.228744,18,9,35,COMPLETE
524,49558.68993888398,2025-07-30 09:32:57.873991,2025-07-30 09:37:00.497680,0 days 00:04:02.623689,18,9,35,COMPLETE
525,49558.68993888398,2025-07-30 09:32:57.875235,2025-07-30 09:37:05.147104,0 days 00:04:07.271869,18,9,35,COMPLETE
526,49558.68993888398,2025-07-30 09:32:57.878658,2025-07-30 09:35:11.403641,0 days 00:02:13.524983,18,9,35,COMPLETE
527,34873.76291860396,2025-07-30 09:32:57.882468,2025-07-30 09:37:02.599818,0 days 00:04:04.717350,18,9,33,COMPLETE
528,39491.32856270885,2025-07-30 09:32:57.887102,2025-07-30 09:36:58.854319,0 days 00:04:00.967217,18,7,35,COMPLETE
529,49558.68993888398,2025-07-30 09:32:57.889773,2025-07-30 09:36:59.588984,0 days 00:04:01.699211,18,9,35,COMPLETE
530,49558.68993888398,2025-07-30 09:32:57.894979,2025-07-30 09:37:00.468707,0 days 00:04:02.573728,18,9,35,COMPLETE
531,78518.29148284014,2025-07-30 09:32:57.897756,2025-07-30 09:36:59.600658,0 days 00:04:01.702902,18,11,34,COMPLETE
532,49558.68993888398,2025-07-30 09:32:57.902840,2025-07-30 09:38:54.469192,0 days 00:05:56.566352,18,9,35,COMPLETE
533,56230.599669335046,2025-07-30 09:32:57.905898,2025-07-30 09:37:00.090311,0 days 00:04:02.184413,18,9,34,COMPLETE
534,49558.68993888398,2025-07-30 09:32:57.908538,2025-07-30 09:37:03.125733,0 days 00:04:05.217195,18,9,35,COMPLETE
535,71592.27573957406,2025-07-30 09:32:57.913006,2025-07-30 09:38:57.014293,0 days 00:05:59.101287,18,9,36,COMPLETE
536,49558.68993888398,2025-07-30 09:32:57.917727,2025-07-30 09:35:08.086016,0 days 00:02:10.168289,18,9,35,COMPLETE
537,49558.68993888398,2025-07-30 09:32:57.922492,2025-07-30 09:36:59.773415,0 days 00:04:01.850923,18,9,35,COMPLETE
538,39491.32856270885,2025-07-30 09:32:57.928368,2025-07-30 09:37:02.910697,0 days 00:04:04.982329,18,7,35,COMPLETE
539,49558.68993888398,2025-07-30 09:32:57.933188,2025-07-30 09:38:52.317725,0 days 00:05:54.384537,18,9,35,COMPLETE
540,39650.168463452166,2025-07-30 09:32:57.940831,2025-07-30 09:37:09.106044,0 days 00:04:11.165213,18,7,33,COMPLETE
541,39491.32856270885,2025-07-30 09:32:57.944620,2025-07-30 09:35:12.779126,0 days 00:02:14.834506,18,7,35,COMPLETE
542,49558.68993888398,2025-07-30 09:32:57.948833,2025-07-30 09:35:08.392327,0 days 00:02:10.443494,18,9,35,COMPLETE
543,56230.599669335046,2025-07-30 09:32:57.950141,2025-07-30 09:36:58.760188,0 days 00:04:00.810047,18,9,34,COMPLETE
544,39491.32856270885,2025-07-30 09:32:57.952619,2025-07-30 09:35:09.895233,0 days 00:02:11.942614,18,7,35,COMPLETE
545,49558.68993888398,2025-07-30 09:32:57.954390,2025-07-30 09:37:02.909379,0 days 00:04:04.954989,18,9,35,COMPLETE
546,49558.68993888398,2025-07-30 09:32:57.960347,2025-07-30 09:35:13.076316,0 days 00:02:15.115969,18,9,35,COMPLETE
547,49558.68993888398,2025-07-30 09:32:57.962371,2025-07-30 09:35:06.316173,0 days 00:02:08.353802,18,9,35,COMPLETE
548,37671.605173296106,2025-07-30 09:32:57.970145,2025-07-30 09:38:51.646604,0 days 00:05:53.676459,17,9,35,COMPLETE
549,49558.68993888398,2025-07-30 09:32:57.973267,2025-07-30 09:35:12.146710,0 days 00:02:14.173443,18,9,35,COMPLETE
550,39491.32856270885,2025-07-30 09:32:57.975420,2025-07-30 09:37:03.805677,0 days 00:04:05.830257,18,7,35,COMPLETE
551,49558.68993888398,2025-07-30 09:32:57.977721,2025-07-30 09:38:48.550514,0 days 00:05:50.572793,18,9,35,COMPLETE
552,49558.68993888398,2025-07-30 09:32:57.983458,2025-07-30 09:37:05.647890,0 days 00:04:07.664432,18,9,35,COMPLETE
553,49558.68993888398,2025-07-30 09:32:57.988004,2025-07-30 09:37:08.537856,0 days 00:04:10.549852,18,9,35,COMPLETE
554,49558.68993888398,2025-07-30 09:32:57.991205,2025-07-30 09:37:02.987593,0 days 00:04:04.996388,18,9,35,COMPLETE
555,49558.68993888398,2025-07-30 09:32:57.993066,2025-07-30 09:37:04.379965,0 days 00:04:06.386899,18,9,35,COMPLETE
556,49558.68993888398,2025-07-30 09:32:57.995741,2025-07-30 09:37:06.129773,0 days 00:04:08.134032,18,9,35,COMPLETE
557,49558.68993888398,2025-07-30 09:32:57.998108,2025-07-30 09:37:04.173839,0 days 00:04:06.175731,18,9,35,COMPLETE
558,49558.68993888398,2025-07-30 09:32:57.999557,2025-07-30 09:37:04.078668,0 days 00:04:06.079111,18,9,35,COMPLETE
559,49558.68993888398,2025-07-30 09:32:58.000578,2025-07-30 09:39:32.424204,0 days 00:06:34.423626,18,9,35,COMPLETE
560,49558.68993888398,2025-07-30 09:32:58.003912,2025-07-30 09:38:54.274411,0 days 00:05:56.270499,18,9,35,COMPLETE
561,49558.68993888398,2025-07-30 09:32:58.008232,2025-07-30 09:37:05.146135,0 days 00:04:07.137903,18,9,35,COMPLETE
562,56230.599669335046,2025-07-30 09:32:58.009091,2025-07-30 09:38:52.837269,0 days 00:05:54.828178,18,9,34,COMPLETE
563,49558.68993888398,2025-07-30 09:32:58.010151,2025-07-30 09:37:03.069583,0 days 00:04:05.059432,18,9,35,COMPLETE
564,49558.68993888398,2025-07-30 09:32:58.012110,2025-07-30 09:37:10.711865,0 days 00:04:12.699755,18,9,35,COMPLETE
565,56230.599669335046,2025-07-30 09:32:58.014690,2025-07-30 09:35:17.216699,0 days 00:02:19.202009,18,9,34,COMPLETE
566,49558.68993888398,2025-07-30 09:32:58.017522,2025-07-30 09:35:17.583101,0 days 00:02:19.565579,18,9,35,COMPLETE
567,34873.76291860396,2025-07-30 09:32:58.019727,2025-07-30 09:37:07.416293,0 days 00:04:09.396566,18,9,33,COMPLETE
568,49558.68993888398,2025-07-30 09:32:58.022039,2025-07-30 09:35:15.585859,0 days 00:02:17.563820,18,9,35,COMPLETE
569,56230.599669335046,2025-07-30 09:32:58.023495,2025-07-30 09:35:17.024396,0 days 00:02:19.000901,18,9,34,COMPLETE
570,56230.599669335046,2025-07-30 09:32:58.025005,2025-07-30 09:37:08.113785,0 days 00:04:10.088780,18,9,34,COMPLETE
571,37671.605173296106,2025-07-30 09:32:58.030007,2025-07-30 09:38:57.623840,0 days 00:05:59.593833,17,9,35,COMPLETE
572,49558.68993888398,2025-07-30 09:32:58.031705,2025-07-30 09:35:15.526672,0 days 00:02:17.494967,18,9,35,COMPLETE
573,49558.68993888398,2025-07-30 09:32:58.033112,2025-07-30 09:35:16.686929,0 days 00:02:18.653817,18,9,35,COMPLETE
574,49558.68993888398,2025-07-30 09:32:58.035312,2025-07-30 09:37:10.966054,0 days 00:04:12.930742,18,9,35,COMPLETE
575,49558.68993888398,2025-07-30 09:32:58.037045,2025-07-30 09:39:34.224166,0 days 00:06:36.187121,18,9,35,COMPLETE
576,49558.68993888398,2025-07-30 09:32:58.040009,2025-07-30 09:37:14.115805,0 days 00:04:16.075796,18,9,35,COMPLETE
577,49558.68993888398,2025-07-30 09:32:58.040921,2025-07-30 09:37:07.866544,0 days 00:04:09.825623,18,9,35,COMPLETE
578,34873.76291860396,2025-07-30 09:32:58.042477,2025-07-30 09:37:13.981499,0 days 00:04:15.939022,18,9,33,COMPLETE
579,49558.68993888398,2025-07-30 09:32:58.045343,2025-07-30 09:38:52.740931,0 days 00:05:54.695588,18,9,35,COMPLETE
580,37671.605173296106,2025-07-30 09:32:58.046866,2025-07-30 09:38:54.610376,0 days 00:05:56.563510,17,9,35,COMPLETE
581,49558.68993888398,2025-07-30 09:32:58.050286,2025-07-30 09:35:18.350044,0 days 00:02:20.299758,18,9,35,COMPLETE
582,49558.68993888398,2025-07-30 09:32:58.052943,2025-07-30 09:37:08.566872,0 days 00:04:10.513929,18,9,35,COMPLETE
583,49558.68993888398,2025-07-30 09:32:58.054124,2025-07-30 09:38:56.553571,0 days 00:05:58.499447,18,9,35,COMPLETE
584,49558.68993888398,2025-07-30 09:32:58.055368,2025-07-30 09:37:10.006267,0 days 00:04:11.950899,18,9,35,COMPLETE
585,49558.68993888398,2025-07-30 09:32:58.059271,2025-07-30 09:37:13.529804,0 days 00:04:15.470533,18,9,35,COMPLETE
586,49558.68993888398,2025-07-30 09:32:58.065018,2025-07-30 09:37:14.117199,0 days 00:04:16.052181,18,9,35,COMPLETE
587,49558.68993888398,2025-07-30 09:32:58.065922,2025-07-30 09:38:44.476886,0 days 00:05:46.410964,18,9,35,COMPLETE
588,49558.68993888398,2025-07-30 09:32:58.068179,2025-07-30 09:37:12.901924,0 days 00:04:14.833745,18,9,35,COMPLETE
589,49558.68993888398,2025-07-30 09:32:58.071135,2025-07-30 09:37:18.477370,0 days 00:04:20.406235,18,9,35,COMPLETE
590,49558.68993888398,2025-07-30 09:32:58.074920,2025-07-30 09:35:20.012830,0 days 00:02:21.937910,18,9,35,COMPLETE
591,56230.599669335046,2025-07-30 09:32:58.076442,2025-07-30 09:38:54.387342,0 days 00:05:56.310900,18,9,34,COMPLETE
592,49558.68993888398,2025-07-30 09:32:58.082016,2025-07-30 09:35:17.690340,0 days 00:02:19.608324,18,9,35,COMPLETE
593,49558.68993888398,2025-07-30 09:32:58.087244,2025-07-30 09:38:53.610223,0 days 00:05:55.522979,18,9,35,COMPLETE
594,56230.599669335046,2025-07-30 09:32:58.088757,2025-07-30 09:38:50.889131,0 days 00:05:52.800374,18,9,34,COMPLETE
595,49558.68993888398,2025-07-30 09:32:58.090930,2025-07-30 09:39:31.004336,0 days 00:06:32.913406,18,9,35,COMPLETE
596,49558.68993888398,2025-07-30 09:32:58.093859,2025-07-30 09:35:21.238177,0 days 00:02:23.144318,18,9,35,COMPLETE
597,49558.68993888398,2025-07-30 09:32:58.094855,2025-07-30 09:38:58.195447,0 days 00:06:00.100592,18,9,35,COMPLETE
598,49558.68993888398,2025-07-30 09:32:58.099106,2025-07-30 09:39:30.649823,0 days 00:06:32.550717,18,9,35,COMPLETE
599,49558.68993888398,2025-07-30 09:32:58.102632,2025-07-30 09:37:11.283904,0 days 00:04:13.181272,18,9,35,COMPLETE
600,49558.68993888398,2025-07-30 09:32:58.103415,2025-07-30 09:38:58.058259,0 days 00:05:59.954844,18,9,35,COMPLETE
601,49558.68993888398,2025-07-30 09:32:58.106063,2025-07-30 09:37:16.657145,0 days 00:04:18.551082,18,9,35,COMPLETE
602,49558.68993888398,2025-07-30 09:32:58.118125,2025-07-30 09:37:14.753041,0 days 00:04:16.634916,18,9,35,COMPLETE
603,49558.68993888398,2025-07-30 09:32:58.122010,2025-07-30 09:37:15.114440,0 days 00:04:16.992430,18,9,35,COMPLETE
604,49558.68993888398,2025-07-30 09:32:58.168447,2025-07-30 09:35:24.041279,0 days 00:02:25.872832,18,9,35,COMPLETE
605,49558.68993888398,2025-07-30 09:32:58.221042,2025-07-30 09:37:15.068805,0 days 00:04:16.847763,18,9,35,COMPLETE
606,49558.68993888398,2025-07-30 09:32:58.236375,2025-07-30 09:37:18.172693,0 days 00:04:19.936318,18,9,35,COMPLETE
607,49558.68993888398,2025-07-30 09:32:58.255422,2025-07-30 09:38:56.503485,0 days 00:05:58.248063,18,9,35,COMPLETE
608,49558.68993888398,2025-07-30 09:32:58.274004,2025-07-30 09:35:24.843715,0 days 00:02:26.569711,18,9,35,COMPLETE
609,49558.68993888398,2025-07-30 09:32:58.303662,2025-07-30 09:35:21.611909,0 days 00:02:23.308247,18,9,35,COMPLETE
610,49558.68993888398,2025-07-30 09:32:58.340355,2025-07-30 09:37:14.653497,0 days 00:04:16.313142,18,9,35,COMPLETE
611,26741.41185088846,2025-07-30 09:32:58.341690,2025-07-30 09:35:24.293408,0 days 00:02:25.951718,18,9,32,COMPLETE
612,49558.68993888398,2025-07-30 09:32:58.403329,2025-07-30 09:38:58.991160,0 days 00:06:00.587831,18,9,35,COMPLETE
613,49558.68993888398,2025-07-30 09:32:58.418279,2025-07-30 09:39:04.973535,0 days 00:06:06.555256,18,9,35,COMPLETE
614,49558.68993888398,2025-07-30 09:32:58.419252,2025-07-30 09:37:17.951139,0 days 00:04:19.531887,18,9,35,COMPLETE
615,49558.68993888398,2025-07-30 09:32:58.425264,2025-07-30 09:37:18.858469,0 days 00:04:20.433205,18,9,35,COMPLETE
616,49558.68993888398,2025-07-30 09:32:58.443067,2025-07-30 09:37:17.876220,0 days 00:04:19.433153,18,9,35,COMPLETE
617,49558.68993888398,2025-07-30 09:32:58.520590,2025-07-30 09:37:17.815646,0 days 00:04:19.295056,18,9,35,COMPLETE
618,39491.32856270885,2025-07-30 09:32:58.526903,2025-07-30 09:37:17.899329,0 days 00:04:19.372426,18,7,35,COMPLETE
619,49558.68993888398,2025-07-30 09:32:58.539834,2025-07-30 09:35:24.545579,0 days 00:02:26.005745,18,9,35,COMPLETE
620,39491.32856270885,2025-07-30 09:32:58.577825,2025-07-30 09:39:02.551672,0 days 00:06:03.973847,18,7,35,COMPLETE
621,49558.68993888398,2025-07-30 09:32:58.584195,2025-07-30 09:35:26.596312,0 days 00:02:28.012117,18,9,35,COMPLETE
622,49287.437975120156,2025-07-30 09:32:58.603951,2025-07-30 09:37:19.158887,0 days 00:04:20.554936,18,7,34,COMPLETE
623,39491.32856270885,2025-07-30 09:32:58.606843,2025-07-30 09:37:18.851413,0 days 00:04:20.244570,18,7,35,COMPLETE
624,39491.32856270885,2025-07-30 09:32:58.609947,2025-07-30 09:38:56.786713,0 days 00:05:58.176766,18,7,35,COMPLETE
625,39491.32856270885,2025-07-30 09:32:58.619036,2025-07-30 09:39:34.016903,0 days 00:06:35.397867,18,7,35,COMPLETE
626,39491.32856270885,2025-07-30 09:32:58.624126,2025-07-30 09:37:16.796864,0 days 00:04:18.172738,18,7,35,COMPLETE
627,39491.32856270885,2025-07-30 09:32:58.629590,2025-07-30 09:37:20.044811,0 days 00:04:21.415221,18,7,35,COMPLETE
628,39491.32856270885,2025-07-30 09:32:58.635537,2025-07-30 09:38:54.723501,0 days 00:05:56.087964,18,7,35,COMPLETE
629,39491.32856270885,2025-07-30 09:32:58.639030,2025-07-30 09:38:54.779448,0 days 00:05:56.140418,18,7,35,COMPLETE
630,39491.32856270885,2025-07-30 09:32:58.644359,2025-07-30 09:37:20.920409,0 days 00:04:22.276050,18,7,35,COMPLETE
631,39491.32856270885,2025-07-30 09:32:58.645970,2025-07-30 09:37:24.057442,0 days 00:04:25.411472,18,7,35,COMPLETE
632,39491.32856270885,2025-07-30 09:32:58.648081,2025-07-30 09:34:15.405029,0 days 00:01:16.756948,18,7,35,COMPLETE
633,42735.69450968235,2025-07-30 09:32:58.657078,2025-07-30 09:37:19.407394,0 days 00:04:20.750316,17,9,36,COMPLETE
634,39491.32856270885,2025-07-30 09:32:58.658832,2025-07-30 09:35:27.935504,0 days 00:02:29.276672,18,7,35,COMPLETE
635,41514.20289685609,2025-07-30 09:32:58.660648,2025-07-30 09:37:18.745451,0 days 00:04:20.084803,18,7,36,COMPLETE
